Środa,05,Sierpień,2026,14:00:46:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,1534.80,2176,85.5,-4.7,11101001,1535.12,2208,59.2,8.24,693.6,1534.46,0.0,1.25, , 
,1535.81,2208,84.0,-5.1,11101001,1536.15,2240,59.2,8.24,673.2,1535.47,-4.7,1.45, , 
,1536.84,2240,84.0,-5.1,11101001,1537.19,2272,42.7,5.15,520.2,1536.49,-6.3,1.41, , 
,1537.87,2272,84.0,0.0,11101001,1538.20,2272,22.0,3.09,295.8,1537.53,0.0,1.52, , 
,1538.87,2272,84.0,-9.0,11101001,1539.20,2272,28.2,3.09,357.0,1538.53,-7.0,1.21, , 
,1539.89,2272,84.0,-9.0,11101001,1540.23,2304,29.4,3.09,377.4,1539.55,-8.6,1.52, , 
,1540.91,2304,84.0,-11.7,11101001,1541.24,2336,28.2,3.09,357.0,1540.58,-10.5,1.45, , 
,1541.93,2336,84.0,-13.3,11101001,1542.26,2368,25.1,3.09,336.6,1541.57,-13.7,1.45, , 
,1542.91,2336,84.0,-14.8,11111101,1543.24,2368,17.6,2.06,244.8,1542.57,-13.7,1.52, , 
,1543.88,2368,84.0,0.0,11111101,1544.20,2400,0.0,0.00,244.8,1543.56,0.0,2.38, , 
,1544.88,2368,84.0,0.0,11111101,1545.22,2400,0.0,0.00,244.8,1544.55,0.0,3.95, , 
,1545.88,2400,84.0,0.0,11111101,1546.20,2400,0.0,0.00,244.8,1545.55,0.0,3.98, , 
,1546.82,2400,84.0,0.0,11111101,1547.16,2400,0.0,0.00,244.8,1546.51,0.0,3.91, , 
,1547.79,2400,84.0,0.0,11111101,1548.13,2400,0.0,0.00,244.8,1547.48,0.0,3.91, , 
,1548.77,2400,84.0,0.0,11111101,1549.10,2400,0.0,0.00,244.8,1548.45,0.0,3.91, , 
,1549.74,2400,84.0,0.0,11111101,1550.08,2400,0.0,0.00,244.8,1549.42,0.0,3.98, , 
,1550.73,2400,84.0,0.0,11111101,1551.04,2400,0.0,0.00,244.8,1550.41,0.0,3.98, , 
,1551.69,2400,84.0,0.0,11111101,1552.01,2400,0.0,0.00,244.8,1551.36,0.0,3.98, , 
,1552.66,2400,84.0,0.0,11111101,1552.98,2400,0.0,0.00,244.8,1552.33,0.0,3.91, , 
,1553.63,2400,84.0,0.0,11111101,1553.96,2400,0.0,0.00,244.8,1553.30,0.0,3.91, , 
,1554.61,2400,84.0,0.0,11111101,1554.94,2400,0.0,0.00,244.8,1554.27,0.0,3.98, , 
,1555.59,2400,84.0,0.0,11111101,1555.94,2400,0.0,0.00,244.8,1555.26,0.0,3.95, , 
,1556.60,2368,84.0,0.0,11111101,1556.93,2368,0.0,0.00,244.8,1556.27,0.0,3.91, , 
,1557.57,2368,84.0,0.0,11111101,1557.88,2368,0.0,0.00,244.8,1557.24,0.0,4.02, , 
,1558.53,2368,84.0,0.0,11111101,1558.87,2368,0.0,0.00,244.8,1558.21,0.0,4.02, , 
,1559.50,2368,84.0,0.0,11111101,1559.83,2368,0.0,0.00,244.8,1559.18,0.0,3.98, , 
,1560.49,2336,84.0,0.0,11111101,1560.82,2336,0.0,0.00,244.8,1560.16,0.0,3.98, , 
,1561.47,2336,84.0,0.0,11111101,1561.80,2304,0.0,0.00,244.8,1561.15,0.0,4.02, , 
,1562.47,2304,84.0,0.0,11111101,1562.81,2304,16.1,2.06,244.8,1562.13,0.0,3.95, , 
,1563.48,2304,84.0,0.0,11101001,1563.81,2304,20.8,3.09,295.8,1563.15,0.0,0.90, , 
,1564.46,2304,84.0,-1.2,11101001,1564.80,2272,34.1,4.12,418.2,1564.13,-2.0,1.37, , 
,1565.48,2272,82.5,-0.4,11101001,1565.80,2304,32.5,4.12,397.8,1565.14,-0.8,1.45, , 
,1566.48,2304,82.5,-4.3,11101001,1566.80,2304,23.5,3.09,316.2,1566.14,-1.6,1.45, , 
,1567.48,2272,82.5,-12.1,11101001,1567.80,2272,22.0,2.06,295.8,1567.14,-10.5,1.25, , 
,1568.46,2272,82.5,-14.1,11101001,1568.80,2272,22.0,2.06,295.8,1568.13,-14.5,1.37, , 
,1569.48,2272,82.5,-16.0,11101001,1569.81,2240,22.0,2.06,316.2,1569.14,-15.2,1.56, , 
,1570.47,2240,82.5,-14.8,11101001,1570.82,2240,23.5,2.06,316.2,1570.14,-15.2,1.56, , 
,1571.48,2240,82.5,-10.9,11101001,1571.81,2240,22.0,2.06,316.2,1571.16,-12.1,1.56, , 
,1572.50,2208,82.5,-8.2,11101001,1572.85,2208,22.0,3.09,316.2,1572.17,-10.2,1.52, , 
,1573.52,2208,82.5,-5.9,11101001,1573.87,2176,19.2,2.06,275.4,1573.19,-6.3,1.52, , 
,1574.53,2176,82.5,0.0,11111101,1574.88,2144,0.0,0.00,244.8,1574.20,2.0,1.84, , 
,1575.58,2112,82.5,0.0,11111101,1575.92,2112,0.0,0.00,244.8,1575.22,0.0,3.83, , 
,1576.60,2080,82.5,0.0,11111101,1576.95,2048,14.9,2.06,244.8,1576.26,0.0,3.95, , 
,1577.65,2048,82.5,0.0,11101001,1577.99,2048,17.6,2.06,275.4,1577.28,0.0,1.64, , 
,1578.71,2016,82.5,-1.2,11101001,1579.06,2016,41.2,6.18,499.8,1578.36,0.0,1.21, , 
,1579.78,2016,82.5,2.3,11101001,1580.15,2016,45.9,6.18,550.8,1579.42,0.0,1.60, , 
,1580.85,2016,81.0,3.1,11101001,1581.22,2016,44.3,6.18,550.8,1580.51,3.9,1.52, , 
,1584.07,2016,81.0,-0.8,11101001,1584.43,2016,35.3,4.12,438.6,1583.73,-1.2,1.45, , 
,1585.14,2016,81.0,-1.6,11101001,1585.53,2016,35.3,4.12,459.0,1584.78,-1.2,1.45, , 
,1586.22,1984,81.0,-2.0,11101001,1586.57,1984,36.9,5.15,459.0,1585.87,-2.0,1.48, , 
,1587.28,1984,81.0,-1.2,11101001,1587.64,1984,36.9,5.15,459.0,1586.93,-1.6,1.48, , 
,1588.36,1984,81.0,-1.6,11101011,1588.72,1920,17.6,2.06,275.4,1588.01,-0.8,1.48, , 
,1589.43,1952,81.0,11.3,11101011,1589.78,1952,16.1,2.06,244.8,1589.09,6.3,1.72, , 
,1590.50,1920,81.0,3.1,11101011,1590.87,1920,19.2,2.06,275.4,1590.15,8.2,1.41, , 
,1591.63,1888,81.0,1.2,11101011,1592.01,1888,22.0,3.09,316.2,1591.25,-0.8,1.17, , 
,1592.58,992,81.0,0.0,11111111,1592.89,1024,28.2,4.12,397.8,1592.31,0.0,2.50, , 
,1593.55,1056,81.0,0.0,11111111,1593.87,960,23.5,3.09,357.0,1593.21,0.0,1.84, , 
Wtorek,25,Sierpień,2026,06:50:17:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,CZAS,,,,,CZAS,,,,,CZAS,,,,
Znacznik,ZAPISU, /min,*C, %,,ZAPISU, /min, %, ms, mbar,ZAPISU, %, V,,
,0.87,768,81.0,-8.6,11111111,0.27,768,29.4,3.09,438.6,0.58,-8.6,1.48, , 
,1.76,800,81.0,-8.2,11111111,1.16,768,29.4,3.09,438.6,1.46,-8.2,1.52, , 
,2.66,768,81.0,-7.4,11111111,2.06,800,29.4,3.09,438.6,2.36,-7.8,1.52, , 
,3.54,800,81.0,-7.0,11111111,2.96,800,31.0,3.09,438.6,3.24,-7.0,1.45, , 
,4.44,800,81.0,-7.4,11111111,3.82,800,29.4,3.09,438.6,4.14,-7.4,1.41, , 
,5.35,800,81.0,-7.8,11111111,4.74,800,31.0,3.09,438.6,5.03,-7.8,1.45, , 
,6.23,800,81.0,-7.4,11111111,5.65,800,31.0,3.09,438.6,5.93,-7.4,1.48, , 
,7.11,800,81.0,-7.4,11111111,6.52,800,31.0,3.09,438.6,6.82,-7.4,1.45, , 
,8.01,768,81.0,-7.4,11111111,7.41,768,29.4,3.09,438.6,7.71,-7.4,1.45, , 
,8.89,768,79.5,-7.0,11111111,8.31,768,29.4,3.09,418.2,8.60,-7.4,1.48, , 
,9.79,800,79.5,-7.0,11111111,9.19,768,29.4,3.09,418.2,9.49,-7.0,1.48, , 
,10.68,768,79.5,-7.4,11111111,10.07,800,29.4,3.09,418.2,10.38,-7.0,1.41, , 
,11.59,768,79.5,-7.4,11111111,10.98,800,29.4,3.09,438.6,11.28,-7.4,1.45, , 
,12.47,768,79.5,-7.0,11111111,11.87,800,29.4,3.09,418.2,12.16,-7.4,1.48, , 
,13.39,800,79.5,-7.4,11111111,12.77,800,29.4,3.09,418.2,13.08,-7.0,1.45, , 
,14.28,800,79.5,-7.8,11111111,13.69,768,31.0,3.09,438.6,13.99,-7.8,1.45, , 
,15.16,800,79.5,-7.8,11111110,14.57,768,29.4,3.09,418.2,14.87,-7.8,1.45, , 
,16.05,768,79.5,0.0,11101010,15.46,768,29.4,3.09,418.2,15.75,-7.4,1.48, , 
,16.99,1376,79.5,-8.2,11101010,16.36,992,66.3,11.33,775.2,16.64,0.0,0.59, , 
,17.85,832,79.5,0.0,11101010,17.26,992,48.6,6.18,591.6,17.55,0.0,1.48, , 
,18.81,1216,79.5,0.0,11101010,18.16,992,45.9,5.15,591.6,18.49,0.0,1.09, , 
,19.81,1504,79.5,0.0,11101010,19.15,1280,35.3,4.12,459.0,19.48,-9.8,1.17, , 
,20.80,1152,79.5,0.0,11111110,20.17,1696,62.0,8.24,714.0,20.49,0.0,1.45, , 
,21.80,1120,79.5,0.0,11101010,21.15,1088,41.2,7.21,499.8,21.47,0.0,0.74, , 
,22.80,1472,79.5,0.0,11101010,22.13,1216,82.7,14.42,928.2,22.46,0.0,0.70, , 
,23.83,1664,79.5,0.0,11101010,23.15,1600,75.3,10.30,867.0,23.49,0.0,1.29, , 
,24.93,1728,79.5,0.0,11101010,24.20,1696,34.1,4.12,438.6,24.55,-0.8,1.48, , 
,26.01,1952,79.5,0.0,11101010,25.31,1792,51.8,7.21,612.0,25.67,0.0,1.33, , 
,27.03,2272,79.5,0.0,11101000,26.37,2048,65.1,9.27,714.0,26.70,0.0,1.13, , 
,28.10,2624,79.5,-9.8,11101000,27.39,2400,71.0,8.24,775.2,27.74,-9.4,1.25, , 
,29.14,2816,79.5,0.0,11111100,28.45,2720,66.3,7.21,714.0,28.78,-12.1,1.41, , 
,30.23,1952,79.5,0.0,11101010,29.51,2272,0.0,0.00,316.2,29.87,0.0,3.87, , 
,31.31,1888,79.5,-8.6,11101010,30.57,1888,28.2,3.09,357.0,30.95,0.0,0.66, , 
,32.39,1952,79.5,0.0,11101010,31.67,1920,47.1,5.15,550.8,32.04,0.0,1.45, , 
,33.48,2080,79.5,-1.2,11101000,32.74,1984,60.4,7.21,693.6,33.11,-1.6,1.45, , 
,34.49,2176,79.5,-2.3,11101000,33.82,2112,59.2,7.21,673.2,34.15,-2.0,1.45, , 
,35.48,2272,79.5,-2.3,11101000,34.81,2240,56.1,7.21,632.4,35.14,-2.7,1.48, , 
,36.47,2368,79.5,-5.5,11101001,35.81,2336,53.3,6.18,612.0,36.15,-3.1,1.41, , 
,37.49,2432,79.5,-5.9,11101001,36.79,2400,51.8,6.18,591.6,37.13,-5.5,1.48, , 
,38.51,2464,79.5,0.0,11111101,37.85,2464,50.2,6.18,571.2,38.18,-6.6,1.48, , 
,39.47,992,81.0,0.0,11111111,38.83,1952,0.0,0.00,336.6,39.17,0.0,3.83, , 
,40.41,864,81.0,0.0,11111111,39.79,1056,26.7,4.12,377.4,40.09,0.0,1.29, , 
,41.34,896,81.0,0.0,11111111,40.73,832,29.4,4.12,418.2,41.02,0.0,0.35, , 
,42.29,896,81.0,-7.8,11111111,41.66,928,28.2,3.09,397.8,41.97,-5.1,0.82, , 
,43.15,896,81.0,-10.2,11111111,42.60,896,28.2,3.09,397.8,42.87,-10.2,1.41, , 
,44.10,896,81.0,-8.6,11111111,43.46,896,28.2,3.09,397.8,43.77,-9.0,1.52, , 
,45.03,896,81.0,-7.4,11111111,44.42,896,28.2,3.09,397.8,44.70,-7.8,1.52, , 
,45.95,896,81.0,-6.6,11111111,45.34,864,28.2,3.09,397.8,45.63,-7.0,1.48, , 
,46.85,864,81.0,-6.6,11111111,46.25,864,28.2,3.09,397.8,46.56,-6.6,1.48, , 
,47.75,896,82.5,-5.9,11111111,47.15,896,28.2,3.09,397.8,47.45,-6.3,1.48, , 
,48.68,896,82.5,-6.6,11111111,48.06,896,28.2,3.09,397.8,48.37,-6.3,1.41, , 
,49.61,864,82.5,-7.4,11111111,48.99,896,28.2,3.09,397.8,49.30,-7.0,1.41, , 
,50.51,864,82.5,-7.0,11111111,49.92,864,28.2,3.09,397.8,50.20,-7.0,1.48, , 
,51.41,896,82.5,-7.8,11111111,50.81,864,28.2,3.09,397.8,51.11,-7.8,1.41, , 
,52.29,896,82.5,-8.2,11111111,51.69,864,28.2,3.09,397.8,51.99,-8.2,1.45, , 
,53.21,896,82.5,-8.2,11111111,52.61,896,28.2,3.09,397.8,52.93,-7.8,1.45, , 
,54.10,896,82.5,-7.8,11111111,53.50,896,28.2,3.09,397.8,53.80,-8.2,1.48, , 
,54.99,896,84.0,-7.8,11111111,54.40,896,28.2,3.09,397.8,54.70,-7.8,1.45, , 
,55.88,896,84.0,-8.6,11111111,55.29,896,28.2,3.09,397.8,55.59,-8.2,1.41, , 
,56.74,864,84.0,-9.0,11111111,56.18,896,28.2,3.09,397.8,56.46,-9.0,1.45, , 
,57.61,864,84.0,-9.0,11111111,57.04,864,28.2,3.09,397.8,57.32,-9.4,1.48, , 
,58.51,896,84.0,-8.6,11111111,57.92,896,28.2,3.09,397.8,58.21,-9.0,1.48, , 
,59.42,864,84.0,-8.2,11111111,58.81,896,28.2,3.09,397.8,59.12,-8.2,1.48, , 
,60.36,832,84.0,-8.6,11111111,59.72,864,28.2,3.09,418.2,60.06,-8.2,1.45, , 
,61.27,800,84.0,-8.2,11111111,60.67,768,28.2,3.09,418.2,60.97,-8.6,1.48, , 
,62.15,800,84.0,-9.4,11111111,61.57,800,31.0,3.09,438.6,61.87,-9.0,1.37, , 
,63.03,768,85.5,-10.2,11111111,62.45,800,29.4,3.09,438.6,62.74,-10.2,1.41, , 
,63.93,800,85.5,-9.0,11111111,63.33,768,31.0,3.09,438.6,63.63,-9.4,1.52, , 
,64.82,768,85.5,-9.0,11111111,64.22,768,29.4,3.09,438.6,64.53,-9.0,1.45, , 
,65.70,768,85.5,-9.0,11111111,65.12,800,29.4,3.09,438.6,65.41,-9.0,1.48, , 
,66.59,768,85.5,-8.6,11111111,65.99,768,29.4,3.09,438.6,66.29,-9.0,1.48, , 
,67.48,768,85.5,-8.2,11111111,66.88,800,29.4,3.09,438.6,67.19,-8.6,1.48, , 
,68.36,800,85.5,-7.8,11111111,67.77,800,29.4,3.09,438.6,68.06,-8.2,1.48, , 
,69.27,768,85.5,-7.4,11111111,68.67,768,29.4,3.09,438.6,68.97,-7.8,1.48, , 
,70.17,800,85.5,-7.8,11111111,69.56,768,29.4,3.09,438.6,69.86,-7.8,1.48, , 
,71.07,768,85.5,-8.2,11111111,70.47,800,29.4,3.09,438.6,70.77,-8.2,1.41, , 
,71.98,768,85.5,-7.8,11111111,71.36,768,29.4,3.09,438.6,71.67,-8.2,1.48, , 
,72.90,800,85.5,-7.4,11111111,72.28,800,29.4,3.09,438.6,72.58,-7.4,1.48, , 
,73.81,768,85.5,-7.8,11111111,73.20,800,29.4,3.09,438.6,73.50,-7.4,1.45, , 
,74.71,800,87.0,-8.2,11111111,74.10,800,29.4,3.09,438.6,74.41,-7.8,1.45, , 
,75.65,928,87.0,-8.6,11101011,75.00,800,29.4,3.09,418.2,75.31,-10.2,1.45, , 
,76.61,1120,87.0,-11.3,11101011,75.97,1184,38.4,4.12,499.8,76.30,-10.2,1.52, , 
,77.52,800,87.0,0.0,11101011,76.92,864,50.2,6.18,632.4,77.22,0.0,1.68, , 
,78.44,1152,87.0,0.0,11101011,77.80,928,53.3,7.21,673.2,78.12,0.0,1.05, , 
,79.41,1312,87.0,-8.2,11101011,78.79,1248,35.3,4.12,479.4,79.08,-6.6,1.25, , 
,80.41,1280,87.0,-10.5,11111111,79.75,1344,23.5,3.09,336.6,80.08,-9.8,1.37, , 
,81.41,1120,85.5,-13.7,11111111,80.75,1280,23.5,2.06,336.6,81.10,-13.7,1.37, , 
,82.36,928,85.5,-12.9,11111111,81.72,1088,23.5,2.06,357.0,82.06,-14.1,1.48, , 
,83.29,768,85.5,-9.0,11111111,82.67,896,28.2,3.09,397.8,82.98,-10.5,1.68, , 
,84.19,800,84.0,-7.4,11101011,83.58,800,35.3,4.12,479.4,83.89,-7.4,1.52, , 
,85.10,928,84.0,0.0,11101011,84.50,864,35.3,4.12,479.4,84.79,-8.2,1.48, , 
,86.16,1376,84.0,-5.5,10101011,85.43,1056,56.1,8.24,673.2,85.75,0.0,1.05, , 
,87.19,1760,84.0,0.0,11101011,86.50,1536,42.7,5.15,550.8,86.86,-3.1,1.56, , 
,88.21,1632,82.5,0.0,10111111,87.55,1952,51.8,7.21,591.6,87.91,0.0,0.98, , 
,89.18,1248,82.5,0.0,10101011,88.54,1216,25.1,3.09,357.0,88.87,0.0,2.77, , 
,90.20,1472,82.5,0.0,11101011,89.50,1312,65.1,10.30,754.8,89.83,0.0,0.98, , 
,91.23,1792,81.0,0.0,11101011,90.56,1600,66.3,9.27,754.8,90.90,-3.5,1.29, , 
,92.28,2112,81.0,-5.5,11101001,91.59,1920,69.4,9.27,775.2,91.95,-4.3,1.17, , 
,93.30,2400,81.0,-10.9,11101001,92.62,2208,72.2,9.27,775.2,92.94,-10.2,1.33, , 
,94.30,2720,81.0,-13.3,11101001,93.65,2528,69.4,8.24,734.4,93.98,-12.9,1.52, , 
,95.33,1952,81.0,0.0,11111111,94.64,2816,66.3,7.21,714.0,94.98,0.0,2.77, , 
,96.36,1888,79.5,0.0,11101011,95.66,1440,0.0,0.00,336.6,96.01,0.0,3.48, , 
,97.45,1856,79.5,-2.0,11101011,96.70,1856,31.0,4.12,397.8,97.07,-2.7,1.37, , 
,98.52,1920,79.5,0.0,11101011,97.81,1888,45.9,5.15,550.8,98.15,0.0,1.56, , 
,99.57,2016,81.0,-2.0,11101001,98.87,1952,62.0,8.24,693.6,99.23,-2.3,1.48, , 
,100.61,2112,81.0,-2.0,11101001,99.91,2080,57.6,7.21,652.8,100.27,-2.0,1.52, , 
,101.63,2176,81.0,-2.0,11101001,100.95,2144,54.5,7.21,632.4,101.29,-2.0,1.45, , 
,102.66,2272,81.0,-1.6,11101001,101.97,2208,54.5,7.21,612.0,102.32,-2.0,1.52, , 
,103.66,2336,81.0,-2.3,11101001,103.01,2272,51.8,6.18,591.6,103.34,-1.6,1.45, , 
,104.72,2400,81.0,-3.5,11101001,104.00,2368,51.8,6.18,591.6,104.38,-3.1,1.45, , 
,105.79,2464,81.0,-5.5,11101001,105.08,2432,51.8,6.18,591.6,105.45,-5.1,1.48, , 
,106.83,2528,81.0,-4.3,11101001,106.13,2496,48.6,6.18,550.8,106.47,-4.3,1.45, , 
,107.84,2592,81.0,-3.9,11101001,107.15,2560,48.6,6.18,550.8,107.51,-3.9,1.52, , 
,108.86,2656,82.5,-3.5,11101001,108.19,2624,48.6,6.18,550.8,108.52,-3.9,1.52, , 
,109.88,2720,82.5,-2.3,11101001,109.20,2656,48.6,6.18,550.8,109.53,-2.7,1.45, , 
,110.93,2752,82.5,-3.1,11101001,110.22,2720,48.6,6.18,550.8,110.57,-3.1,1.41, , 
,112.01,2816,82.5,-4.3,11101001,111.28,2784,50.2,6.18,571.2,111.64,-3.9,1.48, , 
,113.07,2880,82.5,-5.5,11101001,112.38,2848,53.3,6.18,591.6,112.71,-5.9,1.41, , 
,114.08,2944,84.0,-7.4,11101001,113.40,2912,53.3,6.18,591.6,113.80,-5.9,1.48, , 
,115.27,2880,84.0,0.0,11111101,114.56,2976,56.1,6.18,632.4,114.94,-7.4,1.52, , 
,116.29,1216,84.0,0.0,11101011,115.60,2336,0.0,0.00,295.8,115.96,0.0,3.87, , 
,117.29,2112,84.0,0.0,11101001,116.63,1312,31.0,5.15,397.8,116.96,0.0,0.78, , 
,118.33,2144,84.0,0.0,11101001,117.66,2112,36.9,5.15,438.6,118.00,0.0,1.25, , 
,119.35,2176,84.0,-0.8,11101001,118.65,2144,51.8,6.18,591.6,119.00,-1.2,1.52, , 
,120.37,2176,85.5,-3.9,11101001,119.68,2176,51.8,6.18,612.0,120.03,-3.1,1.29, , 
,121.39,2240,85.5,-5.9,11101001,120.69,2208,60.4,7.21,673.2,121.03,-5.5,1.52, , 
,122.39,2272,85.5,-7.4,11101001,121.74,2240,59.2,7.21,673.2,122.07,-6.6,1.45, , 
,123.39,2304,85.5,-6.6,11101001,122.72,2272,59.2,7.21,652.8,123.04,-6.6,1.48, , 
,124.41,2336,85.5,-6.3,11101001,123.74,2304,57.6,7.21,652.8,124.07,-6.3,1.52, , 
,125.44,2368,85.5,-2.0,11101001,124.74,2336,48.6,6.18,571.2,125.10,-3.1,1.52, , 
,126.44,2368,85.5,-1.2,11101001,125.77,2368,47.1,6.18,550.8,126.11,-1.6,1.45, , 
,127.52,2400,85.5,-2.7,11101001,126.81,2400,47.1,6.18,550.8,127.15,-1.6,1.52, , 
,128.56,2432,85.5,-2.3,11101001,127.87,2400,47.1,5.15,550.8,128.20,-1.6,1.45, , 
,129.66,2464,85.5,-2.0,11101001,128.95,2432,47.1,6.18,550.8,129.32,-2.3,1.52, , 
,130.67,2464,85.5,-5.5,11101001,130.00,2464,35.3,4.12,418.2,130.33,-3.9,1.41, , 
,131.73,2464,84.0,-6.3,11101001,131.00,2464,31.0,3.09,377.4,131.35,-5.9,1.45, , 
,132.77,2464,84.0,-7.0,11101001,132.10,2464,31.0,3.09,377.4,132.43,-7.0,1.48, , 
,133.84,2464,84.0,-7.0,11101001,133.11,2464,31.0,3.09,377.4,133.49,-7.4,1.48, , 
,134.91,2464,84.0,-5.9,11101001,134.19,2464,31.0,3.09,377.4,134.54,-5.9,1.48, , 
,135.92,2464,84.0,-7.0,11101001,135.24,2464,29.4,3.09,377.4,135.57,-7.0,1.48, , 
,136.98,2464,82.5,-4.7,11101001,136.26,2464,31.0,3.09,397.8,136.60,-5.1,1.52, , 
,138.04,2464,82.5,-2.0,11101001,137.33,2464,34.1,4.12,397.8,137.69,-2.3,1.52, , 
,139.11,2496,82.5,-2.0,11101001,138.40,2464,36.9,4.12,438.6,138.76,-2.0,1.48, , 
,140.11,2496,84.0,-2.0,11101001,139.44,2496,36.9,4.12,438.6,139.79,-2.0,1.45, , 
,141.14,2528,82.5,-2.3,11101001,140.44,2496,38.4,4.12,438.6,140.80,-2.7,1.45, , 
,142.19,2528,82.5,-2.3,11101001,141.48,2528,41.2,5.15,479.4,141.85,-2.3,1.48, , 
,143.21,2560,82.5,-2.0,11101001,142.53,2560,45.9,5.15,520.2,142.88,-2.3,1.41, , 
,144.19,2592,82.5,-2.7,11101001,143.55,2592,48.6,6.18,550.8,143.88,-2.3,1.45, , 
,145.18,2624,82.5,-4.3,11101001,144.51,2624,51.8,6.18,591.6,144.85,-3.9,1.48, , 
,146.21,2688,82.5,-5.5,11101001,145.52,2656,51.8,6.18,591.6,145.86,-5.1,1.48, , 
,147.26,2720,82.5,-8.2,11101001,146.56,2688,54.5,6.18,612.0,146.91,-6.6,1.37, , 
,148.29,2784,84.0,-8.6,11101001,147.57,2752,59.2,6.18,652.8,147.93,-9.4,1.52, , 
,149.35,2816,82.5,-11.3,11101001,148.63,2784,57.6,6.18,632.4,148.99,-9.8,1.45, , 
,150.35,2880,82.5,-12.1,11101001,149.70,2848,65.1,7.21,693.6,150.02,-11.7,1.45, , 
,151.44,2944,84.0,-11.3,11101001,150.70,2880,63.5,7.21,693.6,151.02,-12.1,1.52, , 
,152.57,2976,84.0,-11.3,11101001,151.77,2944,62.0,7.21,673.2,152.24,-11.3,1.52, , 
,153.64,1696,84.0,0.0,11111111,152.90,2816,0.0,0.00,336.6,153.26,0.0,3.87, , 
,154.57,1728,84.0,0.0,11101011,153.93,1120,23.5,4.12,357.0,154.23,0.0,3.63, , 
,155.59,2240,84.0,0.0,11101001,154.92,2208,20.8,3.09,295.8,155.24,0.0,0.78, , 
,156.59,2240,84.0,0.0,11101001,155.91,2208,54.5,7.21,612.0,156.26,0.0,1.05, , 
,157.59,2240,84.0,-7.4,11101001,156.91,2240,62.0,8.24,693.6,157.26,-6.3,1.41, , 
,158.61,2272,84.0,-8.2,11101001,157.92,2272,62.0,7.21,693.6,158.26,-8.6,1.48, , 
,159.62,2272,84.0,-5.5,11101001,158.94,2272,54.5,6.18,612.0,159.28,-6.3,1.56, , 
,160.68,2304,84.0,-4.3,11101001,159.98,2272,53.3,6.18,612.0,160.34,-4.3,1.56, , 
,161.71,2304,84.0,-3.1,11101001,161.02,2304,51.8,6.18,591.6,161.36,-3.5,1.48, , 
,162.76,2304,84.0,-2.7,11101001,162.06,2304,50.2,6.18,591.6,162.41,-2.7,1.48, , 
,163.78,2304,84.0,-3.5,11101001,163.08,2304,50.2,6.18,591.6,163.42,-3.5,1.48, , 
,164.80,2304,84.0,-3.5,11101001,164.13,2304,50.2,6.18,591.6,164.46,-3.5,1.41, , 
,165.83,2304,84.0,-3.5,11101001,165.16,2304,51.8,6.18,591.6,165.51,-3.9,1.48, , 
,166.82,2304,84.0,-3.5,11101001,166.15,2336,50.2,6.18,571.2,166.50,-3.5,1.48, , 
,167.85,2304,84.0,-2.0,11101001,167.15,2304,50.2,6.18,571.2,167.49,-2.0,1.48, , 
,168.89,2304,84.0,-2.3,11101001,168.21,2304,48.6,6.18,571.2,168.55,-2.3,1.48, , 
,169.91,2304,84.0,-2.0,11101001,169.24,2304,48.6,6.18,550.8,169.56,-2.0,1.52, , 
,170.95,2304,84.0,-2.3,11101001,170.26,2304,45.9,5.15,520.2,170.59,-2.3,1.41, , 
,171.95,2304,84.0,-2.3,11101001,171.29,2304,45.9,5.15,520.2,171.60,-2.0,1.52, , 
,172.92,2304,84.0,-2.0,11101001,172.26,2304,41.2,5.15,479.4,172.61,-2.0,1.48, , 
,173.95,2272,84.0,-1.6,11101001,173.25,2272,41.2,5.15,479.4,173.60,-1.6,1.48, , 
,174.95,2272,84.0,-1.6,11101001,174.28,2272,42.7,5.15,499.8,174.62,-1.6,1.52, , 
,175.95,2240,84.0,-2.0,11101001,175.28,2272,42.7,5.15,499.8,175.62,-2.0,1.45, , 
,176.97,2240,84.0,-1.2,11101001,176.28,2240,44.3,5.15,499.8,176.63,-1.6,1.52, , 
,178.04,2240,84.0,-2.0,11101001,177.32,2240,42.7,5.15,499.8,177.69,-2.0,1.48, , 
,179.05,2240,84.0,-1.6,11101001,178.37,2240,44.3,5.15,499.8,178.73,-2.0,1.48, , 
,180.09,2240,84.0,0.8,11101001,179.38,2240,44.3,5.15,520.2,179.72,-0.8,1.52, , 
,181.15,2240,84.0,-0.4,11101001,180.44,2240,45.9,6.18,520.2,180.79,2.0,1.45, , 
,182.23,2240,84.0,-2.3,11101001,181.52,2240,48.6,6.18,571.2,181.87,-0.4,1.52, , 
