Czwartek,23,Lipiec,2026,08:45:26:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obciążenie,Czas wtrysku,Ciśnienie rzecz.,,Lambda,Napięcie, , 
,523.56,1984,79.5,4.3,11101011,523.94,1952,25.1,3.09,336.6,523.21,0.8,1.45, , 
,524.64,1952,79.5,7.0,11101011,525.00,1920,28.2,3.09,357.0,524.29,7.4,1.52, , 
,525.74,1920,79.5,9.0,11101011,526.09,1952,28.2,3.09,377.4,525.38,7.8,1.60, , 
,526.82,1952,81.0,11.3,11101011,527.18,1952,28.2,3.09,357.0,526.44,10.2,1.56, , 
,527.88,1984,79.5,11.7,11101001,528.24,2016,25.1,3.09,336.6,527.54,12.5,1.48, , 
,528.96,2048,79.5,10.2,11101001,529.31,2048,25.1,3.09,336.6,528.59,10.5,1.45, , 
,530.02,2080,81.0,7.8,11101001,530.37,2080,25.1,3.09,336.6,529.68,8.6,1.45, , 
,531.06,2112,81.0,5.9,11101001,531.41,2112,25.1,3.09,336.6,530.71,6.3,1.45, , 
,532.12,2144,79.5,5.1,11101000,532.45,2144,25.1,3.09,336.6,531.77,5.5,1.52, , 
,533.14,2176,79.5,5.9,11101001,533.49,2176,23.5,3.09,316.2,532.78,7.0,1.45, , 
,534.15,2176,79.5,4.3,11101001,534.51,2176,23.5,3.09,316.2,533.82,4.7,1.48, , 
,535.18,2176,79.5,9.0,11101001,535.51,2176,32.5,3.09,418.2,534.85,7.8,1.52, , 
,536.17,2144,81.0,18.4,11101001,536.54,2144,32.5,4.12,418.2,535.84,15.6,1.76, , 
,537.21,2144,79.5,25.4,11101001,537.55,2144,32.5,4.12,418.2,536.86,23.8,1.68, , 
,538.25,2144,81.0,30.5,11101001,538.58,2144,32.5,4.12,418.2,537.90,28.5,1.56, , 
,539.27,2112,81.0,32.4,11101001,539.61,2112,32.5,4.12,397.8,538.93,31.6,1.45, , 
,540.29,2080,79.5,32.4,11101001,540.62,2080,32.5,4.12,397.8,539.95,32.4,1.41, , 
,541.31,2080,79.5,10.5,11101001,541.65,2080,42.7,6.18,499.8,540.96,9.8,1.48, , 
,542.32,2080,79.5,13.7,11101001,542.68,2112,48.6,7.21,571.2,541.98,12.9,1.48, , 
,543.38,2144,79.5,14.8,11101001,543.74,2144,47.1,7.21,571.2,543.03,13.7,1.37, , 
,544.42,2176,81.0,0.0,11101001,544.78,2176,25.1,3.09,336.6,544.08,16.4,1.48, , 
,545.45,2176,81.0,-1.2,11101001,545.78,2176,29.4,4.12,377.4,545.12,0.4,1.52, , 
,546.46,2176,81.0,1.6,11101001,546.79,2176,28.2,4.12,377.4,546.13,1.2,1.52, , 
,547.48,2208,81.0,3.1,11101001,547.83,2208,28.2,3.09,357.0,547.13,0.8,1.48, , 
,548.49,2208,81.0,2.7,11101001,548.82,2240,28.2,3.09,357.0,548.14,2.7,1.45, , 
,549.53,2240,81.0,3.5,11101001,549.87,2240,26.7,3.09,357.0,549.17,2.3,1.48, , 
,550.53,2240,81.0,2.0,11101001,550.89,2272,25.1,3.09,336.6,550.20,1.2,1.41, , 
,551.57,2272,81.0,0.0,11101001,551.90,2272,20.8,2.06,295.8,551.23,1.2,1.45, , 
,552.55,2240,81.0,-3.9,11101001,552.89,2240,19.2,2.06,275.4,552.23,-4.7,1.29, , 
,553.56,2272,81.0,-2.0,11101001,553.91,2240,19.2,2.06,275.4,553.23,-3.5,1.45, , 
,554.57,2240,81.0,-4.7,11101001,554.91,2240,19.2,2.06,275.4,554.24,-2.3,1.60, , 
,555.59,2240,81.0,-5.5,11101001,555.94,2240,20.8,2.06,295.8,555.25,-5.5,1.41, , 
,556.63,2240,81.0,-5.1,11101001,556.97,2240,20.8,2.06,295.8,556.29,-7.4,1.41, , 
,557.66,2240,81.0,-8.2,11101001,558.01,2240,20.8,2.06,295.8,557.31,-6.6,1.56, , 
,558.68,2240,81.0,-7.0,11101001,559.03,2272,20.8,2.06,295.8,558.35,-8.2,1.45, , 
,559.71,2208,81.0,-7.8,11101001,560.03,2208,22.0,2.06,295.8,559.36,-6.3,1.52, , 
,560.73,2240,81.0,-7.8,11101001,561.06,2208,22.0,2.06,295.8,560.37,-8.6,1.52, , 
,561.76,2208,81.0,-7.8,11101001,562.09,2208,22.0,2.06,295.8,561.43,-9.4,1.45, , 
,562.78,2208,81.0,-5.1,11101001,563.12,2176,22.0,2.06,316.2,562.43,-6.6,1.48, , 
,563.80,2176,81.0,-7.0,11101001,564.12,2176,22.0,2.06,316.2,563.46,-6.6,1.45, , 
,564.81,2144,81.0,-7.0,11101001,565.16,2144,22.0,2.06,316.2,564.45,-7.4,1.48, , 
,565.86,2112,81.0,-6.3,11101001,566.20,2112,22.0,3.09,316.2,565.51,-6.3,1.48, , 
,566.91,2080,81.0,-7.8,11101001,567.25,2112,29.4,3.09,377.4,566.55,-7.8,1.45, , 
,567.94,2080,81.0,-3.1,11101001,568.31,2112,34.1,4.12,418.2,567.60,-4.7,1.60, , 
,568.98,2112,81.0,3.9,11101001,569.32,2144,40.0,5.15,479.4,568.63,2.3,1.64, , 
,569.97,2144,81.0,5.1,11101001,570.32,2144,28.2,4.12,377.4,569.65,5.5,1.48, , 
,570.97,2144,81.0,-1.2,11101001,571.31,2144,23.5,3.09,316.2,570.65,1.6,1.29, , 
,572.01,2112,81.0,-7.4,11101001,572.34,2048,17.6,2.06,275.4,571.64,-4.3,1.29, , 
,573.06,2016,81.0,-5.9,11101001,573.40,2016,17.6,2.06,275.4,572.70,-5.1,1.56, , 
,574.11,2016,81.0,-2.3,11101001,574.48,2016,20.8,3.09,295.8,573.75,-4.3,1.56, , 
,575.19,1984,81.0,-4.7,11101011,575.55,1952,22.0,3.09,316.2,574.82,-4.7,1.37, , 
,576.28,1952,81.0,-5.9,11101011,576.65,1952,26.7,3.09,357.0,575.92,-5.1,1.48, , 
,577.37,1952,81.0,-2.0,11101011,577.72,1952,40.0,5.15,479.4,577.00,-5.5,1.52, , 
,578.46,1984,81.0,3.9,11101011,578.80,1984,38.4,5.15,479.4,578.10,2.3,1.64, , 
,579.53,2016,81.0,6.6,11101001,579.90,2016,38.4,5.15,459.0,579.17,5.9,1.52, , 
,580.61,2048,81.0,7.0,11101001,580.98,2048,36.9,5.15,459.0,580.25,7.4,1.48, , 
,581.67,2048,81.0,6.3,11101001,582.03,2080,36.9,5.15,438.6,581.32,7.4,1.41, , 
,582.74,2080,81.0,5.1,11101001,583.07,2112,35.3,5.15,438.6,582.39,5.9,1.45, , 
,583.77,2112,81.0,3.5,11101001,584.12,2112,31.0,4.12,397.8,583.42,4.3,1.41, , 
,584.79,2144,81.0,1.6,11101001,585.13,2144,29.4,4.12,377.4,584.44,1.2,1.41, , 
,585.83,2144,81.0,-0.4,11101001,586.16,2144,29.4,4.12,377.4,585.48,0.4,1.45, , 
,586.86,2144,81.0,1.2,11101001,587.22,2176,41.2,6.18,499.8,586.51,-0.8,1.52, , 
,587.90,2176,81.0,4.7,11101001,588.24,2208,40.0,6.18,479.4,587.57,4.3,1.56, , 
,588.94,2208,81.0,5.5,11101001,589.27,2240,38.4,5.15,459.0,588.59,6.6,1.52, , 
,589.95,2240,81.0,5.5,11101001,590.30,2240,36.9,5.15,459.0,589.61,6.3,1.48, , 
,590.98,2240,81.0,5.5,11101001,591.31,2240,38.4,5.15,459.0,590.63,5.5,1.45, , 
,592.00,2240,81.0,5.5,11101001,592.35,2240,36.9,5.15,459.0,591.67,5.5,1.48, , 
,593.03,2208,81.0,1.6,11101001,593.38,2208,31.0,4.12,397.8,592.71,3.1,1.33, , 
,594.07,2208,81.0,-0.4,11101001,594.42,2208,34.1,4.12,418.2,593.72,0.0,1.45, , 
,600.30,2176,81.0,-6.6,11101001,599.59,2208,32.5,4.12,397.8,599.97,-2.0,1.37, , 
,601.35,2144,81.0,-14.1,11101001,600.65,2176,20.8,2.06,295.8,600.99,-12.5,1.21, , 
,602.39,2144,81.0,-9.0,11101001,601.67,2144,26.7,3.09,357.0,602.03,-11.7,1.68, , 
,603.44,2176,81.0,-4.7,11101001,602.74,2144,36.9,4.12,438.6,603.09,-5.9,1.68, , 
,604.47,2176,81.0,-1.6,11101001,603.80,2176,35.3,4.12,438.6,604.13,-3.9,1.52, , 
,605.52,2208,81.0,1.6,11101001,604.82,2176,34.1,4.12,418.2,605.16,-0.4,1.56, , 
,606.57,2208,81.0,3.1,11101001,605.86,2208,34.1,4.12,418.2,606.21,3.1,1.48, , 
1,607.55,2240,81.0,0.0,11101001,606.90,2240,34.1,4.12,418.2,607.22,2.3,1.48, , 
,608.60,2176,81.0,-9.4,11101001,607.91,2208,20.8,3.09,295.8,608.26,-7.4,1.17, , 
,609.60,2176,81.0,-14.1,11101001,608.94,2176,20.8,2.06,295.8,609.27,-12.9,1.37, , 
,610.66,2144,81.0,-14.5,11101001,609.95,2144,22.0,2.06,295.8,610.28,-15.2,1.45, , 
,611.65,2080,81.0,-16.4,11101001,611.00,2112,20.8,2.06,295.8,611.32,-13.3,1.64, , 
,612.69,2080,81.0,-14.5,11101001,611.98,2112,22.0,2.06,316.2,612.33,-14.5,1.48, , 
,613.75,2048,81.0,-7.0,11101001,613.04,2048,25.1,3.09,336.6,613.40,-8.6,1.64, , 
,614.79,2048,81.0,0.4,11101001,614.11,2048,32.5,4.12,418.2,614.46,-1.2,1.68, , 
,615.81,2080,81.0,4.3,11101001,615.14,2080,35.3,5.15,438.6,615.48,3.5,1.60, , 
,616.87,2112,81.0,6.3,11101001,616.18,2112,34.1,4.12,418.2,616.52,5.5,1.48, , 
,617.86,2144,81.0,7.0,11101001,617.19,2112,32.5,4.12,418.2,617.54,6.6,1.45, , 
,618.91,2176,81.0,7.0,11101001,618.21,2144,34.1,4.12,418.2,618.55,6.6,1.45, , 
,619.93,2144,81.0,-1.6,11101001,619.24,2176,25.1,3.09,336.6,619.59,1.2,1.25, , 
,620.98,2144,81.0,-5.9,11101001,620.27,2144,22.0,3.09,316.2,620.63,-4.7,1.33, , 
,622.03,2112,81.0,-6.3,11101001,621.33,2112,23.5,3.09,316.2,621.66,-6.6,1.48, , 
,623.03,2176,81.0,-0.8,11101001,622.37,2144,32.5,4.12,418.2,622.71,-2.7,1.60, , 
,624.06,2176,81.0,-4.7,11101001,623.39,2176,26.7,3.09,336.6,623.72,-2.3,1.37, , 
,625.07,2176,81.0,-9.0,11101001,624.39,2176,22.0,3.09,316.2,624.73,-7.0,1.41, , 
,626.07,2176,81.0,-9.4,11101001,625.39,2176,22.0,2.06,316.2,625.73,-9.8,1.45, , 
,627.14,2112,81.0,-9.8,11101001,626.42,2176,22.0,2.06,316.2,626.78,-10.5,1.45, , 
,628.19,2112,81.0,-10.2,11101001,627.50,2176,19.2,2.06,275.4,627.84,-6.6,1.68, , 
,629.23,2112,81.0,-10.2,11101001,628.55,2176,20.8,2.06,295.8,628.90,-10.9,1.45, , 
,630.23,2144,81.0,-9.8,11101001,629.55,2144,22.0,2.06,316.2,629.89,-10.2,1.52, , 
,631.26,2176,81.0,-7.8,11101001,630.58,2176,23.5,3.09,316.2,630.93,-7.8,1.52, , 
,632.28,2208,81.0,-7.8,11101001,631.60,2176,23.5,3.09,316.2,631.94,-7.8,1.48, , 
,633.31,2240,81.0,-7.4,11101001,632.63,2208,23.5,3.09,316.2,632.95,-6.6,1.48, , 
,634.32,2208,81.0,-5.9,11101001,633.65,2208,23.5,3.09,316.2,633.98,-7.4,1.52, , 
,635.32,2176,81.0,-3.1,11101001,634.65,2208,25.1,3.09,336.6,634.98,-4.7,1.48, , 
,636.34,2176,81.0,0.4,11101001,635.65,2176,31.0,4.12,397.8,635.99,-1.2,1.52, , 
,637.34,2144,81.0,0.0,11101001,636.68,2144,31.0,4.12,397.8,637.00,1.2,1.45, , 
,638.43,2080,81.0,0.4,11101001,637.69,2112,29.4,4.12,377.4,638.06,-0.4,1.45, , 
,639.49,2112,81.0,1.6,11101001,638.78,2080,34.1,4.12,418.2,639.14,1.2,1.48, , 
,640.54,2112,81.0,3.5,11101001,639.83,2112,35.3,5.15,438.6,640.19,2.3,1.48, , 
,641.56,2144,81.0,2.7,11101001,640.89,2112,35.3,5.15,438.6,641.23,2.7,1.45, , 
,642.62,2144,81.0,2.0,11101001,641.91,2144,35.3,5.15,438.6,642.27,2.3,1.45, , 
,643.66,2176,81.0,0.0,11101001,642.96,2144,34.1,4.12,418.2,643.31,0.4,1.45, , 
,644.69,2176,81.0,-1.2,11101001,644.01,2176,32.5,4.12,397.8,644.36,-0.4,1.45, , 
,645.71,2208,81.0,-1.2,11101001,645.03,2176,32.5,4.12,397.8,645.37,-1.6,1.52, , 
,646.73,2208,81.0,-2.3,11101001,646.04,2208,32.5,4.12,397.8,646.38,-2.7,1.45, , 
,647.73,2208,81.0,-2.3,11101001,647.05,2208,28.2,3.09,357.0,647.39,-6.3,1.41, , 
,648.75,2208,81.0,-2.3,11101001,648.06,2208,29.4,4.12,377.4,648.41,-3.1,1.52, , 
,649.79,2208,81.0,1.2,11101001,649.09,2208,32.5,4.12,418.2,649.44,0.4,1.56, , 
,650.81,2208,81.0,2.3,11101001,650.12,2208,32.5,4.12,397.8,650.46,1.2,1.48, , 
,651.80,2240,81.0,1.2,11101001,651.15,2208,32.5,4.12,397.8,651.48,1.6,1.45, , 
,652.82,2240,81.0,2.3,11101001,652.14,2240,31.0,4.12,397.8,652.48,2.7,1.48, , 
,653.84,2240,81.0,1.6,11101001,653.16,2240,29.4,4.12,377.4,653.50,1.2,1.45, , 
,654.87,2240,81.0,2.7,11101001,654.18,2240,31.0,4.12,377.4,654.52,3.5,1.52, , 
,655.87,2272,81.0,2.3,11101001,655.21,2272,29.4,4.12,377.4,655.54,2.0,1.48, , 
,656.90,2272,81.0,1.6,11101001,656.21,2272,29.4,4.12,377.4,656.53,2.3,1.48, , 
,657.92,2272,81.0,-5.1,11101001,657.24,2272,23.5,3.09,316.2,657.59,-4.3,1.37, , 
,658.92,2240,81.0,-9.8,11101001,658.26,2272,22.0,3.09,316.2,658.59,-8.2,1.37, , 
,659.97,2240,81.0,-10.9,11101001,659.26,2272,22.0,3.09,316.2,659.61,-10.2,1.48, , 
,661.02,2240,81.0,-12.1,11101001,660.31,2240,22.0,2.06,316.2,660.67,-11.3,1.52, , 
,662.07,2240,81.0,-5.5,11101001,661.37,2240,23.5,3.09,316.2,661.74,-8.6,1.52, , 
,663.06,2272,81.0,0.8,11101001,662.40,2240,35.3,4.12,438.6,662.73,-0.8,1.68, , 
,664.11,2272,81.0,4.3,11101001,663.42,2272,34.1,4.12,418.2,663.77,3.5,1.56, , 
,665.11,2304,81.0,6.6,11101001,664.41,2272,32.5,4.12,418.2,664.75,5.5,1.52, , 
,666.12,2304,81.0,7.4,11101001,665.46,2304,31.0,4.12,397.8,665.78,8.6,1.48, , 
,667.11,2336,81.0,7.4,11101001,666.45,2304,31.0,4.12,397.8,666.79,7.4,1.41, , 
,668.14,2336,81.0,3.5,11101001,667.45,2336,31.0,4.12,377.4,667.79,6.6,1.48, , 
,669.16,2336,81.0,-1.2,11101001,668.48,2336,25.1,3.09,336.6,668.81,0.0,1.37, , 
,670.21,2368,81.0,-0.4,11101001,669.51,2336,28.2,3.09,357.0,669.86,-1.6,1.48, , 
,671.23,2368,81.0,4.7,11101001,670.56,2368,34.1,4.12,418.2,670.89,3.5,1.60, , 
,672.29,2432,81.0,5.1,11101001,671.58,2400,34.1,5.15,418.2,671.94,6.3,1.45, , 
,673.32,2432,81.0,1.2,11101001,672.61,2432,29.4,4.12,377.4,672.98,3.9,1.41, , 
,674.41,2432,81.0,-1.6,11101001,673.69,2432,25.1,3.09,336.6,674.03,-2.3,1.37, , 
,675.51,2432,81.0,-2.3,11101001,674.75,2432,26.7,3.09,336.6,675.13,-1.6,1.52, , 
,676.56,2464,81.0,-2.0,11101001,675.84,2464,26.7,3.09,336.6,676.22,-2.3,1.52, , 
,677.59,2464,81.0,-3.1,11101001,676.94,2464,26.7,3.09,336.6,677.24,-2.7,1.48, , 
,678.63,2464,81.0,-1.6,11101001,677.93,2464,26.7,3.09,336.6,678.27,-2.0,1.52, , 
,679.69,2432,81.0,-0.8,11101001,678.99,2464,26.7,3.09,336.6,679.34,-0.8,1.48, , 
,680.74,2432,81.0,-2.0,11101001,680.02,2432,26.7,3.09,336.6,680.38,-1.6,1.48, , 
,681.78,2400,81.0,0.4,11101001,681.09,2400,26.7,3.09,357.0,681.45,-0.4,1.52, , 
,682.77,2368,81.0,1.2,11101001,682.13,2400,26.7,3.09,357.0,682.47,1.2,1.45, , 
,683.78,2368,81.0,0.0,11101001,683.11,2368,28.2,4.12,357.0,683.44,0.4,1.45, , 
,684.84,2336,81.0,-2.0,11101001,684.14,2368,26.7,3.09,357.0,684.48,0.0,1.48, , 
,685.83,2336,81.0,-7.4,11101001,685.18,2336,22.0,3.09,316.2,685.51,-5.9,1.33, , 
,686.83,2336,81.0,-9.8,11101001,686.15,2336,22.0,3.09,295.8,686.47,-9.0,1.41, , 
,687.85,2368,81.0,-13.7,11101001,687.17,2336,22.0,2.06,295.8,687.51,-12.1,1.41, , 
,688.93,2368,81.0,-14.5,11101001,688.19,2368,22.0,2.06,295.8,688.58,-14.5,1.45, , 
,689.96,2432,81.0,-11.7,11101001,689.29,2432,20.8,2.06,295.8,689.63,-14.1,1.48, , 
,691.00,2496,81.0,-4.3,11101001,690.31,2432,26.7,3.09,336.6,690.64,-5.5,1.68, , 
,692.03,2528,81.0,-0.8,11101001,691.35,2496,28.2,3.09,357.0,691.67,-2.0,1.60, , 
,693.07,2592,81.0,5.1,11101001,692.39,2560,32.5,4.12,397.8,692.74,3.5,1.60, , 
,694.09,2528,81.0,8.6,11101001,693.41,2560,35.3,5.15,418.2,693.76,8.2,1.52, , 
,695.09,2496,81.0,8.2,11101001,694.44,2528,35.3,5.15,418.2,694.79,8.6,1.45, , 
,696.13,2432,81.0,0.8,11101001,695.44,2464,26.7,3.09,336.6,695.78,3.5,1.25, , 
,697.14,2336,81.0,0.8,11101001,696.49,2400,25.1,3.09,336.6,696.82,0.4,1.48, , 
,698.16,2304,81.0,3.5,11101001,697.47,2336,29.4,4.12,377.4,697.82,2.3,1.56, , 
,699.16,2272,81.0,7.4,11101001,698.50,2304,34.1,4.12,418.2,698.85,5.9,1.56, , 
,700.19,2336,81.0,12.9,11101001,699.51,2304,42.7,6.18,499.8,699.86,10.9,1.52, , 
,701.21,2368,81.0,15.6,11101001,700.52,2336,42.7,6.18,499.8,700.86,14.5,1.48, , 
,702.25,2368,81.0,14.5,11101001,701.55,2368,40.0,6.18,479.4,701.89,15.2,1.41, , 
,703.20,2368,81.0,6.6,11101001,702.57,2368,38.4,5.15,459.0,702.88,8.6,1.33, , 
,704.24,2400,81.0,2.3,11101001,703.53,2400,31.0,4.12,377.4,703.88,5.1,1.45, , 
,705.34,2432,81.0,0.0,11101001,704.60,2400,31.0,4.12,397.8,704.97,0.4,1.45, , 
,706.43,2432,81.0,-1.6,11101001,705.70,2432,29.4,4.12,377.4,706.06,-1.6,1.48, , 
,707.51,2432,81.0,-2.3,11101001,706.78,2432,29.4,4.12,357.0,707.14,-2.0,1.48, , 
,708.58,2464,81.0,0.0,11101001,707.85,2464,31.0,4.12,377.4,708.21,-0.8,1.52, , 
,709.69,2464,81.0,0.0,11101001,708.96,2464,29.4,4.12,377.4,709.33,0.4,1.48, , 
,710.75,2496,81.0,1.6,11101001,710.05,2464,31.0,4.12,377.4,710.40,1.2,1.48, , 
,711.82,2496,81.0,4.3,11101001,711.09,2496,31.0,4.12,377.4,711.47,3.5,1.56, , 
,712.89,2560,81.0,4.7,11101001,712.17,2528,41.2,6.18,479.4,712.54,4.7,1.45, , 
,713.86,2560,81.0,-4.3,11101001,713.21,2560,22.0,3.09,295.8,713.52,0.0,1.17, , 
,714.87,2528,81.0,-14.8,11101001,714.18,2528,20.8,2.06,275.4,714.51,-11.3,1.13, , 
,715.90,2560,81.0,-9.0,11101001,715.22,2528,29.4,3.09,377.4,715.56,-11.3,1.68, , 
,716.93,2560,81.0,-5.5,11101001,716.24,2560,31.0,4.12,377.4,716.59,-7.4,1.64, , 
,717.96,2624,81.0,3.5,11101001,717.26,2592,38.4,5.15,459.0,717.61,1.6,1.60, , 
,718.97,2720,81.0,7.0,11101001,718.28,2656,51.8,7.21,591.6,718.62,6.3,1.48, , 
,720.02,2304,81.0,0.0,11111101,719.33,2784,57.6,8.24,632.4,719.67,0.0,1.48, , 
,721.09,2048,81.0,0.0,11101001,720.35,1792,0.0,0.00,295.8,720.72,0.0,3.98, , 
,722.14,1984,81.0,0.0,11101001,721.43,2048,14.9,2.06,244.8,721.78,0.0,1.13, , 
,723.21,2080,81.0,0.0,11101001,722.50,2048,44.3,6.18,520.2,722.86,0.0,1.41, , 
,724.25,2112,81.0,2.3,11101001,723.56,2080,62.0,8.24,693.6,723.92,2.3,1.60, , 
,725.29,2176,81.0,4.7,11101001,724.61,2144,60.4,8.24,693.6,724.94,3.1,1.52, , 
,726.32,2240,82.5,7.0,11101001,725.63,2208,59.2,8.24,673.2,725.97,6.6,1.52, , 
,727.32,2304,82.5,3.5,11101001,726.65,2272,67.8,10.30,754.8,726.99,4.7,1.41, , 
,728.32,2368,81.0,3.5,11101001,727.67,2336,60.4,8.24,693.6,728.01,3.9,1.45, , 
,729.38,2432,82.5,3.5,11101001,728.67,2400,59.2,9.27,673.2,729.01,3.1,1.48, , 
,730.40,2496,81.0,3.1,11101001,729.74,2464,57.6,8.24,652.8,730.08,3.5,1.48, , 
,731.45,2592,81.0,-4.3,11101001,730.75,2528,75.3,11.33,826.2,731.10,-2.0,1.33, , 
,732.45,2688,81.0,-10.2,11101001,731.80,2624,82.7,12.36,907.8,732.15,-8.2,1.45, , 
,733.43,2752,81.0,0.0,11101001,732.75,2688,72.2,10.30,795.6,733.09,0.0,1.29, , 
,734.44,2784,82.5,1.6,11101001,733.76,2752,53.3,7.21,612.0,734.10,0.0,1.56, , 
,735.49,2784,81.0,2.0,11101001,734.78,2784,36.9,5.15,438.6,735.13,1.6,1.48, , 
,736.46,2816,81.0,3.5,11101001,735.80,2784,50.2,7.21,591.6,736.12,3.1,1.48, , 
,737.48,2880,81.0,2.3,11101001,736.82,2848,54.5,8.24,612.0,737.15,3.1,1.41, , 
,738.42,2912,81.0,1.2,11101001,737.80,2880,59.2,8.24,652.8,738.12,1.6,1.52, , 
,739.41,2944,82.5,0.4,11101001,738.73,2912,60.4,8.24,673.2,739.14,0.4,1.48, , 
,740.50,3040,81.0,-5.9,11101001,739.87,2976,71.0,10.30,775.2,740.18,-4.7,1.37, , 
,741.55,3104,81.0,-9.8,11101001,740.83,3072,76.9,10.30,826.2,741.18,-9.0,1.48, , 
,742.69,3200,81.0,-9.8,11101001,741.94,3136,76.9,10.30,846.6,742.31,-10.2,1.52, , 
,743.72,3264,81.0,-10.2,11101001,743.03,3200,76.9,10.30,826.2,743.39,-9.8,1.52, , 
,744.80,3328,81.0,-9.0,11101001,744.06,3264,76.9,10.30,846.6,744.43,-9.0,1.56, , 
,745.90,3392,81.0,-8.6,11101001,745.16,3360,79.6,11.33,867.0,745.54,-8.6,1.48, , 
,747.00,3456,81.0,-7.8,11101001,746.26,3424,78.4,11.33,846.6,746.62,-7.4,1.48, , 
,748.15,3552,81.0,-6.6,11101001,747.37,3488,78.4,11.33,846.6,747.75,-6.6,1.48, , 
,749.32,3616,81.0,-5.1,11101001,748.53,3552,76.9,11.33,826.2,748.93,-6.3,1.48, , 
,750.50,3680,81.0,-5.1,11101001,749.71,3648,75.3,10.30,795.6,750.08,-5.5,1.48, , 
,751.74,3744,81.0,-4.7,11101001,750.90,3680,73.7,10.30,795.6,751.33,-5.1,1.45, , 
,752.93,3776,81.0,-5.5,11101001,752.13,3744,75.3,10.30,795.6,752.52,-4.7,1.48, , 
,754.13,3840,81.0,-6.3,11101001,753.33,3808,79.6,11.33,846.6,753.72,-5.9,1.45, , 
,755.28,3904,81.0,-5.5,11101001,754.52,3872,78.4,11.33,826.2,754.90,-5.5,1.52, , 
,756.45,3936,82.5,-2.7,11101001,755.66,3904,66.3,9.27,714.0,756.05,0.0,1.29, , 
,757.54,3904,81.0,0.0,11111101,756.82,3936,36.9,3.09,438.6,757.18,0.0,1.37, , 
,758.60,3808,81.0,0.0,11111101,757.88,3872,0.0,0.00,275.4,758.24,0.0,3.91, , 
,759.57,2944,81.0,0.0,11111101,758.96,3776,0.0,0.00,275.4,759.29,0.0,3.87, , 
,760.59,1568,81.0,0.0,11101011,759.88,2464,0.0,0.00,275.4,760.23,0.0,3.83, , 
,761.64,2752,81.0,0.0,11101001,760.94,2144,23.5,3.09,316.2,761.28,0.0,0.59, , 
,762.66,2752,81.0,-2.0,11101001,761.97,2752,67.8,10.30,734.4,762.31,0.0,1.09, , 
,763.68,2784,81.0,0.0,11101001,763.00,2784,66.3,9.27,734.4,763.35,-1.6,1.52, , 
,764.72,2752,81.0,0.0,11101001,764.03,2784,32.5,4.12,418.2,764.37,0.0,1.52, , 
,765.78,2720,81.0,-5.1,11101001,765.07,2752,17.6,2.06,244.8,765.43,-6.6,1.33, , 
,766.78,2656,81.0,-6.6,11101001,766.11,2688,17.6,2.06,244.8,766.42,-4.7,1.56, , 
,767.79,2656,81.0,-9.0,11101001,767.13,2656,25.1,3.09,316.2,767.46,-8.6,1.52, , 
,768.81,2624,82.5,-5.9,11101001,768.12,2656,25.1,3.09,336.6,768.47,-7.8,1.60, , 
,769.81,2624,81.0,0.8,11101001,769.15,2624,42.7,6.18,499.8,769.48,-2.3,1.64, , 
,770.83,2624,81.0,5.1,11101001,770.16,2624,53.3,7.21,591.6,770.49,4.3,1.52, , 
,771.85,2656,81.0,0.0,11101001,771.18,2656,59.2,9.27,652.8,771.52,0.0,1.37, , 
,772.82,2720,81.0,-5.5,11101001,772.17,2688,88.6,14.42,948.6,772.51,-5.1,1.29, , 
,773.87,2752,81.0,-5.9,11101001,773.15,2720,90.2,13.39,969.0,773.51,-5.9,1.45, , 
,774.90,2816,81.0,-5.9,11101001,774.21,2784,90.2,14.42,969.0,774.56,-5.9,1.48, , 
,775.96,2880,81.0,-9.0,11101001,775.25,2816,90.2,13.39,969.0,775.62,-7.8,1.13, , 
,777.03,2912,81.0,-9.0,11101001,776.30,2880,90.2,13.39,969.0,776.68,-8.2,1.48, , 
,778.00,2944,81.0,0.0,11101001,777.32,2912,57.6,7.21,652.8,777.71,0.0,1.68, , 
,779.06,2944,81.0,0.0,11111101,778.27,2944,82.7,12.36,887.4,778.68,-5.5,1.21, , 
,780.04,2912,81.0,0.0,11111101,779.32,2976,17.6,2.06,275.4,779.69,0.0,1.56, , 
,781.05,2848,81.0,0.0,11111101,780.37,2880,0.0,0.00,275.4,780.70,0.0,3.91, , 
,782.00,2784,81.0,0.0,11111101,781.37,2816,0.0,0.00,275.4,781.68,0.0,3.91, , 
,782.96,2752,81.0,0.0,11111101,782.32,2784,0.0,0.00,244.8,782.65,0.0,3.91, , 
,783.92,2688,81.0,0.0,11111101,783.27,2720,0.0,0.00,244.8,783.60,0.0,3.91, , 
,784.93,2624,81.0,0.0,11111101,784.26,2688,0.0,0.00,244.8,784.58,0.0,3.91, , 
,785.90,2624,81.0,0.0,11101001,785.27,2624,0.0,0.00,244.8,785.59,0.0,3.91, , 
,786.90,2592,81.0,0.0,11101001,786.23,2624,42.7,7.21,479.4,786.58,0.0,0.90, , 
