Sobota,29,Sierpieñ,2026,15:52:27:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,512.34,1184,84.0,4.3,11111111,512.65,1184,23.5,3.09,336.6,512.02,3.5,1.56, , 
,513.29,1152,84.0,7.4,11111111,513.61,1120,25.1,4.12,357.0,512.98,5.5,1.56, , 
,514.26,1056,84.0,12.1,11111111,514.58,1056,25.1,4.12,357.0,513.95,10.9,1.60, , 
,515.25,1056,84.0,11.3,11101011,515.56,1056,25.1,4.12,357.0,514.91,11.3,1.52, , 
,516.18,1024,84.0,16.4,11101011,516.49,1056,26.7,4.12,377.4,515.88,14.8,1.52, , 
,517.12,1056,84.0,18.8,11101011,517.44,1088,29.4,5.15,397.8,516.81,18.4,1.48, , 
,518.08,1120,84.0,23.4,11101011,518.40,1152,44.3,6.18,550.8,517.77,21.5,1.52, , 
,519.02,1376,84.0,0.0,11101011,519.29,1472,82.7,13.39,948.6,518.69,0.0,0.51, , 
,519.98,1760,84.0,0.0,11101011,520.33,1888,84.3,13.39,948.6,519.64,0.0,0.94, , 
,521.02,2208,84.0,-8.6,11101001,521.36,2336,73.7,8.24,867.0,520.68,-5.5,1.21, , 
,522.14,1312,84.0,0.0,11101011,522.52,1696,71.0,12.36,826.2,521.72,0.0,3.05, , 
,523.24,1696,84.0,0.0,11101011,523.58,1760,76.9,11.33,867.0,522.89,0.0,1.29, , 
,524.32,1888,84.0,-1.6,11101011,524.67,1920,71.0,10.30,826.2,523.94,-2.0,1.37, , 
,525.36,2048,84.0,-2.0,11101001,525.71,2112,67.8,9.27,754.8,525.01,-1.6,1.48, , 
,526.37,2208,84.0,-1.6,11101001,526.71,2272,57.6,7.21,673.2,526.03,-1.6,1.41, , 
,527.36,2304,84.0,0.0,11101001,527.69,2304,26.7,4.12,357.0,527.03,0.0,1.91, , 
,528.36,2336,84.0,11.7,11101001,528.70,2336,22.0,3.09,316.2,528.02,10.5,1.68, , 
,529.36,2336,84.0,15.6,11101001,529.69,2336,20.8,3.09,295.8,529.02,14.5,1.52, , 
,530.35,2336,84.0,17.6,11101001,530.67,2336,20.8,3.09,295.8,530.02,17.2,1.45, , 
,531.32,2368,84.0,19.5,11101001,531.66,2336,20.8,3.09,295.8,530.99,18.8,1.45, , 
,532.36,2368,84.0,19.9,11101001,532.72,2368,20.8,3.09,295.8,532.00,19.9,1.41, , 
,533.40,2368,84.0,20.3,11101001,533.74,2336,20.8,3.09,295.8,533.06,20.3,1.41, , 
,534.39,2336,84.0,19.5,11101001,534.73,2336,22.0,3.09,316.2,534.07,19.1,1.41, , 
,535.39,2304,84.0,21.5,11101001,535.74,2304,23.5,4.12,316.2,535.06,20.7,1.52, , 
,536.42,2272,84.0,17.2,11101001,536.75,2240,23.5,3.09,316.2,536.08,18.8,1.41, , 
,537.45,2240,84.0,18.8,11101001,537.79,2240,26.7,4.12,357.0,537.09,16.4,1.45, , 
,538.48,2240,84.0,21.9,11101001,538.81,2240,26.7,4.12,357.0,538.13,21.5,1.52, , 
,539.50,2208,84.0,22.3,11101001,539.85,2208,26.7,4.12,357.0,539.15,21.9,1.48, , 
,540.50,2208,84.0,22.3,11101001,540.83,2208,26.7,4.12,357.0,540.17,22.7,1.45, , 
,541.50,2208,84.0,20.7,11101001,541.85,2208,26.7,4.12,357.0,541.17,20.7,1.37, , 
,542.54,2208,84.0,17.6,11101001,542.88,2208,26.7,4.12,336.6,542.19,18.4,1.45, , 
,543.53,2208,84.0,16.8,11101001,543.90,2176,25.1,4.12,336.6,543.20,17.2,1.41, , 
,544.60,2208,84.0,16.0,11101001,544.94,2208,25.1,4.12,336.6,544.25,16.0,1.52, , 
,545.63,2208,84.0,13.7,11101001,545.98,2208,25.1,4.12,336.6,545.29,14.5,1.45, , 
,546.67,2208,84.0,12.5,11101001,547.02,2240,25.1,4.12,336.6,546.33,13.3,1.48, , 
,547.70,2240,84.0,13.3,11101001,548.04,2272,25.1,4.12,336.6,547.35,12.9,1.52, , 
,548.71,2272,85.5,14.5,11101001,549.04,2272,23.5,4.12,336.6,548.38,14.5,1.48, , 
,549.71,2304,84.0,12.5,11101001,550.05,2272,23.5,4.12,336.6,549.38,12.5,1.45, , 
,550.75,2304,84.0,14.1,11101001,551.09,2304,23.5,4.12,316.2,550.39,12.5,1.52, , 
,551.74,2336,84.0,15.6,11101001,552.08,2336,25.1,4.12,336.6,551.41,15.6,1.52, , 
,552.75,2368,84.0,19.1,11101001,553.08,2368,34.1,5.15,418.2,552.41,16.4,1.48, , 
,553.81,2400,84.0,19.9,11101001,554.14,2400,48.6,7.21,571.2,553.46,21.5,1.48, , 
,554.86,2464,84.0,5.1,11101001,555.20,2368,0.0,0.00,438.6,554.49,12.9,1.17, , 
,555.82,1408,84.0,0.0,11111111,556.14,1056,25.1,4.12,357.0,555.51,0.0,3.59, , 
,556.83,1728,84.0,0.0,11101011,557.22,1728,20.8,3.09,295.8,556.50,0.0,2.30, , 
,557.94,1728,84.0,4.7,11101011,558.30,1728,20.8,3.09,295.8,557.58,0.0,1.56, , 
,559.03,1696,84.0,9.8,11101011,559.40,1696,20.8,3.09,295.8,558.67,9.4,1.68, , 
,560.11,1664,84.0,13.7,11101011,560.48,1632,22.0,3.09,316.2,559.75,12.5,1.56, , 
,561.14,1632,84.0,14.5,11101011,561.48,1600,26.7,4.12,357.0,560.82,12.9,1.41, , 
,562.18,1600,84.0,18.0,11101011,562.54,1600,28.2,4.12,377.4,561.82,17.2,1.52, , 
,563.25,1600,84.0,18.8,11101011,563.62,1568,29.4,4.12,377.4,562.92,18.8,1.45, , 
,564.31,1568,85.5,16.4,11101011,564.67,1568,29.4,4.12,397.8,563.96,18.0,1.37, , 
,565.33,1568,85.5,15.6,11101011,565.69,1568,29.4,4.12,397.8,565.01,16.4,1.41, , 
,566.39,1568,85.5,13.3,11101011,566.75,1536,34.1,5.15,438.6,566.06,14.8,1.41, , 
,567.50,1536,85.5,13.3,11101011,567.84,1536,44.3,7.21,520.2,567.13,14.1,1.45, , 
,568.55,1568,85.5,0.0,11101011,568.91,1568,32.5,4.12,438.6,568.18,0.0,1.37, , 
,569.63,1568,85.5,5.5,11101011,569.97,1536,29.4,4.12,397.8,569.27,0.0,1.72, , 
,570.67,1536,85.5,8.2,11101011,571.00,1568,40.0,6.18,499.8,570.32,7.4,1.60, , 
,571.67,1216,85.5,0.0,11111111,571.96,896,29.4,4.12,397.8,571.34,0.0,1.48, , 
,572.60,928,85.5,0.0,11111111,572.91,896,28.2,4.12,397.8,572.28,0.0,2.42, , 
,573.53,864,85.5,0.0,11111111,573.84,864,28.2,4.12,397.8,573.23,0.0,1.48, , 
,574.45,864,85.5,1.6,11111111,574.75,864,28.2,4.12,418.2,574.14,0.4,1.60, , 
,575.35,896,85.5,5.9,11111111,575.63,896,28.2,4.12,418.2,575.06,4.7,1.64, , 
,576.26,928,85.5,9.4,11111111,576.56,928,28.2,4.12,397.8,575.94,8.2,1.64, , 
,577.15,896,85.5,12.5,11111111,577.47,896,28.2,4.12,397.8,576.85,11.7,1.60, , 
,578.15,1216,85.5,21.1,11101011,578.51,1792,22.0,3.09,316.2,577.75,18.0,1.60, , 
,579.23,1664,85.5,22.3,11101011,579.59,1664,22.0,4.12,316.2,578.85,25.0,1.52, , 
,580.29,1600,85.5,16.4,11111111,580.62,1600,22.0,4.12,316.2,579.93,18.4,1.13, , 
,581.30,1344,85.5,12.9,11111111,581.62,1120,23.5,4.12,336.6,580.95,15.2,1.29, , 
,582.24,864,85.5,12.9,11111111,582.55,928,29.4,4.12,397.8,581.93,13.7,1.37, , 
,583.18,1184,85.5,0.0,11101011,583.49,1152,57.6,9.27,693.6,582.85,0.0,1.41, , 
,584.11,1312,85.5,0.0,11101011,584.50,1408,81.2,13.39,928.2,583.80,0.0,1.17, , 
,585.18,1632,85.5,0.0,11101011,585.53,1728,82.7,13.39,948.6,584.84,0.0,1.17, , 
,586.24,1952,85.5,-7.8,11101011,586.59,2080,85.5,12.36,948.6,585.88,-5.5,1.29, , 
,587.27,2304,85.5,-14.5,11101001,587.63,2400,87.1,12.36,948.6,586.93,-12.1,1.41, , 
,588.31,2624,85.5,-15.6,11101001,588.65,2336,0.0,0.00,377.4,587.98,-15.6,1.48, , 
,589.32,1728,85.5,0.0,11101011,589.65,1696,65.1,11.33,734.4,588.97,0.0,3.71, , 
,590.36,1728,85.5,0.0,11101011,590.73,1760,75.3,11.33,867.0,590.00,0.0,1.21, , 
,591.43,1824,85.5,-2.3,11101011,591.80,1856,73.7,10.30,846.6,591.08,-2.3,1.45, , 
,592.52,1920,85.5,-3.5,11101011,592.88,1952,67.8,9.27,775.2,592.17,-2.7,1.45, , 
,593.62,1920,85.5,0.0,11101011,594.00,1888,42.7,6.18,520.2,593.25,0.0,1.56, , 
,594.76,1856,85.5,9.0,11101011,595.12,1856,45.9,6.18,550.8,594.38,7.4,1.64, , 
,595.85,1792,85.5,0.0,11111111,596.23,1728,22.0,3.09,316.2,595.48,0.0,1.52, , 
,596.94,1664,85.5,5.5,11101011,597.31,1632,29.4,4.12,377.4,596.58,6.6,1.68, , 
,597.96,1568,85.5,0.0,11101011,598.30,1600,81.2,13.39,928.2,597.62,0.0,1.17, , 
,599.03,1600,85.5,0.0,11101011,599.36,1600,73.7,11.33,867.0,598.67,0.0,1.05, , 
,600.06,1632,85.5,-2.7,11101011,600.42,1664,66.3,9.27,775.2,599.71,0.0,1.29, , 
,601.13,1664,85.5,0.0,11101011,601.50,1664,62.0,9.27,714.0,600.77,0.0,1.56, , 
,602.22,1696,85.5,0.0,11101011,602.60,1696,40.0,5.15,499.8,601.87,0.4,1.45, , 
,603.28,1664,85.5,5.1,11101011,603.62,1632,47.1,7.21,571.2,602.95,0.0,1.72, , 
,604.34,1632,85.5,0.0,11101011,604.66,1696,73.7,11.33,846.6,603.97,0.0,1.41, , 
,605.38,1760,85.5,-2.3,11101011,605.77,1760,79.6,12.36,907.8,605.04,-2.0,1.37, , 
,606.48,1792,85.5,-4.7,11101011,606.83,1824,79.6,11.33,907.8,606.13,-4.7,1.45, , 
,607.54,1888,85.5,-6.3,11101011,607.90,1920,75.3,10.30,867.0,607.20,-6.3,1.52, , 
,608.61,1952,85.5,0.0,11101011,608.99,1952,63.5,8.24,734.4,608.25,0.0,1.48, , 
,609.74,1952,85.5,3.9,11101011,610.11,1952,57.6,8.24,673.2,609.36,1.2,1.60, , 
,610.85,1920,87.0,6.6,11101011,611.21,1952,67.8,10.30,775.2,610.49,6.6,1.48, , 
,611.94,1984,85.5,3.9,11101001,612.30,1984,79.6,12.36,887.4,611.58,4.3,1.33, , 
,613.00,2048,85.5,-2.7,11101001,613.34,2080,81.2,12.36,907.8,612.65,-1.2,1.33, , 
,614.07,2144,85.5,-6.6,11101001,614.40,2176,82.7,11.33,907.8,613.70,-4.7,1.41, , 
,615.12,2240,85.5,-9.4,11101001,615.45,2272,81.2,11.33,907.8,614.75,-9.4,1.48, , 
,616.12,2304,85.5,-7.8,11101001,616.46,2336,76.9,10.30,867.0,615.77,-9.0,1.52, , 
,617.12,2400,87.0,-5.5,11101001,617.46,2432,73.7,9.27,826.2,616.77,-8.2,1.52, , 
,618.14,2464,87.0,0.0,11111101,618.51,2016,0.0,0.00,316.2,617.80,-7.0,1.45, , 
,619.11,1024,87.0,0.0,11111111,619.44,1088,26.7,4.12,377.4,618.82,0.0,3.71, , 
,620.10,992,85.5,0.0,11111111,620.40,896,23.5,4.12,357.0,619.77,0.0,1.84, , 
,621.03,864,87.0,0.0,11111111,621.32,864,28.2,4.12,397.8,620.71,0.0,0.86, , 
,621.93,864,87.0,1.2,11111111,622.23,896,28.2,4.12,397.8,621.63,0.0,1.48, , 
,622.81,896,87.0,3.9,11111111,623.13,896,28.2,4.12,397.8,622.51,3.1,1.60, , 
,623.74,896,87.0,7.4,11111111,624.05,864,28.2,4.12,397.8,623.43,6.3,1.60, , 
,624.68,896,87.0,10.5,11111111,624.97,896,28.2,4.12,418.2,624.37,9.4,1.60, , 
,625.54,896,87.0,13.3,11111111,625.85,896,28.2,4.12,418.2,625.26,12.1,1.60, , 
,626.52,1152,87.0,22.3,11101011,626.83,1216,36.9,5.15,459.0,626.19,15.2,1.64, , 
,627.50,1376,87.0,0.0,11101011,627.80,1440,72.2,10.30,846.6,627.18,25.4,1.45, , 
,628.43,1568,87.0,0.0,11101011,628.77,1696,73.7,10.30,867.0,628.09,0.0,1.56, , 
,629.50,1952,87.0,0.0,11101011,629.86,2048,78.4,11.33,887.4,629.15,0.8,1.52, , 
,630.53,2304,87.0,-2.7,11101001,630.89,2336,0.0,0.00,520.2,630.19,-1.6,1.41, , 
,631.53,1344,87.0,0.0,11111111,631.86,1120,25.1,4.12,377.4,631.19,0.0,3.48, , 
,632.54,1568,87.0,0.0,11101011,632.87,1568,31.0,4.12,397.8,632.19,0.0,1.88, , 
,633.56,1568,87.0,3.5,11101011,633.93,1568,34.1,5.15,438.6,633.20,0.8,1.48, , 
,634.66,1600,87.0,8.2,11101011,635.03,1600,32.5,5.15,418.2,634.27,6.6,1.60, , 
,635.77,1632,87.0,14.5,11101011,636.14,1664,32.5,5.15,418.2,635.39,12.1,1.60, , 
,636.89,1696,87.0,19.1,11101011,637.22,1696,31.0,5.15,418.2,636.50,17.6,1.56, , 
,637.80,1120,87.0,0.0,11111111,638.12,1024,26.7,4.12,377.4,637.51,0.0,1.64, , 
,638.75,1088,87.0,0.0,11111111,639.07,1024,22.0,3.09,336.6,638.44,0.0,2.03, , 
,639.66,864,87.0,0.0,11111111,639.96,864,26.7,4.12,377.4,639.37,0.0,1.25, , 
,640.58,864,87.0,2.0,11111111,640.90,896,26.7,4.12,397.8,640.26,0.0,1.45, , 
,641.51,896,87.0,10.5,11111111,641.82,896,26.7,4.12,397.8,641.20,7.8,1.52, , 
,642.42,896,87.0,17.6,11111111,642.72,896,26.7,4.12,397.8,642.11,15.6,1.48, , 
,643.36,896,87.0,22.3,11111111,643.67,896,26.7,4.12,397.8,643.05,21.5,1.33, , 
,644.29,864,87.0,23.0,11111111,644.60,896,26.7,4.12,397.8,643.96,23.0,1.45, , 
,645.20,896,87.0,23.0,11111111,645.48,896,28.2,4.12,397.8,644.90,23.0,1.48, , 
,646.09,896,87.0,23.4,11111111,646.39,896,26.7,4.12,397.8,645.78,23.4,1.52, , 
,647.00,896,87.0,23.8,11111111,647.32,864,28.2,4.12,397.8,646.69,23.8,1.52, , 
,647.92,896,87.0,25.0,11111111,648.23,896,28.2,4.12,397.8,647.63,24.6,1.56, , 
,648.82,832,87.0,23.8,11111111,649.10,800,29.4,5.15,418.2,648.51,23.8,1.48, , 
,649.68,672,87.0,25.4,11101011,649.99,672,42.7,7.21,550.8,649.38,24.2,1.45, , 
,650.57,736,87.0,29.3,11101011,650.85,704,38.4,6.18,520.2,650.30,30.5,1.60, , 
,651.46,896,87.0,-6.6,11111111,651.75,864,29.4,3.09,418.2,651.15,-4.3,1.25, , 
,652.36,832,87.0,-4.7,11111111,652.67,832,31.0,4.12,438.6,652.05,-6.3,1.60, , 
,653.28,864,87.0,2.7,11111111,653.58,864,31.0,4.12,438.6,652.97,0.0,1.76, , 
,654.23,896,87.0,9.8,11111111,654.54,832,26.7,4.12,397.8,653.91,7.4,1.76, , 
,655.13,768,87.0,14.1,11111111,655.43,800,31.0,4.12,438.6,654.84,13.3,1.64, , 
,656.03,800,87.0,16.8,11111111,656.34,800,31.0,4.12,438.6,655.73,16.0,1.60, , 
,656.96,800,87.0,18.8,11111111,657.26,800,29.4,4.12,438.6,656.64,18.0,1.56, , 
,657.86,800,87.0,19.9,11111111,658.18,800,29.4,4.12,418.2,657.56,19.5,1.52, , 
,658.79,800,87.0,20.7,11111111,659.09,800,28.2,4.12,418.2,658.50,20.3,1.48, , 
,659.69,800,87.0,18.8,11111111,659.99,800,28.2,4.12,418.2,659.40,19.1,1.48, , 
,660.58,800,87.0,17.2,11111111,660.88,800,28.2,4.12,418.2,660.28,18.8,1.48, , 
,661.46,768,88.5,17.2,11111111,661.77,800,28.2,4.12,418.2,661.18,17.2,1.48, , 
,662.36,800,88.5,16.8,11111111,662.66,800,29.4,4.12,418.2,662.06,16.8,1.45, , 
,663.25,800,88.5,16.0,11111111,663.55,800,28.2,4.12,418.2,662.95,16.4,1.45, , 
,664.15,800,88.5,13.7,11111111,664.44,768,28.2,4.12,418.2,663.85,15.2,1.45, , 
,665.05,800,88.5,13.7,11111111,665.36,768,28.2,4.12,418.2,664.74,13.7,1.48, , 
,665.97,800,88.5,13.7,11111111,666.26,800,28.2,4.12,418.2,665.67,13.7,1.48, , 
,666.88,800,88.5,13.3,11111111,667.18,768,28.2,4.12,418.2,666.58,13.7,1.45, , 
,667.79,800,88.5,13.3,11111111,668.09,800,28.2,4.12,418.2,667.47,13.3,1.48, , 
,668.70,800,88.5,13.3,11111111,669.01,800,28.2,4.12,418.2,668.40,13.3,1.48, , 
,669.60,768,88.5,13.3,11111111,669.90,800,28.2,4.12,418.2,669.31,13.3,1.48, , 
,670.49,800,88.5,12.9,11111111,670.78,800,28.2,4.12,418.2,670.20,13.3,1.48, , 
,671.39,768,87.0,12.9,11111111,671.69,768,28.2,4.12,418.2,671.08,12.9,1.45, , 
,672.29,768,87.0,12.5,11111111,672.59,800,28.2,4.12,418.2,671.99,12.9,1.45, , 
,673.20,768,87.0,11.7,11111111,673.51,800,28.2,4.12,418.2,672.90,12.1,1.45, , 
,674.11,800,87.0,11.3,11111111,674.43,800,28.2,4.12,418.2,673.80,11.3,1.45, , 
,675.04,800,87.0,10.9,11111111,675.34,800,28.2,4.12,418.2,674.74,10.9,1.45, , 
,675.94,800,87.0,10.9,11111111,676.25,800,28.2,4.12,418.2,675.64,10.9,1.48, , 
,676.86,800,87.0,10.9,11111111,677.17,768,28.2,4.12,418.2,676.56,10.9,1.48, , 
,677.78,768,87.0,10.9,11111111,678.08,800,28.2,4.12,418.2,677.48,10.9,1.48, , 
,678.69,800,87.0,10.9,11111111,678.98,768,29.4,4.12,418.2,678.39,10.9,1.48, , 
,679.57,800,87.0,10.9,11111111,679.85,800,29.4,4.12,418.2,679.27,10.9,1.48, , 
,680.44,768,87.0,10.9,11111111,680.74,800,29.4,4.12,418.2,680.15,10.9,1.48, , 
,681.32,800,87.0,10.9,11111111,681.63,768,28.2,4.12,418.2,681.03,10.9,1.45, , 
,682.23,800,88.5,10.9,11111111,682.52,800,28.2,4.12,418.2,681.94,10.9,1.48, , 
,683.11,800,88.5,10.5,11111111,683.41,768,29.4,4.12,418.2,682.82,10.9,1.48, , 
,684.01,768,88.5,10.5,11111111,684.30,800,29.4,4.12,418.2,683.71,10.5,1.48, , 
,684.89,768,88.5,10.9,11111111,685.18,768,29.4,4.12,418.2,684.59,10.9,1.48, , 
,685.77,800,88.5,10.9,11111111,686.08,800,29.4,4.12,418.2,685.47,10.9,1.48, , 
,686.70,800,88.5,10.9,11111111,686.99,768,29.4,4.12,418.2,686.40,10.9,1.48, , 
