Sobota,29,Sierpieñ,2026,18:50:08:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,502.34,1088,81.0,0.8,11101011,501.71,992,62.0,9.27,734.4,502.03,0.4,1.52, , 
,503.31,1216,81.0,0.0,11101011,502.67,1120,62.0,10.30,714.0,502.99,0.0,1.37, , 
,504.28,1408,81.0,-3.5,11101011,503.62,1248,71.0,11.33,826.2,503.97,0.0,1.29, , 
,505.50,1600,81.0,-6.6,11101011,504.74,1472,65.1,9.27,754.8,505.10,-6.6,1.37, , 
,506.60,1760,81.0,-7.8,11101011,505.85,1664,62.0,9.27,714.0,506.20,-7.4,1.52, , 
,507.72,1952,79.5,-7.4,11101011,506.97,1824,65.1,9.27,734.4,507.34,-7.4,1.52, , 
,508.75,2112,81.0,-8.6,11101001,508.07,2016,62.0,8.24,693.6,508.43,-8.2,1.45, , 
,509.78,2240,81.0,-9.4,11101001,509.10,2144,59.2,8.24,673.2,509.43,-9.8,1.52, , 
,510.84,2368,81.0,-12.9,11101001,510.11,2272,60.4,8.24,673.2,510.47,-12.1,1.41, , 
,511.88,2496,81.0,-13.3,11101001,511.21,2400,57.6,7.21,652.8,511.54,-13.3,1.52, , 
,512.90,2592,81.0,-12.9,11101001,512.23,2560,57.6,7.21,652.8,512.58,-12.9,1.52, , 
,513.92,2656,81.0,-9.8,11101001,513.25,2656,53.3,7.21,612.0,513.58,-10.9,1.48, , 
,514.96,1632,81.0,0.0,11111111,514.25,2656,44.3,6.18,520.2,514.60,0.0,3.32, , 
,515.97,1568,81.0,0.0,11111111,515.26,1088,23.5,4.12,336.6,515.62,0.0,3.48, , 
,517.11,1376,81.0,-5.9,11101011,516.41,1472,22.0,3.09,316.2,516.78,0.0,0.86, , 
,518.09,1312,81.0,0.0,11101011,517.43,1344,26.7,3.09,357.0,517.76,0.0,1.41, , 
,519.04,1312,81.0,0.0,11101011,518.41,1280,76.9,13.39,867.0,518.71,0.0,0.98, , 
,520.03,1344,81.0,0.0,11101011,519.37,1312,84.3,14.42,948.6,519.70,0.0,1.02, , 
,521.10,1408,81.0,0.0,11101011,520.38,1376,81.2,13.39,928.2,520.73,-6.6,1.09, , 
,522.12,1408,81.0,0.0,11101011,521.42,1408,48.6,6.18,591.6,521.78,0.0,1.45, , 
,523.15,1376,81.0,0.0,11101011,522.49,1376,45.9,6.18,550.8,522.83,-2.3,1.45, , 
,524.18,1376,81.0,-2.0,11101011,523.50,1376,57.6,8.24,673.2,523.84,0.0,1.41, , 
,525.16,1312,81.0,-5.5,11101011,524.51,1376,40.0,5.15,499.8,524.84,0.0,1.29, , 
,526.14,1248,81.0,0.0,11101011,525.50,1280,32.5,4.12,418.2,525.83,-4.3,1.45, , 
,527.10,1312,81.0,0.0,11101011,526.46,1248,62.0,10.30,714.0,526.77,0.0,0.94, , 
,528.11,1408,81.0,0.0,11111111,527.43,1344,81.2,13.39,928.2,527.76,0.0,1.05, , 
,529.05,1056,81.0,0.0,11101011,528.42,1408,0.0,0.00,377.4,528.73,0.0,3.24, , 
,530.14,1760,82.5,0.0,11101011,529.40,1440,44.3,7.21,520.2,529.75,0.0,0.90, , 
,531.25,1888,82.5,0.0,11101011,530.52,1760,72.2,12.36,826.2,530.89,0.0,1.33, , 
,532.33,2080,82.5,-5.1,11101001,531.62,1984,66.3,9.27,754.8,531.98,-3.9,1.37, , 
,533.36,2144,82.5,-9.0,11101001,532.68,2080,62.0,8.24,714.0,533.02,-8.6,1.37, , 
,534.38,2208,82.5,-8.6,11101001,533.70,2208,51.8,6.18,591.6,534.03,-9.0,1.52, , 
,535.39,2208,82.5,-7.8,11101001,534.72,2176,50.2,6.18,591.6,535.05,-7.4,1.52, , 
,536.40,2240,82.5,-7.0,11101001,535.74,2240,51.8,7.21,591.6,536.06,-7.0,1.48, , 
,537.42,2336,82.5,-10.2,11101001,536.72,2304,56.1,7.21,632.4,537.06,-9.0,1.45, , 
,538.41,2464,82.5,-6.6,11101001,537.75,2400,66.3,10.30,734.4,538.10,0.0,1.21, , 
,539.40,2656,82.5,-15.6,11101001,538.76,2560,66.3,9.27,734.4,539.07,-13.7,1.29, , 
,540.37,2880,82.5,-16.8,11101001,539.72,2720,72.2,9.27,795.6,540.04,-19.5,1.41, , 
,541.42,1568,82.5,0.0,11111111,540.72,2592,0.0,0.00,336.6,541.07,0.0,3.75, , 
,542.47,1696,82.5,0.0,11101011,541.78,1792,20.8,3.09,316.2,542.13,0.0,1.72, , 
,543.50,1664,82.5,0.0,11101011,542.80,1696,38.4,5.15,459.0,543.14,0.0,1.02, , 
,544.58,1728,82.5,-1.2,11101011,543.85,1696,60.4,9.27,693.6,544.21,-1.2,1.45, , 
,545.70,1760,82.5,-0.8,11101011,544.94,1760,56.1,7.21,652.8,545.33,-1.2,1.48, , 
,546.72,1792,82.5,-0.4,11101011,546.03,1760,54.5,7.21,632.4,546.41,-0.8,1.52, , 
,547.82,1792,82.5,0.0,11111111,547.11,1792,53.3,7.21,632.4,547.50,0.4,1.52, , 
,548.75,1120,82.5,0.0,11111111,548.12,1376,0.0,0.00,418.2,548.44,0.0,3.40, , 
,549.66,928,82.5,0.0,11111111,549.05,1088,23.5,3.09,357.0,549.33,0.0,1.02, , 
,550.59,896,82.5,0.0,11111111,549.97,864,23.5,3.09,357.0,550.28,0.0,1.13, , 
,551.52,896,82.5,-2.0,11111111,550.91,896,26.7,3.09,397.8,551.21,-1.2,1.33, , 
,552.44,896,82.5,-2.7,11111111,551.81,864,26.7,3.09,397.8,552.14,-2.7,1.45, , 
,553.35,864,82.5,-3.1,11111111,552.73,864,26.7,3.09,397.8,553.03,-2.7,1.45, , 
,554.25,864,82.5,-3.1,11111111,553.64,864,28.2,3.09,397.8,553.94,-3.1,1.45, , 
,555.21,1056,82.5,-1.6,11101011,554.56,896,26.7,3.09,397.8,554.90,-2.7,1.48, , 
,556.10,1024,84.0,0.0,11101011,555.54,1056,29.4,4.12,397.8,555.82,1.2,1.64, , 
,557.05,1120,84.0,2.3,11101011,556.42,1056,47.1,7.21,591.6,556.75,0.0,1.60, , 
,558.00,1216,84.0,1.6,11101011,557.38,1120,47.1,7.21,591.6,557.68,2.0,1.52, , 
,559.04,1344,84.0,1.6,11101011,558.34,1248,44.3,6.18,550.8,558.70,1.6,1.48, , 
,560.02,1472,84.0,0.0,11101011,559.38,1376,45.9,6.18,571.2,559.76,0.4,1.41, , 
,561.05,1568,84.0,-6.6,11101011,560.31,1504,41.2,6.18,499.8,560.67,-3.5,1.33, , 
,562.16,1600,84.0,-3.1,11101011,561.42,1568,31.0,4.12,418.2,561.78,-3.1,1.48, , 
,563.27,1664,84.0,0.8,11101011,562.54,1632,29.4,4.12,397.8,562.89,0.8,1.52, , 
,564.33,1696,84.0,3.5,11101011,563.63,1664,29.4,4.12,397.8,563.96,2.3,1.56, , 
,565.46,1760,84.0,5.5,11101011,564.71,1728,28.2,4.12,377.4,565.09,4.7,1.48, , 
,566.56,1760,84.0,6.6,11101011,565.82,1760,25.1,3.09,357.0,566.17,6.6,1.48, , 
,567.54,1792,84.0,7.0,11101011,566.87,1792,23.5,3.09,336.6,567.21,7.0,1.52, , 
,568.59,1792,84.0,9.8,11101011,567.92,1792,22.0,3.09,316.2,568.24,9.4,1.52, , 
,569.68,1792,84.0,11.3,11101011,568.95,1792,22.0,3.09,316.2,569.31,10.9,1.48, , 
,570.84,1792,84.0,11.3,11101011,570.06,1792,20.8,3.09,316.2,570.44,11.3,1.45, , 
,571.99,1792,84.0,11.7,11101011,571.22,1792,20.8,3.09,316.2,571.61,11.3,1.45, , 
,573.07,1792,84.0,11.3,11101011,572.39,1792,20.8,3.09,316.2,572.76,11.3,1.45, , 
,574.04,1184,84.0,0.0,11111111,573.39,1792,20.8,3.09,316.2,573.76,0.0,1.45, , 
,574.92,1088,84.0,0.0,11111111,574.30,960,26.7,4.12,377.4,574.61,0.0,2.34, , 
,575.81,864,84.0,0.0,11111111,575.20,1024,23.5,3.09,357.0,575.52,0.0,0.90, , 
,576.70,896,84.0,-0.4,11111111,576.11,832,26.7,4.12,397.8,576.40,0.0,1.37, , 
,577.64,896,84.0,0.0,11111111,576.99,864,28.2,3.09,397.8,577.32,-0.4,1.45, , 
,578.61,896,84.0,0.4,11111111,577.95,864,28.2,4.12,397.8,578.28,0.4,1.48, , 
,579.49,864,84.0,1.2,11111111,578.89,864,28.2,4.12,397.8,579.20,0.8,1.48, , 
,580.43,864,84.0,1.6,11111111,579.80,896,28.2,4.12,397.8,580.12,1.6,1.48, , 
,581.35,896,84.0,2.0,11111111,580.74,896,28.2,4.12,397.8,581.05,2.0,1.45, , 
,582.23,896,84.0,2.3,11111111,581.64,896,28.2,4.12,397.8,581.95,2.3,1.45, , 
,583.19,896,82.5,2.7,11111111,582.55,896,28.2,4.12,397.8,582.86,2.3,1.45, , 
,584.12,896,84.0,2.3,11111111,583.51,896,28.2,4.12,397.8,583.81,2.7,1.45, , 
,585.06,864,84.0,1.6,11111111,584.45,864,28.2,4.12,397.8,584.75,2.0,1.41, , 
,585.96,864,84.0,1.2,11111111,585.37,896,28.2,3.09,397.8,585.66,1.2,1.45, , 
,586.88,768,84.0,0.0,11111111,586.27,832,26.7,3.09,377.4,586.58,0.8,1.37, , 
,587.78,800,84.0,-2.0,11111111,587.18,800,29.4,4.12,418.2,587.48,-1.2,1.33, , 
,588.68,800,84.0,-3.1,11111111,588.08,800,28.2,4.12,418.2,588.38,-2.7,1.37, , 
,589.59,768,84.0,-2.7,11111111,588.98,800,28.2,3.09,418.2,589.29,-2.7,1.48, , 
,590.50,800,84.0,-0.8,11111111,589.88,768,29.4,4.12,438.6,590.19,-1.6,1.56, , 
,591.54,1920,84.0,0.0,11101011,590.80,800,38.4,6.18,479.4,591.18,0.0,1.52, , 
,592.60,1376,84.0,0.0,11111111,591.90,1600,47.1,7.21,571.2,592.26,0.0,1.33, , 
,593.56,992,84.0,0.0,11111111,592.87,992,26.7,4.12,377.4,593.23,0.0,2.62, , 
,594.47,896,84.0,0.0,11111111,593.85,960,25.1,4.12,377.4,594.15,0.0,0.78, , 
,595.29,992,84.0,-5.9,11101011,594.75,864,28.2,4.12,397.8,595.03,0.0,1.05, , 
,596.26,1056,84.0,-7.0,11101011,595.60,1056,28.2,3.09,397.8,595.93,-7.0,1.33, , 
,597.16,864,84.0,-5.9,11101011,596.58,960,28.2,4.12,397.8,596.88,-5.9,1.52, , 
,598.18,992,84.0,-9.4,11101011,597.50,896,31.0,4.12,438.6,597.84,-8.2,1.37, , 
,599.14,1088,84.0,-8.2,11101011,598.51,1024,28.2,3.09,397.8,598.81,-8.6,1.48, , 
,600.09,1152,84.0,-7.0,11101011,599.47,1120,26.7,3.09,377.4,599.78,-7.8,1.52, , 
,601.06,1184,84.0,-6.3,11101011,600.41,1152,25.1,3.09,357.0,600.74,-5.9,1.56, , 
,602.04,1344,84.0,-2.3,11101011,601.40,1216,29.4,4.12,397.8,601.72,-3.5,1.60, , 
,603.18,1600,84.0,0.0,11111111,602.47,1472,38.4,5.15,479.4,602.82,-4.3,1.41, , 
,604.09,1088,84.0,0.0,11111111,603.47,1088,25.1,4.12,357.0,603.78,0.0,2.89, , 
,605.05,864,84.0,0.0,11111111,604.41,1088,25.1,4.12,357.0,604.76,0.0,0.90, , 
,605.94,768,84.0,0.0,11111111,605.36,832,26.7,4.12,397.8,605.66,0.0,1.02, , 
,606.88,1184,84.0,0.0,11101011,606.24,768,29.4,4.12,418.2,606.52,0.0,1.13, , 
,607.89,1408,84.0,0.0,11111111,607.23,1376,36.9,5.15,479.4,607.56,-3.1,1.33, , 
,608.88,1344,84.0,-3.1,11111111,608.22,1440,23.5,3.09,336.6,608.55,-3.9,1.29, , 
,609.84,864,84.0,-3.5,11111111,609.19,1216,23.5,3.09,336.6,609.53,-3.1,1.45, , 
,610.73,896,84.0,-6.6,11111111,610.14,864,28.2,4.12,397.8,610.42,-5.5,1.25, , 
,611.63,896,84.0,-8.6,10111111,611.02,896,29.4,4.12,418.2,611.33,-8.6,1.41, , 
,612.58,864,84.0,-8.2,10111111,611.95,896,29.4,4.12,418.2,612.27,-8.6,1.48, , 
,613.48,768,84.0,-7.8,10111111,612.88,864,28.2,3.09,397.8,613.18,-7.8,1.48, , 
,614.36,928,84.0,-7.8,10101011,613.77,768,29.4,4.12,418.2,614.06,-7.8,1.48, , 
,615.35,928,84.0,-8.2,10101011,614.70,960,32.5,4.12,438.6,615.05,-7.8,1.52, , 
,616.21,800,84.0,-8.6,10101011,615.64,896,32.5,4.12,438.6,615.93,-8.2,1.52, , 
,617.14,1024,84.0,0.0,10101011,616.51,704,41.2,6.18,520.2,616.82,0.0,1.60, , 
,618.08,1088,84.0,-2.7,10111111,617.46,1184,38.4,5.15,499.8,617.77,-2.7,1.37, , 
,618.99,1088,84.0,-4.7,10111111,618.38,960,28.2,4.12,397.8,618.68,-3.1,1.33, , 
,619.93,832,84.0,-6.3,10111111,619.31,1024,23.5,3.09,336.6,619.62,-6.6,1.45, , 
,620.89,896,84.0,-7.0,10111111,620.24,896,26.7,3.09,397.8,620.57,-6.6,1.41, , 
,621.83,896,84.0,-6.3,10111111,621.20,896,28.2,3.09,397.8,621.51,-6.3,1.48, , 
,622.74,832,84.0,-5.5,10111111,622.13,896,28.2,3.09,397.8,622.44,-5.9,1.52, , 
,623.61,800,84.0,-5.9,10111111,623.03,768,26.7,3.09,397.8,623.31,-5.5,1.45, , 
,624.52,768,84.0,-6.3,10111111,623.92,800,29.4,4.12,438.6,624.21,-5.9,1.45, , 
