Poniedziałek,17,Sierpień,2026,06:35:21:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'004,,,,Grupa C:,'012
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Napięcie,Temperatura,Temperatura,,Obroty silnika,Obciążenie,(bez jednostek),(bez jednostek)
,1842.36,1824,84.0,0.0,11111111,1841.66,2784,13.64,84.0,49.5,1842.01,2336,0.0,28.0,86.0
,1843.44,2112,84.0,0.0,11101001,1842.73,1344,13.64,84.0,49.5,1843.09,1600,20.8,28.0,86.0
,1844.47,2080,84.0,-0.8,11101001,1843.77,2112,13.74,84.0,49.5,1844.11,2080,16.1,28.0,86.0
,1845.54,2048,84.0,-7.8,11101001,1844.82,2080,13.64,84.0,49.5,1845.16,2080,17.6,28.0,86.0
,1846.59,2048,84.0,-4.3,11101001,1845.88,2048,13.64,84.0,49.5,1846.23,2048,17.6,28.0,86.0
,1847.66,2048,84.0,-5.9,11101001,1846.94,2048,13.74,84.0,49.5,1847.31,2048,17.6,28.0,86.0
,1848.75,2016,84.0,-0.8,11111101,1848.03,2016,13.64,84.0,49.5,1848.38,2016,16.1,28.0,86.0
,1849.83,1952,84.0,0.0,11101011,1849.10,1984,13.74,84.0,49.5,1849.46,1984,16.1,28.0,86.0
,1850.88,1920,84.0,0.0,11101011,1850.18,1952,13.74,84.0,49.5,1850.53,1952,47.1,28.0,86.0
,1851.96,1984,84.0,-0.8,11101001,1851.24,1952,13.64,84.0,49.5,1851.60,1984,67.8,28.0,86.0
,1853.02,2016,84.0,0.0,11101001,1852.31,2016,13.74,84.0,49.5,1852.67,2048,67.8,28.0,86.0
,1854.09,2016,84.0,10.9,11101001,1853.39,1952,13.64,84.0,49.5,1853.73,2016,16.1,28.0,86.0
,1855.17,1984,84.0,0.0,11101011,1854.43,1984,13.53,84.0,49.5,1854.79,1984,66.3,28.0,86.0
,1856.25,1984,84.0,0.0,11101001,1855.53,1984,13.64,84.0,49.5,1855.88,1984,63.5,28.0,86.0
,1857.28,2016,84.0,0.0,11101001,1856.59,2016,13.64,84.0,49.5,1856.94,2016,66.3,28.0,86.0
,1858.31,2080,84.0,-5.5,11101001,1857.62,2048,13.64,84.0,49.5,1857.96,2048,85.5,28.0,86.0
,1859.33,2144,84.0,-10.5,11101001,1858.64,2112,13.74,84.0,49.5,1858.98,2112,90.2,28.0,86.0
,1860.34,2208,84.0,-11.7,11101001,1859.67,2144,13.74,84.0,49.5,1860.00,2176,90.2,28.0,86.0
,1861.33,2272,84.0,0.0,11101001,1860.67,2208,13.64,84.0,49.5,1861.00,2240,90.2,28.0,86.0
,1862.32,2304,84.0,0.0,11101001,1861.66,2304,13.74,84.0,49.5,1862.00,2304,75.3,28.0,86.0
,1863.31,2336,84.0,-3.5,11101001,1862.65,2304,13.64,84.0,49.5,1862.98,2336,63.5,28.0,86.0
,1864.29,2304,85.5,2.0,11101001,1863.63,2336,13.74,84.0,49.5,1863.96,2304,44.3,28.0,86.0
,1865.32,2304,85.5,6.6,11101001,1864.62,2304,13.64,85.5,49.5,1864.98,2304,44.3,28.0,86.0
,1866.32,2304,85.5,6.3,11101001,1865.66,2304,13.64,85.5,49.5,1866.00,2304,40.0,28.0,86.0
,1867.36,2272,85.5,-4.3,11101001,1866.68,2304,13.64,85.5,49.5,1867.02,2272,23.5,28.0,86.0
,1868.34,2272,84.0,-11.3,11101001,1867.68,2272,13.64,85.5,49.5,1868.01,2272,22.0,28.0,86.0
,1869.34,2272,85.5,-12.5,11101001,1868.68,2240,13.74,84.0,49.5,1869.01,2240,19.2,28.0,86.0
,1870.34,2272,85.5,-5.1,11101001,1869.68,2272,13.64,85.5,49.5,1870.01,2272,16.1,28.0,86.0
,1871.33,2272,85.5,-5.5,11111101,1870.67,2272,13.74,85.5,49.5,1871.00,2272,16.1,28.0,86.0
,1872.30,2272,85.5,0.0,11111101,1871.64,2272,13.64,85.5,49.5,1871.97,2272,0.0,28.0,86.0
,1873.26,2304,85.5,0.0,11111101,1872.61,2304,13.74,85.5,49.5,1872.93,2304,0.0,28.0,86.0
,1874.24,2304,85.5,0.0,11111101,1873.58,2304,13.64,85.5,49.5,1873.90,2304,0.0,28.0,86.0
,1875.26,2240,85.5,0.0,11111101,1874.58,2272,13.64,85.5,49.5,1874.91,2272,0.0,28.0,86.0
,1876.27,2240,85.5,0.0,11111101,1875.60,2240,13.64,85.5,49.5,1875.93,2240,0.0,28.0,86.0
,1877.31,2240,85.5,0.0,11111101,1876.62,2240,13.53,85.5,49.5,1876.96,2240,0.0,28.0,86.0
,1878.31,2240,85.5,0.0,11111101,1877.64,2240,13.64,85.5,49.5,1877.97,2240,0.0,28.0,86.0
,1879.31,2240,85.5,0.0,11111101,1878.64,2240,13.64,85.5,49.5,1878.98,2240,0.0,28.0,86.0
,1880.31,2176,85.5,0.0,11111101,1879.65,2208,13.64,85.5,49.5,1879.98,2208,0.0,28.0,86.0
,1881.32,2112,84.0,0.0,11111101,1880.64,2176,13.74,85.5,49.5,1880.97,2144,0.0,28.0,86.0
,1882.37,2048,84.0,0.0,11111101,1881.67,2112,13.74,84.0,49.5,1882.02,2080,0.0,28.0,86.0
,1883.43,2016,84.0,0.0,11111101,1882.72,2048,13.64,84.0,49.5,1883.07,2016,0.0,28.0,86.0
,1884.47,2016,84.0,0.0,11111101,1883.78,2016,13.64,84.0,49.5,1884.12,2016,0.0,28.0,86.0
,1885.50,2080,84.0,0.0,11101001,1884.81,2016,13.74,84.0,49.5,1885.15,2048,16.1,28.0,86.0
,1886.54,2112,84.0,0.0,11101001,1885.84,2080,13.74,84.0,49.5,1886.20,2080,22.0,28.0,86.0
,1887.59,2176,84.0,-4.7,11101001,1886.88,2112,13.64,84.0,49.5,1887.24,2144,25.1,28.0,86.0
,1888.63,2240,84.0,-4.3,11101001,1887.93,2208,13.64,84.0,49.5,1888.27,2240,29.4,28.0,86.0
,1889.68,2304,84.0,-4.7,11101001,1888.99,2272,13.64,84.0,49.5,1889.33,2304,28.2,28.0,86.0
,1890.70,2368,84.0,-5.5,11101001,1890.02,2336,13.64,84.0,49.5,1890.38,2368,26.7,28.0,86.0
,1891.77,2432,84.0,-7.8,11101001,1891.05,2400,13.64,84.0,49.5,1891.43,2432,23.5,28.0,86.0
,1892.79,2464,84.0,0.0,11111101,1892.12,2432,13.64,84.0,49.5,1892.45,2464,17.6,28.0,86.0
,1893.82,2464,84.0,0.0,11111101,1893.13,2496,13.64,84.0,49.5,1893.48,2464,0.0,28.0,86.0
,1894.81,2432,84.0,0.0,11111101,1894.15,2464,13.74,84.0,49.5,1894.48,2432,0.0,28.0,86.0
,1895.80,2432,84.0,0.0,11111101,1895.15,2464,13.74,84.0,49.5,1895.47,2432,0.0,28.0,86.0
,1896.78,2400,82.5,0.0,11101001,1896.14,2432,13.74,84.0,49.5,1896.45,2432,17.6,28.0,86.0
,1897.76,2432,82.5,0.0,11101001,1897.11,2432,13.74,82.5,49.5,1897.44,2432,16.1,28.0,86.0
,1898.79,2400,82.5,-7.8,11101001,1898.11,2400,13.64,82.5,49.5,1898.44,2400,17.6,28.0,86.0
,1899.83,2400,82.5,-5.5,11101001,1899.13,2400,13.64,82.5,49.5,1899.49,2400,17.6,28.0,86.0
,1900.82,1408,82.5,0.0,11111111,1900.17,2368,13.74,82.5,49.5,1900.50,1824,0.0,28.0,86.0
,1901.79,1152,82.5,0.0,11111111,1901.12,992,13.74,82.5,49.5,1901.46,1120,26.7,28.0,86.0
,1902.74,992,82.5,0.0,11111111,1902.10,1120,13.64,82.5,49.5,1902.43,1024,22.0,28.0,86.0
,1903.65,896,82.5,0.0,11111111,1903.05,896,13.64,82.5,49.5,1903.37,896,23.5,28.0,86.0
,1904.60,896,82.5,0.0,11111111,1903.95,896,13.64,82.5,48.0,1904.27,896,25.1,28.0,86.0
,1905.52,896,82.5,1.2,11111111,1904.90,896,13.64,82.5,48.0,1905.22,896,25.1,28.0,86.0
,1906.48,896,82.5,2.0,11111111,1905.84,896,13.64,82.5,48.0,1906.16,896,25.1,28.0,86.0
,1907.40,896,82.5,2.3,11111111,1906.79,864,13.53,82.5,48.0,1907.09,896,25.1,28.0,86.0
,1908.35,896,82.5,1.6,11111111,1907.72,896,13.53,82.5,48.0,1908.02,896,25.1,28.0,86.0
,1909.30,864,82.5,1.6,11111111,1908.66,896,13.53,82.5,48.0,1908.97,896,25.1,28.0,86.0
,1910.25,864,82.5,1.2,11111111,1909.63,896,13.53,82.5,48.0,1909.95,864,25.1,28.0,86.0
,1911.20,864,82.5,0.8,11111111,1910.57,864,13.53,82.5,48.0,1910.89,864,25.1,28.0,86.0
,1912.12,896,82.5,0.4,11111111,1911.50,896,13.53,82.5,48.0,1911.80,896,25.1,28.0,86.0
,1913.04,896,84.0,0.4,11111111,1912.41,864,13.53,82.5,48.0,1912.72,896,25.1,28.0,86.0
,1914.06,1536,84.0,2.3,11101011,1913.39,992,13.64,84.0,48.0,1913.73,1600,28.2,28.0,86.0
,1915.10,1696,84.0,2.3,11101011,1914.42,1600,13.74,84.0,48.0,1914.76,1600,32.5,28.0,86.0
,1916.17,1888,84.0,0.0,11101011,1915.48,1696,13.74,84.0,48.0,1915.81,1760,53.3,28.0,86.0
,1917.21,2208,84.0,0.0,11101001,1916.53,1984,13.64,84.0,48.0,1916.87,2112,75.3,28.0,86.0
,1918.27,2624,84.0,-3.5,11101001,1917.58,2336,13.64,84.0,48.0,1917.91,2496,87.1,28.0,86.0
,1919.31,2144,84.0,0.0,11111101,1918.62,2784,13.74,84.0,48.0,1918.95,2624,0.0,28.0,86.0
,1920.34,1632,84.0,0.0,11101011,1919.66,1568,13.64,84.0,48.0,1919.96,1152,25.1,28.0,86.0
,1921.45,1888,84.0,0.0,11101011,1920.71,1824,13.74,84.0,48.0,1921.09,1856,47.1,28.0,86.0
,1922.49,2016,84.0,0.0,11101001,1921.80,1920,13.64,84.0,48.0,1922.16,1952,63.5,28.0,86.0
,1923.54,2112,84.0,-0.8,11101001,1922.84,2048,13.64,84.0,48.0,1923.19,2080,69.4,28.0,86.0
,1924.55,2240,84.0,-1.2,11101001,1923.88,2176,13.74,84.0,48.0,1924.22,2208,67.8,28.0,86.0
,1925.53,2336,84.0,-2.3,11101001,1924.86,2272,13.64,84.0,48.0,1925.19,2304,71.0,28.0,86.0
,1926.57,2432,84.0,-3.9,11101001,1925.89,2368,13.64,84.0,48.0,1926.23,2400,67.8,28.0,86.0
,1927.63,2528,84.0,-5.5,11101001,1926.92,2464,13.74,84.0,48.0,1927.28,2496,65.1,28.0,86.0
,1928.65,2624,84.0,-3.5,11101001,1927.98,2560,13.64,84.0,48.0,1928.31,2592,63.5,28.0,86.0
,1929.69,2720,84.0,-1.2,11101001,1929.00,2656,13.74,84.0,48.0,1929.36,2688,60.4,28.0,86.0
,1930.72,2784,84.0,6.3,11101001,1930.03,2752,13.74,84.0,49.5,1930.36,2752,53.3,28.0,86.0
,1931.75,2368,84.0,0.0,11111101,1931.06,2784,13.74,84.0,49.5,1931.40,2784,35.3,28.0,86.0
,1932.75,1344,84.0,0.0,11111111,1932.10,1856,13.74,84.0,49.5,1932.44,1408,0.0,28.0,86.0
,1933.83,1952,84.0,0.0,11101011,1933.10,1536,13.74,84.0,48.0,1933.47,2048,17.6,28.0,86.0
,1934.90,1920,84.0,-3.9,11101011,1934.18,1952,13.74,84.0,48.0,1934.55,1984,23.5,28.0,86.0
,1936.01,1920,84.0,3.9,11101011,1935.25,1920,13.64,84.0,48.0,1935.63,1920,42.7,28.0,86.0
,1937.13,1952,84.0,3.9,11101011,1936.37,1952,13.64,84.0,48.0,1936.75,1952,56.1,28.0,86.0
,1938.21,2016,84.0,6.3,11101001,1937.49,1984,13.74,84.0,48.0,1937.85,1984,54.5,28.0,86.0
,1939.24,2048,84.0,7.0,11101001,1938.56,2016,13.64,84.0,48.0,1938.91,2016,53.3,28.0,86.0
,1940.29,1888,84.0,0.0,11111111,1939.61,2048,13.64,84.0,48.0,1939.94,2048,53.3,28.0,86.0
,1941.25,1120,84.0,0.0,11111111,1940.61,1408,13.64,84.0,49.5,1940.92,1056,25.1,28.0,86.0
,1942.26,960,84.0,0.0,11111111,1941.58,1056,13.64,84.0,48.0,1941.94,1024,22.0,28.0,86.0
,1943.20,896,84.0,0.0,11111111,1942.57,960,13.64,84.0,48.0,1942.88,928,25.1,28.0,86.0
,1944.11,928,84.0,-1.6,11111111,1943.52,928,13.64,84.0,48.0,1943.83,928,25.1,28.0,86.0
,1945.02,896,84.0,-1.2,11111111,1944.41,896,13.53,84.0,48.0,1944.72,896,25.1,28.0,86.0
,1945.94,896,84.0,-0.4,11111111,1945.33,896,13.53,84.0,48.0,1945.63,896,25.1,28.0,86.0
,1946.82,864,84.0,-0.4,11111111,1946.24,896,13.53,84.0,48.0,1946.53,896,23.5,28.0,86.0
,1947.79,896,84.0,-1.2,11111111,1947.15,864,13.53,84.0,48.0,1947.46,896,23.5,28.0,86.0
,1948.74,896,84.0,-1.6,11111111,1948.12,896,13.64,84.0,48.0,1948.43,896,25.1,28.0,86.0
,1949.62,864,84.0,-1.2,11111111,1949.03,896,13.53,84.0,48.0,1949.33,864,25.1,28.0,86.0
,1950.55,896,84.0,-1.2,11111111,1949.92,896,13.53,84.0,48.0,1950.24,864,25.1,28.0,86.0
,1951.45,896,84.0,-1.2,11111111,1950.86,896,13.53,84.0,48.0,1951.14,864,25.1,28.0,86.0
,1952.39,896,84.0,-1.6,11111111,1951.76,864,13.53,84.0,48.0,1952.08,864,25.1,28.0,86.0
,1953.27,896,84.0,-2.3,11101011,1952.67,864,13.53,84.0,48.0,1952.96,896,25.1,28.0,86.0
,1954.27,1216,84.0,0.8,11101011,1953.61,1024,13.64,84.0,48.0,1953.94,1312,31.0,28.0,86.0
,1955.26,1152,85.5,-2.0,11111111,1954.65,1184,13.53,84.0,48.0,1954.95,1184,25.1,28.0,86.0
,1956.22,1152,85.5,0.0,11101011,1955.57,1152,13.53,85.5,48.0,1955.90,1152,34.1,28.0,86.0
,1957.17,1280,85.5,0.0,11101011,1956.52,1184,13.53,85.5,48.0,1956.84,1216,59.2,28.0,86.0
,1958.21,1440,85.5,2.0,11101011,1957.51,1344,13.74,85.5,48.0,1957.85,1376,48.6,28.0,86.0
,1959.11,1088,85.5,0.0,11111111,1958.49,1472,13.74,85.5,48.0,1958.81,1536,0.0,28.0,86.0
,1960.05,1088,85.5,0.0,11111111,1959.42,1120,13.53,85.5,48.0,1959.75,1120,25.1,28.0,86.0
,1960.96,864,85.5,0.0,11111111,1960.32,1024,13.64,85.5,48.0,1960.64,928,22.0,28.0,86.0
,1961.91,896,85.5,-1.6,11111111,1961.29,864,13.43,85.5,48.0,1961.58,864,25.1,28.0,86.0
,1962.83,896,85.5,-4.7,11111111,1962.22,896,13.74,85.5,48.0,1962.51,896,26.7,28.0,86.0
,1963.81,1216,85.5,0.0,11101011,1963.14,896,13.53,85.5,46.5,1963.47,864,36.9,28.0,86.0
,1964.89,1376,85.5,-0.4,11101011,1964.12,1568,13.64,85.5,48.0,1964.54,1568,40.0,28.0,86.0
,1965.81,992,85.5,3.9,11101011,1965.19,1248,13.64,85.5,48.0,1965.53,1120,54.5,28.0,86.0
,1966.81,1088,85.5,5.1,11101011,1966.13,992,13.84,85.5,48.0,1966.47,1024,56.1,28.0,86.0
,1967.75,1184,85.5,2.0,11101011,1967.13,1152,13.64,85.5,48.0,1967.45,1152,38.4,28.0,86.0
,1968.71,1184,85.5,-3.5,11101011,1968.07,1216,13.64,85.5,48.0,1968.39,1216,22.0,28.0,86.0
,1969.61,1184,85.5,-9.4,11101011,1969.01,1184,13.64,85.5,48.0,1969.31,1184,23.5,28.0,86.0
,1970.60,1152,85.5,-10.5,11101011,1969.91,1184,13.74,85.5,48.0,1970.25,1184,23.5,28.0,86.0
,1971.57,1184,85.5,-7.0,11101011,1970.93,1152,13.74,85.5,48.0,1971.26,1152,28.2,28.0,86.0
,1972.54,1216,85.5,-0.8,11101011,1971.89,1184,13.74,85.5,48.0,1972.21,1216,40.0,28.0,86.0
,1973.56,1312,85.5,2.7,11101011,1972.87,1248,13.64,85.5,48.0,1973.21,1280,41.2,28.0,86.0
,1974.66,1440,85.5,0.0,11111111,1973.92,1376,13.64,85.5,48.0,1974.32,1408,32.5,28.0,86.0
,1975.61,1152,85.5,0.0,11111111,1974.97,992,13.64,85.5,48.0,1975.28,1088,28.2,28.0,86.0
,1976.57,992,85.5,0.0,11111111,1975.94,1120,13.64,85.5,48.0,1976.24,1056,22.0,28.0,86.0
,1977.53,896,85.5,0.0,11111111,1976.88,896,13.64,85.5,48.0,1977.19,864,25.1,28.0,86.0
,1978.51,1120,85.5,-4.7,11101011,1977.86,960,13.64,85.5,48.0,1978.18,1120,26.7,28.0,86.0
,1979.54,1152,85.5,0.0,11101011,1978.84,1088,13.74,85.5,48.0,1979.19,1120,41.2,28.0,86.0
,1980.56,1408,84.0,0.0,11101011,1979.87,1216,13.64,84.0,48.0,1980.22,1312,66.3,28.0,86.0
,1981.62,1696,85.5,-2.7,11101011,1980.91,1504,13.74,85.5,48.0,1981.24,1600,63.5,28.0,86.0
,1982.73,1952,84.0,-0.8,11101011,1982.00,1792,13.74,84.0,48.0,1982.36,1888,54.5,28.0,86.0
,1983.77,2144,84.0,4.7,11101001,1983.07,2016,13.74,84.0,48.0,1983.41,2080,48.6,28.0,86.0
,1984.78,2304,84.0,7.0,11101001,1984.12,2208,13.64,84.0,48.0,1984.44,2272,44.3,28.0,86.0
,1985.82,2432,84.0,3.9,11101001,1985.10,2368,13.74,84.0,48.0,1985.49,2400,38.4,28.0,86.0
,1986.87,2528,84.0,-0.8,11101001,1986.18,2464,13.64,84.0,48.0,1986.52,2496,29.4,28.0,86.0
,1987.87,2560,84.0,-3.9,11101001,1987.21,2528,13.64,84.0,48.0,1987.55,2560,22.0,28.0,86.0
,1988.91,2496,84.0,-7.0,11111101,1988.22,2528,13.74,84.0,48.0,1988.55,2528,17.6,28.0,86.0
,1989.90,2400,84.0,0.0,11111101,1989.25,2496,13.64,84.0,48.0,1989.58,2464,0.0,28.0,86.0
,1990.88,2304,84.0,0.0,11111101,1990.23,2368,13.64,84.0,48.0,1990.55,2336,0.0,28.0,86.0
,1991.90,2112,84.0,0.0,11111101,1991.21,2240,13.64,84.0,48.0,1991.55,2176,0.0,28.0,86.0
,1992.93,1952,84.0,0.0,11111111,1992.24,2080,13.64,84.0,48.0,1992.59,1984,0.0,28.0,86.0
,1993.98,1792,84.0,0.0,11111111,1993.27,1888,13.64,84.0,48.0,1993.61,1856,0.0,28.0,86.0
,1995.07,1728,84.0,0.0,11101011,1994.35,1760,13.53,84.0,48.0,1994.69,1760,20.8,28.0,86.0
,1996.09,1728,84.0,-3.9,11101011,1995.42,1696,13.74,84.0,48.0,1995.75,1728,22.0,28.0,86.0
,1997.14,1792,84.0,-0.8,11101011,1996.48,1728,13.74,84.0,48.0,1996.81,1760,38.4,28.0,86.0
,1998.24,1952,84.0,3.9,11101011,1997.51,1856,13.74,84.0,48.0,1997.88,1888,47.1,28.0,86.0
,1999.29,2144,84.0,7.4,11101001,1998.59,2016,13.74,84.0,49.5,1998.95,2080,47.1,28.0,86.0
,2000.30,2304,84.0,7.8,11101001,1999.63,2208,13.64,84.0,49.5,1999.98,2272,47.1,28.0,86.0
,2001.30,2496,84.0,5.5,11101001,2000.62,2368,13.53,84.0,49.5,2000.97,2432,50.2,28.0,86.0
,2002.28,2720,85.5,0.0,11101001,2001.64,2560,13.64,84.0,49.5,2001.97,2624,62.0,28.0,86.0
,2003.26,2656,84.0,0.0,11111101,2002.61,2784,13.64,85.5,49.5,2002.92,2880,59.2,28.0,86.0
,2004.31,1792,84.0,0.0,11101011,2003.63,2144,13.74,84.0,49.5,2003.96,1600,22.0,28.0,86.0
,2005.38,1888,84.0,0.0,11101011,2004.66,1888,13.64,84.0,49.5,2005.04,1888,22.0,28.0,86.0
,2006.48,1888,84.0,-7.8,11101011,2005.75,1856,13.64,84.0,49.5,2006.12,1888,26.7,28.0,86.0
,2007.51,1408,84.0,0.0,11111111,2006.85,1856,13.64,84.0,49.5,2007.17,1856,0.0,28.0,86.0
,2008.49,1088,84.0,0.0,11111111,2007.83,992,13.74,84.0,49.5,2008.17,1056,28.2,28.0,86.0
,2009.45,896,84.0,0.0,11111111,2008.82,1024,13.53,84.0,49.5,2009.12,960,23.5,28.0,86.0
,2010.38,928,85.5,-2.0,11111111,2009.75,896,13.64,85.5,49.5,2010.07,896,25.1,28.0,86.0
,2011.34,864,85.5,-3.5,11111111,2010.70,928,13.64,85.5,49.5,2011.02,896,25.1,28.0,86.0
,2012.29,864,85.5,-2.3,11111111,2011.64,896,13.64,85.5,49.5,2011.96,896,25.1,28.0,86.0
,2013.21,896,85.5,-1.6,11111111,2012.61,896,13.64,85.5,49.5,2012.90,896,25.1,28.0,86.0
,2014.13,896,85.5,-1.6,11111111,2013.53,896,13.74,85.5,49.5,2013.83,896,25.1,28.0,86.0
,2015.06,992,85.5,-2.7,11101011,2014.43,896,13.53,85.5,48.0,2014.74,896,25.1,28.0,86.0
,2016.13,1856,85.5,0.0,11101011,2015.41,1856,13.64,85.5,48.0,2015.78,1792,20.8,28.0,86.0
,2017.20,2080,85.5,0.0,11101001,2016.50,1984,13.53,85.5,48.0,2016.84,2016,66.3,28.0,86.0
,2018.22,2336,85.5,-2.3,11101001,2017.55,2176,13.74,85.5,49.5,2017.87,2272,69.4,28.0,86.0
,2019.22,2400,85.5,0.0,11101001,2018.55,2400,13.64,85.5,49.5,2018.88,2400,32.5,28.0,86.0
,2020.19,2272,87.0,-6.6,11111101,2019.53,2368,13.74,85.5,49.5,2019.86,2304,17.6,28.0,86.0
,2021.23,2048,85.5,0.0,11111101,2020.53,2240,13.64,87.0,49.5,2020.88,2144,0.0,28.0,86.0
,2022.26,1824,85.5,0.0,11111111,2021.59,1984,13.74,85.5,49.5,2021.94,1888,0.0,28.0,86.0
,2023.21,1568,85.5,0.0,11111111,2022.58,1728,13.64,85.5,49.5,2022.91,1632,0.0,28.0,86.0
,2024.19,1376,85.5,0.0,11101011,2023.47,1504,13.64,85.5,49.5,2023.84,1472,23.5,28.0,86.0
,2025.21,1248,85.5,0.0,11101011,2024.53,1312,13.53,85.5,49.5,2024.86,1280,29.4,28.0,86.0
,2026.19,1280,85.5,0.0,11101011,2025.52,1248,13.64,85.5,49.5,2025.87,1216,57.6,28.0,86.0
,2027.20,1344,85.5,0.4,11101011,2026.52,1280,13.84,85.5,49.5,2026.84,1312,60.4,28.0,86.0
,2028.29,1472,85.5,0.0,11101011,2027.54,1408,13.84,85.5,49.5,2027.84,1440,51.8,28.0,86.0
,2029.25,1440,85.5,-2.0,11101011,2028.58,1472,13.64,85.5,49.5,2028.94,1472,23.5,28.0,86.0
,2030.26,1408,85.5,-10.2,11111111,2029.58,1440,13.64,85.5,49.5,2029.93,1440,22.0,28.0,86.0
,2031.24,1088,85.5,-9.0,11111111,2030.59,1344,13.64,85.5,49.5,2030.93,1248,23.5,28.0,86.0
,2032.20,864,85.5,-7.8,11111111,2031.56,992,13.43,85.5,49.5,2031.88,896,25.1,28.0,86.0
,2033.09,896,85.5,-5.1,11111111,2032.48,896,13.64,85.5,49.5,2032.78,896,28.2,28.0,86.0
,2034.02,896,85.5,-2.3,11111111,2033.39,896,13.64,85.5,49.5,2033.71,896,28.2,28.0,86.0
,2034.95,896,85.5,-0.4,11111111,2034.33,896,13.53,85.5,49.5,2034.63,896,28.2,28.0,86.0
,2035.90,896,85.5,0.4,11111111,2035.29,896,13.64,85.5,49.5,2035.59,896,26.7,28.0,86.0
,2036.82,1280,85.5,0.0,11101011,2036.20,896,13.53,85.5,49.5,2036.49,896,41.2,28.0,86.0
,2037.80,1344,85.5,0.0,11101011,2037.18,1376,13.74,85.5,49.5,2037.49,1312,63.5,28.0,86.0
,2038.87,1760,85.5,0.0,11101011,2038.17,1472,13.74,85.5,49.5,2038.51,1600,82.7,28.0,86.0
,2039.93,2208,85.5,-5.1,11101001,2039.24,1920,13.64,85.5,49.5,2039.59,2016,76.9,28.0,86.0
,2040.96,2560,85.5,-7.4,11101001,2040.25,2272,13.64,85.5,49.5,2040.62,2432,76.9,28.0,86.0
,2042.00,2880,85.5,-6.6,11101001,2041.34,2656,13.64,85.5,49.5,2041.68,2752,71.0,28.0,86.0
,2043.07,1600,85.5,0.0,11111111,2042.35,2688,13.64,85.5,51.0,2042.72,2112,0.0,28.0,86.0
,2044.00,1568,85.5,0.0,11111111,2043.38,1248,13.64,85.5,49.5,2043.68,1312,0.0,28.0,86.0
,2045.09,1856,85.5,0.0,11101011,2044.35,1792,13.74,85.5,49.5,2044.71,1824,20.8,28.0,86.0
,2046.20,1888,85.5,0.0,11101011,2045.46,1824,13.64,85.5,49.5,2045.83,1856,65.1,28.0,86.0
,2047.27,1920,85.5,-4.3,11101011,2046.57,1920,13.64,85.5,51.0,2046.93,1920,29.4,28.0,86.0
,2048.36,1856,85.5,-7.8,11101011,2047.63,1888,13.64,85.5,49.5,2047.99,1888,22.0,28.0,86.0
,2049.44,1888,85.5,-9.0,11101011,2048.74,1888,13.53,85.5,49.5,2049.09,1888,19.2,28.0,86.0
,2050.51,1824,85.5,-11.3,11101011,2049.80,1824,13.64,85.5,49.5,2050.17,1824,19.2,28.0,86.0
,2051.62,1792,85.5,-9.8,11101011,2050.86,1792,13.64,85.5,49.5,2051.22,1760,20.8,28.0,86.0
,2052.68,1760,85.5,-9.8,11101011,2051.95,1760,13.64,85.5,49.5,2052.31,1760,20.8,28.0,86.0
,2053.74,1696,85.5,-5.9,11101011,2053.02,1728,13.64,85.5,49.5,2053.37,1728,22.0,28.0,86.0
,2054.80,1664,85.5,-3.9,11101011,2054.10,1696,13.64,85.5,49.5,2054.44,1696,22.0,28.0,86.0
,2055.82,1632,85.5,-1.6,11101011,2055.15,1664,13.64,85.5,49.5,2055.48,1664,22.0,28.0,86.0
,2056.87,1632,85.5,-0.4,11101011,2056.17,1632,13.64,85.5,49.5,2056.52,1600,23.5,28.0,86.0
,2057.86,1664,85.5,0.0,11101011,2057.18,1632,13.64,85.5,49.5,2057.52,1632,66.3,28.0,86.0
,2059.00,1792,85.5,1.2,11101011,2058.22,1728,13.53,85.5,51.0,2058.61,1760,72.2,28.0,86.0
,2060.08,1952,85.5,3.1,11101011,2059.38,1856,13.64,85.5,51.0,2059.72,1888,69.4,28.0,86.0
,2061.17,2016,85.5,2.7,11101001,2060.44,1984,13.64,85.5,51.0,2060.81,2016,66.3,28.0,86.0
,2062.19,2112,85.5,0.0,11101001,2061.50,2080,13.74,85.5,51.0,2061.84,2112,44.3,28.0,86.0
,2063.22,2144,85.5,7.0,11101001,2062.53,2112,13.64,85.5,51.0,2062.89,2144,41.2,28.0,86.0
,2064.27,2176,85.5,12.5,11101001,2063.58,2144,13.64,85.5,51.0,2063.94,2176,42.7,28.0,86.0
,2065.27,2208,85.5,18.0,11101001,2064.61,2176,13.64,85.5,51.0,2064.92,2176,42.7,28.0,86.0
,2066.29,2272,85.5,17.6,11101001,2065.62,2240,13.64,85.5,51.0,2065.96,2240,53.3,28.0,86.0
,2067.32,2336,85.5,17.6,11101001,2066.63,2304,13.53,85.5,51.0,2066.99,2304,50.2,28.0,86.0
,2068.34,2336,85.5,1.2,11101001,2067.64,2336,13.64,85.5,52.5,2067.98,2336,26.7,28.0,86.0
,2069.36,2336,87.0,2.0,11101001,2068.68,2336,13.64,85.5,52.5,2069.00,2336,29.4,28.0,86.0
