Poniedzia³ek,31,Sierpieñ,2026,06:34:37:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,1398.13,1792,81.0,0.8,11101011,1397.40,1792,34.1,5.15,438.6,1397.78,0.8,1.56, , 
,1399.21,1824,81.0,2.3,11101011,1398.46,1824,32.5,5.15,418.2,1398.82,1.6,1.52, , 
,1400.33,1824,81.0,5.5,11101011,1399.59,1824,32.5,4.12,418.2,1399.96,3.9,1.56, , 
,1401.41,1856,82.5,6.3,11101011,1400.67,1856,31.0,5.15,397.8,1401.05,6.3,1.45, , 
,1402.52,1888,81.0,5.9,11101011,1401.77,1856,31.0,4.12,397.8,1402.13,6.3,1.45, , 
,1403.64,1888,81.0,6.6,11101011,1402.90,1888,29.4,4.12,377.4,1403.28,7.0,1.52, , 
,1404.71,1920,81.0,6.3,11101011,1404.00,1888,31.0,5.15,397.8,1404.35,5.9,1.41, , 
,1405.84,1920,81.0,6.3,11101011,1405.08,1920,29.4,4.12,377.4,1405.46,7.0,1.48, , 
,1406.96,1888,82.5,5.9,11101011,1406.21,1920,26.7,4.12,357.0,1406.58,6.3,1.45, , 
,1408.06,1920,82.5,5.5,11101011,1407.33,1920,26.7,4.12,357.0,1407.69,5.9,1.48, , 
,1409.16,1312,81.0,0.0,11111111,1408.43,1920,29.4,4.12,377.4,1408.80,0.0,1.45, , 
,1410.11,1120,82.5,0.0,11111111,1409.50,992,26.7,4.12,377.4,1409.80,0.0,2.42, , 
,1410.98,928,82.5,0.0,11111111,1410.42,1056,22.0,4.12,336.6,1410.68,0.0,0.90, , 
,1411.90,864,82.5,0.0,11111111,1411.31,832,25.1,3.09,377.4,1411.62,0.0,1.37, , 
,1412.80,864,82.5,0.0,11111111,1412.20,896,25.1,4.12,377.4,1412.49,-0.4,1.48, , 
,1413.73,864,82.5,0.8,11111111,1413.11,864,25.1,4.12,377.4,1413.41,0.4,1.52, , 
,1414.65,896,82.5,1.6,11111111,1414.04,864,26.7,4.12,377.4,1414.35,1.2,1.52, , 
,1415.54,896,82.5,2.3,11111111,1414.95,896,26.7,4.12,377.4,1415.25,2.0,1.52, , 
,1416.45,896,82.5,2.3,11111111,1415.83,896,26.7,4.12,397.8,1416.13,2.3,1.48, , 
,1417.38,896,82.5,2.0,11111111,1416.74,896,26.7,4.12,377.4,1417.07,2.0,1.45, , 
,1418.33,864,82.5,1.2,11111111,1417.69,896,26.7,4.12,377.4,1418.01,1.2,1.41, , 
,1419.25,864,82.5,0.4,11111111,1418.63,864,26.7,4.12,377.4,1418.93,0.8,1.45, , 
,1420.16,736,82.5,-0.4,11111111,1419.55,864,25.1,3.09,377.4,1419.85,0.0,1.41, , 
,1421.06,800,82.5,-1.6,11111111,1420.47,768,29.4,4.12,418.2,1420.76,-1.6,1.41, , 
,1421.96,768,82.5,-2.0,11111111,1421.36,800,28.2,4.12,397.8,1421.65,-2.0,1.45, , 
,1422.86,768,82.5,-1.6,11111111,1422.26,768,28.2,4.12,418.2,1422.56,-1.6,1.48, , 
,1423.77,768,82.5,-1.6,11111111,1423.16,800,28.2,4.12,397.8,1423.47,-1.6,1.45, , 
,1424.66,768,82.5,-1.6,11111111,1424.07,768,28.2,4.12,418.2,1424.36,-1.6,1.48, , 
,1425.57,800,82.5,-1.6,11111111,1424.98,768,28.2,4.12,418.2,1425.27,-1.6,1.45, , 
,1426.49,800,82.5,-1.6,11111111,1425.88,768,28.2,4.12,418.2,1426.19,-1.6,1.45, , 
,1427.40,768,84.0,-2.0,11111111,1426.79,768,28.2,4.12,418.2,1427.10,-2.0,1.45, , 
,1428.30,800,84.0,-2.0,11111111,1427.70,768,28.2,4.12,418.2,1428.01,-2.0,1.45, , 
,1429.19,768,84.0,-2.0,11111111,1428.61,800,28.2,4.12,418.2,1428.90,-2.0,1.45, , 
,1430.10,800,84.0,-2.0,11111111,1429.49,768,28.2,4.12,418.2,1429.80,-2.0,1.45, , 
,1431.00,800,84.0,-2.3,11111111,1430.40,800,28.2,4.12,418.2,1430.69,-2.3,1.45, , 
,1431.90,768,84.0,-2.7,11111111,1431.29,800,28.2,4.12,418.2,1431.61,-2.3,1.45, , 
,1432.81,800,84.0,-2.7,11111111,1432.20,800,28.2,4.12,418.2,1432.50,-2.7,1.45, , 
,1433.70,800,84.0,-3.1,11111111,1433.11,768,28.2,4.12,418.2,1433.40,-3.1,1.45, , 
,1434.60,768,84.0,-3.1,11111111,1434.00,768,28.2,4.12,418.2,1434.29,-3.1,1.45, , 
,1435.52,768,84.0,-3.1,11111111,1434.90,800,28.2,4.12,418.2,1435.21,-3.1,1.48, , 
,1436.44,768,84.0,-2.7,11111111,1435.83,800,28.2,4.12,418.2,1436.12,-2.7,1.48, , 
,1437.34,800,84.0,-2.3,11111111,1436.74,768,28.2,4.12,418.2,1437.05,-2.3,1.48, , 
,1438.24,768,84.0,-2.3,11111111,1437.63,768,28.2,4.12,418.2,1437.94,-2.3,1.45, , 
,1439.17,800,84.0,-2.7,11111111,1438.56,768,28.2,4.12,418.2,1438.87,-2.7,1.45, , 
,1440.07,768,84.0,-2.7,11111111,1439.48,768,28.2,4.12,418.2,1439.77,-2.7,1.45, , 
,1440.97,800,84.0,-2.7,11111111,1440.37,768,28.2,4.12,418.2,1440.67,-2.7,1.45, , 
,1441.87,768,84.0,-2.7,11111111,1441.27,800,28.2,4.12,418.2,1441.58,-2.7,1.45, , 
,1442.77,800,84.0,-2.7,10111111,1442.17,800,28.2,4.12,418.2,1442.47,-2.7,1.48, , 
,1443.75,768,84.0,0.0,10101011,1443.09,800,28.2,4.12,418.2,1443.41,-2.7,1.45, , 
,1444.67,960,84.0,0.0,10101011,1444.07,1120,62.0,10.30,754.8,1444.40,0.0,1.37, , 
,1445.58,1056,84.0,0.0,10101011,1444.96,608,79.6,13.39,907.8,1445.26,0.0,1.37, , 
,1446.56,1760,84.0,0.0,11101011,1445.89,1280,67.8,10.30,775.2,1446.18,0.0,1.29, , 
,1447.59,2304,84.0,0.0,11111101,1446.90,2112,76.9,12.36,846.6,1447.24,-1.6,1.48, , 
,1448.64,1408,84.0,0.0,11101011,1447.90,1792,0.0,0.00,316.2,1448.31,0.0,3.87, , 
,1449.79,1696,84.0,0.0,11101011,1449.03,1536,57.6,10.30,693.6,1449.41,0.0,1.17, , 
,1450.90,1984,84.0,2.0,11101011,1450.17,1792,72.2,12.36,826.2,1450.52,0.4,1.52, , 
,1451.95,2272,84.0,4.7,11101001,1451.26,2080,66.3,10.30,754.8,1451.60,3.5,1.52, , 
,1452.98,2528,84.0,7.8,11101001,1452.28,2368,69.4,11.33,754.8,1452.63,6.6,1.45, , 
,1453.95,2752,84.0,10.9,11101001,1453.31,2624,66.3,11.33,734.4,1453.64,10.2,1.48, , 
,1455.03,1504,84.0,0.0,11101011,1454.27,2528,0.0,0.00,336.6,1454.63,0.0,3.75, , 
,1456.13,1824,84.0,0.0,11101011,1455.39,1888,28.2,4.12,377.4,1455.77,0.0,1.17, , 
,1457.21,1888,84.0,0.8,11101011,1456.49,1824,60.4,10.30,693.6,1456.86,0.0,1.48, , 
,1458.29,1984,84.0,2.7,11101011,1457.57,1920,62.0,9.27,714.0,1457.93,2.0,1.56, , 
,1459.32,2112,84.0,5.9,11101001,1458.64,2016,63.5,10.30,734.4,1458.98,3.9,1.48, , 
,1460.37,2176,84.0,0.8,11101001,1459.66,2112,62.0,10.30,714.0,1460.02,3.9,1.33, , 
,1461.39,2272,85.5,-2.0,11101001,1460.71,2208,63.5,9.27,714.0,1461.05,0.0,1.52, , 
,1462.44,2400,84.0,4.3,11101001,1461.73,2304,71.0,10.30,775.2,1462.07,-1.6,1.52, , 
,1463.48,2496,84.0,7.0,11101001,1462.77,2432,69.4,11.33,775.2,1463.14,6.3,1.52, , 
,1464.46,2624,84.0,8.6,11101001,1463.80,2528,69.4,11.33,775.2,1464.14,9.4,1.52, , 
,1465.48,2752,84.0,8.2,11101001,1464.81,2656,75.3,12.36,826.2,1465.15,8.6,1.48, , 
,1466.48,2880,84.0,10.2,11101001,1465.85,2816,69.4,11.33,775.2,1466.17,10.2,1.45, , 
,1467.54,1952,85.5,0.0,11111111,1466.83,2912,47.1,4.12,571.2,1467.17,0.0,3.55, , 
,1468.60,2144,85.5,0.0,11101001,1467.87,1408,23.5,3.09,336.6,1468.24,0.0,3.13, , 
,1469.62,2112,85.5,0.0,11101001,1468.95,2112,17.6,2.06,275.4,1469.28,0.0,1.48, , 
,1470.66,2112,84.0,2.3,11101001,1469.96,2112,50.2,7.21,591.6,1470.31,1.2,1.56, , 
,1471.73,2144,85.5,2.0,11101001,1471.02,2144,51.8,7.21,612.0,1471.38,3.1,1.48, , 
,1472.72,2176,85.5,2.0,11101001,1472.06,2176,54.5,8.24,632.4,1472.39,1.6,1.45, , 
,1473.74,2208,85.5,2.3,11101001,1473.05,2176,53.3,7.21,612.0,1473.41,2.7,1.45, , 
,1474.75,2240,85.5,1.6,11101001,1474.09,2240,54.5,8.24,632.4,1474.42,1.6,1.48, , 
,1475.80,2272,85.5,0.4,11101001,1475.10,2240,53.3,7.21,612.0,1475.44,0.8,1.45, , 
,1476.84,2304,85.5,-2.0,11101001,1476.13,2304,57.6,8.24,652.8,1476.47,-1.6,1.45, , 
,1477.88,2336,85.5,-2.0,11101001,1477.20,2336,54.5,7.21,632.4,1477.54,-2.0,1.48, , 
,1478.88,2368,85.5,4.3,11101001,1478.21,2368,35.3,4.12,438.6,1478.55,0.0,1.76, , 
,1479.87,2336,85.5,7.8,11101001,1479.21,2336,29.4,4.12,377.4,1479.54,6.3,1.64, , 
,1480.93,2336,85.5,9.8,11101001,1480.23,2336,32.5,5.15,397.8,1480.59,9.0,1.48, , 
,1481.94,2368,85.5,7.8,11101001,1481.26,2336,42.7,6.18,520.2,1481.60,9.0,1.37, , 
,1483.05,2400,85.5,6.3,11101001,1482.27,2368,48.6,7.21,571.2,1482.67,5.9,1.41, , 
,1484.04,2400,85.5,8.2,11101001,1483.37,2400,42.7,6.18,499.8,1483.70,5.5,1.45, , 
,1485.14,2368,85.5,9.8,11101001,1484.43,2400,25.1,4.12,336.6,1484.81,8.6,1.48, , 
,1486.14,2368,85.5,11.7,11101001,1485.47,2368,28.2,4.12,357.0,1485.81,11.3,1.45, , 
,1487.14,2368,85.5,9.4,11101001,1486.46,2368,29.4,5.15,377.4,1486.81,9.8,1.37, , 
,1488.18,2368,85.5,7.4,11101001,1487.49,2368,34.1,5.15,418.2,1487.85,7.0,1.41, , 
,1489.21,2368,85.5,5.1,11101001,1488.52,2368,40.0,6.18,479.4,1488.86,5.5,1.41, , 
,1490.25,2368,85.5,1.6,11101001,1489.58,2368,40.0,6.18,479.4,1489.92,2.3,1.45, , 
,1491.32,2368,85.5,1.2,11101001,1490.58,2368,38.4,6.18,479.4,1490.94,1.2,1.52, , 
,1492.36,2400,85.5,1.6,11101001,1491.68,2400,38.4,5.15,459.0,1492.02,2.0,1.52, , 
,1493.43,2400,85.5,1.6,11101001,1492.72,2400,38.4,6.18,459.0,1493.06,2.3,1.48, , 
,1494.48,2400,85.5,2.3,11101001,1493.78,2400,38.4,5.15,459.0,1494.10,2.0,1.52, , 
,1495.58,2432,85.5,2.7,11101001,1494.83,2432,38.4,6.18,459.0,1495.21,3.5,1.48, , 
,1496.68,2464,85.5,-0.4,11101001,1495.93,2432,47.1,7.21,550.8,1496.31,0.8,1.41, , 
,1497.75,2464,85.5,-2.3,11101001,1497.05,2464,50.2,7.21,591.6,1497.38,-1.6,1.45, , 
,1498.80,2496,85.5,-4.3,11101001,1498.12,2496,50.2,7.21,571.2,1498.45,-3.9,1.48, , 
,1499.81,2528,85.5,-5.5,11101001,1499.14,2528,51.8,7.21,591.6,1499.47,-5.5,1.48, , 
,1500.85,2560,85.5,-4.3,11101001,1500.16,2560,51.8,7.21,591.6,1500.50,-4.7,1.48, , 
,1501.89,2592,85.5,1.2,11101001,1501.19,2560,47.1,6.18,550.8,1501.55,0.4,1.52, , 
,1502.91,2592,85.5,3.5,11101001,1502.23,2592,45.9,6.18,520.2,1502.57,3.1,1.52, , 
,1503.91,2624,85.5,4.3,11101001,1503.24,2624,44.3,6.18,520.2,1503.58,4.3,1.48, , 
,1504.90,2624,85.5,9.0,11101001,1504.22,2624,31.0,4.12,397.8,1504.56,7.4,1.56, , 
,1505.94,2624,85.5,11.7,11101001,1505.23,2624,26.7,4.12,357.0,1505.59,12.1,1.52, , 
,1506.96,2624,85.5,9.4,11101001,1506.28,2624,34.1,5.15,418.2,1506.62,9.4,1.37, , 
,1507.96,2624,85.5,7.0,11101001,1507.31,2624,36.9,5.15,438.6,1507.63,7.8,1.41, , 
,1508.96,2656,85.5,4.7,11101001,1508.31,2624,38.4,6.18,459.0,1508.64,6.3,1.41, , 
,1509.99,2688,85.5,0.8,11101001,1509.31,2656,47.1,7.21,550.8,1509.65,3.1,1.45, , 
,1510.97,2720,85.5,-2.3,11101001,1510.33,2688,54.5,8.24,612.0,1510.65,-1.6,1.45, , 
,1512.01,2752,85.5,-5.9,11101001,1511.31,2720,53.3,7.21,612.0,1511.66,-4.3,1.48, , 
,1513.00,2784,85.5,-5.1,11101001,1512.34,2752,67.8,9.27,754.8,1512.65,-8.2,1.56, , 
,1514.02,2848,85.5,-2.0,11101001,1513.32,2816,81.2,13.39,887.4,1513.65,-2.7,1.56, , 
,1515.03,2944,85.5,0.0,11101001,1514.38,2880,84.3,14.42,928.2,1514.69,-0.8,1.52, , 
,1516.07,3008,85.5,1.2,11101001,1515.30,2944,82.7,13.39,907.8,1515.76,1.2,1.52, , 
,1517.06,2944,85.5,0.0,11111101,1516.34,3008,81.2,13.39,887.4,1516.75,2.0,1.45, , 
,1518.15,1568,85.5,0.0,11101011,1517.40,2464,0.0,0.00,295.8,1517.76,0.0,3.87, , 
,1519.16,2272,85.5,0.0,11101001,1518.50,2400,47.1,8.24,550.8,1518.83,0.0,1.25, , 
,1520.18,2304,85.5,-0.4,11101001,1519.52,2272,76.9,12.36,846.6,1519.86,0.0,1.52, , 
,1521.19,2304,85.5,-0.8,11101001,1520.51,2304,82.7,13.39,907.8,1520.85,-1.2,1.48, , 
,1522.19,2336,85.5,-2.7,11101001,1521.51,2304,85.5,14.42,928.2,1521.86,-1.2,1.45, , 
,1523.19,2336,85.5,-3.1,11101001,1522.52,2336,85.5,14.42,948.6,1522.85,-2.7,1.48, , 
,1524.21,2368,85.5,-3.1,11101001,1523.51,2368,87.1,14.42,948.6,1523.86,-3.1,1.48, , 
,1525.23,2368,85.5,-1.2,11101001,1524.56,2336,88.6,15.45,969.0,1524.90,-1.6,1.45, , 
,1526.27,2368,85.5,-2.0,11101001,1525.56,2368,88.6,15.45,969.0,1525.91,-0.8,1.48, , 
,1527.32,2336,85.5,-2.0,11101001,1526.62,2336,88.6,15.45,969.0,1526.98,-2.3,1.45, , 
,1528.34,2336,85.5,-1.2,11101001,1527.66,2336,88.6,15.45,969.0,1527.99,-1.6,1.45, , 
,1529.33,2336,85.5,-2.0,11101001,1528.66,2336,88.6,15.45,969.0,1528.99,-1.6,1.48, , 
,1530.32,2304,85.5,-2.0,11101001,1529.65,2336,88.6,15.45,969.0,1530.00,-2.0,1.45, , 
,1531.35,2304,85.5,-2.3,11101001,1530.65,2304,88.6,15.45,969.0,1530.99,-2.3,1.45, , 
,1532.35,2304,85.5,-2.3,11101001,1531.68,2304,88.6,15.45,969.0,1532.02,-2.3,1.52, , 
,1533.39,2304,85.5,-2.7,11101001,1532.69,2304,88.6,14.42,969.0,1533.05,-2.7,1.45, , 
,1534.38,2336,85.5,-2.7,11101001,1533.73,2304,88.6,15.45,969.0,1534.06,-2.7,1.45, , 
,1535.37,2336,85.5,-2.7,11101001,1534.72,2336,88.6,15.45,969.0,1535.04,-2.7,1.52, , 
,1536.39,2336,87.0,-3.1,11101001,1535.73,2336,88.6,14.42,969.0,1536.06,-3.1,1.48, , 
,1537.40,2336,87.0,-3.9,11101001,1536.75,2336,87.1,14.42,969.0,1537.08,-3.5,1.45, , 
,1538.45,2368,87.0,-3.9,11101001,1537.74,2368,87.1,14.42,948.6,1538.09,-3.9,1.48, , 
,1539.54,2368,87.0,0.0,11101001,1538.81,2368,84.3,13.39,928.2,1539.14,-2.3,1.52, , 
,1540.57,2400,87.0,-6.6,11101001,1539.89,2400,67.8,10.30,754.8,1540.21,-3.9,1.29, , 
,1541.63,2400,87.0,-4.3,11101001,1540.91,2400,53.3,7.21,612.0,1541.28,-5.1,1.52, , 
,1542.68,2400,87.0,-0.8,11101001,1542.00,2400,50.2,7.21,591.6,1542.33,-2.0,1.52, , 
,1543.69,2432,85.5,6.3,11101001,1543.01,2432,34.1,5.15,418.2,1543.38,4.7,1.56, , 
,1544.71,2432,85.5,9.8,11101001,1544.02,2432,26.7,4.12,357.0,1544.37,9.4,1.56, , 
,1545.71,2432,87.0,9.0,11101001,1545.03,2432,20.8,3.09,295.8,1545.38,9.0,1.41, , 
,1546.72,2432,87.0,5.9,11101001,1546.04,2432,19.2,3.09,275.4,1546.38,7.4,1.33, , 
,1547.72,2464,87.0,1.2,11101001,1547.05,2432,17.6,2.06,244.8,1547.38,2.0,1.33, , 
,1548.77,2464,87.0,-1.6,11111101,1548.07,2464,17.6,2.06,244.8,1548.41,-0.4,1.41, , 
,1549.79,2464,87.0,0.0,11111101,1549.12,2464,17.6,2.06,244.8,1549.45,0.0,2.58, , 
,1550.81,2464,87.0,0.0,11111101,1550.12,2464,0.0,0.00,244.8,1550.45,0.0,3.83, , 
,1551.81,2464,87.0,0.0,11111101,1551.14,2464,0.0,0.00,244.8,1551.49,0.0,3.83, , 
,1552.77,2464,87.0,0.0,11111101,1552.14,2464,0.0,0.00,244.8,1552.47,0.0,3.91, , 
,1553.79,2464,87.0,0.0,11111101,1553.10,2464,0.0,0.00,244.8,1553.44,0.0,3.91, , 
,1554.77,2432,85.5,0.0,11101001,1554.13,2464,0.0,0.00,244.8,1554.47,0.0,3.87, , 
,1555.74,2432,85.5,0.0,11101001,1555.08,2432,17.6,3.09,244.8,1555.41,0.0,1.25, , 
,1556.78,2432,85.5,-0.4,11101001,1556.08,2432,16.1,3.09,244.8,1556.42,0.4,1.29, , 
,1557.81,2432,85.5,-0.8,11101001,1557.12,2432,17.6,2.06,244.8,1557.45,-0.8,1.41, , 
,1558.87,2400,85.5,3.5,11101001,1558.17,2400,17.6,2.06,275.4,1558.53,0.4,1.52, , 
,1559.85,2368,85.5,6.3,11101001,1559.19,2400,28.2,4.12,336.6,1559.51,6.3,1.52, , 
,1560.91,2368,85.5,0.8,11101001,1560.23,2368,57.6,8.24,652.8,1560.57,1.6,1.33, , 
,1561.94,2368,85.5,-1.2,11101001,1561.26,2368,63.5,9.27,714.0,1561.61,-0.4,1.41, , 
,1563.00,2368,85.5,-5.9,11101001,1562.27,2368,63.5,9.27,714.0,1562.62,-4.7,1.41, , 
,1564.08,2368,85.5,-8.6,11101001,1563.39,2368,63.5,9.27,714.0,1563.73,-7.8,1.48, , 
,1565.08,2400,85.5,-8.6,11101001,1564.43,2368,63.5,8.24,714.0,1564.74,-9.0,1.56, , 
,1566.15,2400,85.5,-0.4,11101001,1565.43,2400,69.4,9.27,775.2,1565.79,-4.3,1.64, , 
,1567.16,2432,85.5,5.5,11101001,1566.49,2400,75.3,11.33,846.6,1566.81,3.9,1.60, , 
,1568.20,2464,85.5,10.9,11101001,1567.51,2432,75.3,12.36,846.6,1567.84,9.8,1.52, , 
,1569.29,2496,84.0,12.5,11101001,1568.57,2464,75.3,12.36,826.2,1568.92,12.1,1.45, , 
,1570.34,2528,84.0,14.5,11101001,1569.63,2496,73.7,12.36,826.2,1569.97,13.7,1.45, , 
,1571.39,2560,84.0,16.0,11101001,1570.68,2528,69.4,12.36,754.8,1571.03,15.6,1.45, , 
,1572.44,2560,85.5,16.8,11101001,1571.74,2560,67.8,11.33,754.8,1572.09,16.4,1.45, , 
,1573.46,2592,84.0,0.0,11101001,1572.78,2560,60.4,10.30,693.6,1573.13,7.4,1.21, , 
,1574.47,2592,84.0,1.6,11101001,1573.77,2592,47.1,6.18,550.8,1574.11,1.6,1.56, , 
,1575.49,2592,84.0,3.1,11101001,1574.80,2592,47.1,7.21,550.8,1575.15,2.7,1.52, , 
,1576.49,2592,84.0,3.9,11101001,1575.84,2592,47.1,7.21,550.8,1576.18,3.9,1.45, , 
,1577.50,2624,84.0,9.0,11101001,1576.82,2592,35.3,4.12,438.6,1577.14,7.4,1.64, , 
,1578.49,2624,84.0,9.0,11101001,1577.83,2592,34.1,5.15,418.2,1578.16,9.4,1.41, , 
,1579.49,2624,84.0,8.6,11101001,1578.82,2624,34.1,5.15,418.2,1579.15,8.6,1.41, , 
,1580.48,2624,84.0,8.6,11101001,1579.82,2624,34.1,5.15,418.2,1580.15,8.6,1.48, , 
,1581.49,2624,84.0,6.6,11101001,1580.82,2624,32.5,5.15,397.8,1581.16,9.0,1.45, , 
,1582.51,2624,84.0,6.6,11101001,1581.83,2624,32.5,5.15,397.8,1582.17,7.0,1.45, , 
,1583.49,2624,84.0,7.0,11101001,1582.82,2624,32.5,5.15,397.8,1583.15,6.6,1.48, , 
,1584.52,2624,84.0,6.6,11101001,1583.84,2624,32.5,5.15,397.8,1584.19,7.0,1.48, , 
,1585.53,2592,84.0,6.6,11101001,1584.84,2592,32.5,5.15,397.8,1585.19,6.3,1.48, , 
,1586.54,2592,84.0,7.0,11101001,1585.90,2592,32.5,5.15,397.8,1586.22,6.6,1.45, , 
,1587.56,2592,84.0,4.7,11101001,1586.88,2592,34.1,5.15,418.2,1587.21,4.3,1.45, , 
,1588.63,2560,84.0,3.9,11101001,1587.92,2592,34.1,5.15,418.2,1588.29,4.3,1.48, , 
,1589.63,2560,84.0,3.5,11101001,1588.96,2560,34.1,5.15,418.2,1589.29,3.5,1.45, , 
,1590.64,2528,84.0,2.7,11101001,1589.97,2560,34.1,5.15,418.2,1590.32,3.1,1.48, , 
,1591.69,2528,84.0,2.7,11101001,1591.01,2560,35.3,5.15,418.2,1591.35,2.7,1.52, , 
,1592.75,2528,84.0,2.0,11101001,1592.03,2528,35.3,5.15,438.6,1592.38,2.7,1.48, , 
,1593.77,2528,84.0,-1.6,11101001,1593.09,2528,47.1,7.21,550.8,1593.43,-0.4,1.41, , 
,1594.83,2528,84.0,-5.1,11101001,1594.12,2528,50.2,7.21,571.2,1594.49,-3.1,1.45, , 
,1595.83,2560,84.0,0.0,11101001,1595.17,2528,71.0,11.33,775.2,1595.49,0.0,1.45, , 
,1596.85,2592,84.0,-0.8,11101001,1596.17,2560,82.7,13.39,907.8,1596.50,-1.2,1.48, , 
,1597.83,2624,84.0,-1.2,11101001,1597.17,2592,84.3,13.39,907.8,1597.52,-0.8,1.45, , 
,1598.87,2624,84.0,-1.2,11101001,1598.18,2624,84.3,14.42,907.8,1598.52,-1.2,1.48, , 
,1599.85,2656,84.0,-0.8,11101001,1599.22,2656,82.7,13.39,907.8,1599.54,-1.2,1.48, , 
,1600.87,2688,84.0,0.0,11101001,1600.22,2656,81.2,13.39,887.4,1600.55,0.8,1.52, , 
,1601.91,2688,84.0,2.0,11101001,1601.22,2688,69.4,10.30,775.2,1601.56,1.6,1.56, , 
,1602.88,2688,84.0,6.3,11101001,1602.25,2688,69.4,11.33,754.8,1602.57,5.1,1.52, , 
,1603.84,2720,84.0,9.4,11101001,1603.21,2688,69.4,11.33,754.8,1603.52,8.6,1.52, , 
,1604.83,2720,84.0,9.8,11101001,1604.17,2720,63.5,10.30,714.0,1604.50,8.6,1.41, , 
,1605.82,2720,84.0,9.0,11101001,1605.15,2720,65.1,10.30,714.0,1605.48,9.0,1.45, , 
,1606.81,2720,84.0,5.5,11101001,1606.14,2720,65.1,10.30,714.0,1606.48,7.4,1.45, , 
,1607.84,2720,84.0,-3.5,11101001,1607.16,2720,56.1,8.24,632.4,1607.50,0.0,1.29, , 
,1608.83,2720,84.0,-6.3,11101001,1608.18,2720,53.3,7.21,612.0,1608.50,-5.5,1.41, , 
,1609.83,2688,84.0,-7.4,11101001,1609.15,2688,53.3,7.21,612.0,1609.49,-7.0,1.48, , 
,1610.88,2688,84.0,-7.8,11101001,1610.18,2688,53.3,7.21,612.0,1610.53,-7.8,1.48, , 
,1611.85,2688,84.0,-5.1,11101001,1611.21,2688,53.3,7.21,612.0,1611.52,-7.8,1.52, , 
,1612.88,2720,84.0,-1.2,11101001,1612.17,2688,47.1,6.18,550.8,1612.52,-2.0,1.56, , 
,1613.90,2720,84.0,0.4,11101001,1613.23,2720,47.1,6.18,550.8,1613.57,0.0,1.45, , 
,1614.92,2720,84.0,3.5,11101001,1614.24,2720,44.3,6.18,520.2,1614.58,2.0,1.52, , 
,1615.94,2720,84.0,3.5,11101001,1615.26,2720,42.7,6.18,499.8,1615.60,3.5,1.48, , 
,1616.97,2720,84.0,3.5,11101001,1616.28,2720,41.2,6.18,499.8,1616.63,3.9,1.45, , 
,1618.00,2720,84.0,3.1,11101001,1617.32,2720,41.2,6.18,499.8,1617.66,3.5,1.45, , 
,1618.99,2688,84.0,3.1,11101001,1618.34,2720,35.3,5.15,418.2,1618.68,3.1,1.45, , 
,1620.03,2688,84.0,4.3,11101001,1619.34,2688,34.1,5.15,418.2,1619.68,3.9,1.52, , 
,1621.03,2656,84.0,5.1,11101001,1620.37,2688,32.5,5.15,397.8,1620.68,5.5,1.45, , 
,1622.04,2656,84.0,5.9,11101001,1621.37,2656,32.5,5.15,397.8,1621.72,5.5,1.45, , 
,1623.02,2624,84.0,8.6,11101001,1622.37,2624,25.1,4.12,336.6,1622.69,7.4,1.52, , 
,1624.01,2592,84.0,10.5,11101001,1623.34,2624,23.5,3.09,316.2,1623.68,9.0,1.45, , 
,1625.01,2592,84.0,10.2,11101001,1624.35,2592,28.2,4.12,357.0,1624.66,10.5,1.37, , 
,1626.05,2560,84.0,6.3,11101001,1625.35,2592,40.0,6.18,479.4,1625.71,7.4,1.37, , 
,1627.07,2560,84.0,2.7,11101001,1626.40,2560,38.4,6.18,459.0,1626.72,5.5,1.48, , 
,1628.13,2560,84.0,2.0,11101001,1627.42,2560,38.4,5.15,459.0,1627.78,2.0,1.48, , 
,1629.17,2560,84.0,3.1,11101001,1628.47,2560,32.5,4.12,397.8,1628.81,2.7,1.48, , 
,1630.20,2528,84.0,3.9,11101001,1629.52,2528,32.5,5.15,397.8,1629.86,3.5,1.52, , 
,1631.25,2528,84.0,5.1,11101001,1630.55,2528,32.5,5.15,397.8,1630.92,4.7,1.48, , 
,1632.30,2528,84.0,5.1,11101001,1631.59,2528,32.5,5.15,397.8,1631.95,5.1,1.45, , 
,1633.31,2560,84.0,5.1,11101001,1632.64,2560,32.5,5.15,397.8,1632.98,4.7,1.45, , 
,1634.34,2560,84.0,6.3,11101001,1633.64,2560,32.5,5.15,397.8,1633.97,5.5,1.52, , 
,1635.35,2560,84.0,5.9,11101001,1634.68,2560,31.0,5.15,397.8,1635.01,7.0,1.45, , 
,1636.40,2560,84.0,6.3,11101001,1635.70,2560,31.0,5.15,377.4,1636.05,5.9,1.41, , 
,1637.43,2560,84.0,8.6,11101001,1636.74,2560,31.0,4.12,377.4,1637.08,7.0,1.52, , 
,1638.44,2560,84.0,8.2,11101001,1637.77,2560,31.0,5.15,377.4,1638.11,9.0,1.45, , 
