Wtorek,01,Wrzesieñ,2026,16:08:47:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,513.43,2624,84.0,5.9,11101001,512.75,2560,59.2,9.27,673.2,513.08,8.6,1.37, , 
,514.44,2688,84.0,0.0,11101001,513.80,2624,65.1,10.30,714.0,514.13,0.0,1.52, , 
,515.43,2752,82.5,0.4,11101001,514.76,2720,85.5,14.42,928.2,515.10,0.4,1.52, , 
,516.46,2880,84.0,0.4,11101001,515.75,2816,88.6,15.45,948.6,516.12,0.4,1.48, , 
,517.44,2944,84.0,0.4,11101001,516.78,2880,88.6,15.45,948.6,517.17,0.4,1.45, , 
,518.40,3040,84.0,1.2,11101001,517.84,2976,87.1,15.45,928.2,518.11,1.2,1.52, , 
,519.54,3040,84.0,0.0,11101001,518.77,3040,72.2,10.30,795.6,519.15,0.0,1.68, , 
,520.62,3072,84.0,8.2,11101001,519.92,3072,51.8,7.21,591.6,520.28,6.3,1.60, , 
,521.65,3072,84.0,11.7,11101001,520.94,3072,51.8,7.21,591.6,521.29,10.5,1.52, , 
,522.72,3072,84.0,15.2,11101001,522.03,3072,44.3,6.18,520.2,522.39,14.1,1.45, , 
,523.70,3072,84.0,18.4,11101001,523.05,3072,41.2,6.18,479.4,523.37,16.4,1.48, , 
,524.65,2400,84.0,0.0,11111101,524.01,3072,35.3,5.15,438.6,524.31,0.0,1.80, , 
,525.75,1824,82.5,0.0,11101011,525.04,1856,0.0,0.00,275.4,525.39,0.0,3.83, , 
,526.75,2304,84.0,0.0,11101001,526.06,2336,22.0,3.09,295.8,526.41,0.0,1.52, , 
,527.72,2336,84.0,0.0,11101001,527.07,2304,90.2,16.48,989.4,527.39,0.0,1.45, , 
,528.70,2400,84.0,1.6,11101001,528.05,2368,90.2,15.45,989.4,528.38,0.8,1.52, , 
,529.75,2432,82.5,0.8,11101001,529.04,2400,90.2,16.48,989.4,529.41,2.7,1.45, , 
,530.74,2432,84.0,0.0,11101001,530.08,2432,84.3,14.42,928.2,530.41,0.0,1.48, , 
,531.78,2432,84.0,6.3,11101001,531.07,2432,51.8,7.21,591.6,531.40,3.5,1.60, , 
,532.82,2432,84.0,10.9,11101001,532.12,2432,47.1,7.21,550.8,532.49,9.4,1.56, , 
,533.88,2432,84.0,14.8,11101001,533.17,2432,47.1,7.21,550.8,533.54,13.3,1.48, , 
,534.93,2400,84.0,15.2,11101001,534.24,2432,47.1,7.21,571.2,534.59,15.2,1.41, , 
,535.95,2400,84.0,16.0,11101001,535.27,2400,48.6,7.21,571.2,535.59,15.2,1.45, , 
,537.04,2400,84.0,15.2,11101001,536.31,2400,48.6,7.21,571.2,536.67,15.6,1.45, , 
,538.05,2400,84.0,9.0,11101001,537.37,2400,54.5,8.24,632.4,537.71,10.5,1.29, , 
,539.10,2400,84.0,5.9,11101001,538.41,2400,56.1,8.24,652.8,538.77,6.6,1.45, , 
,540.14,2400,84.0,2.3,11101001,539.45,2400,57.6,8.24,652.8,539.82,3.1,1.37, , 
,541.19,2432,84.0,1.6,11101001,540.49,2400,57.6,8.24,652.8,540.81,1.6,1.48, , 
,542.25,2432,84.0,4.7,11101001,541.55,2432,59.2,8.24,673.2,541.90,4.7,1.52, , 
,543.30,2432,85.5,7.4,11101001,542.59,2432,59.2,8.24,652.8,542.94,4.7,1.48, , 
,544.36,2432,84.0,8.2,11101001,543.67,2432,57.6,8.24,652.8,544.02,8.2,1.52, , 
,545.44,2432,85.5,13.3,11101001,544.73,2432,57.6,8.24,652.8,545.10,9.0,1.48, , 
,546.49,2432,84.0,0.0,11101001,545.78,2432,54.5,8.24,612.0,546.15,14.1,1.45, , 
,547.51,2400,84.0,10.9,11101001,546.82,2432,41.2,5.15,499.8,547.18,7.8,1.88, , 
,548.56,2400,84.0,15.6,11101001,547.86,2400,32.5,4.12,397.8,548.21,15.6,1.64, , 
,549.59,2368,84.0,16.4,11101001,548.92,2368,23.5,3.09,316.2,549.26,15.6,1.45, , 
,550.61,2336,84.0,17.2,11101001,549.95,2368,25.1,4.12,336.6,550.28,17.2,1.45, , 
,551.65,2304,84.0,16.0,11101001,550.95,2336,25.1,4.12,336.6,551.30,16.8,1.41, , 
,552.64,2304,84.0,0.0,11101001,551.97,2304,26.7,4.12,357.0,552.32,16.8,1.48, , 
,553.65,2304,84.0,0.0,11101001,552.97,2304,65.1,9.27,734.4,553.30,0.0,1.52, , 
,554.69,2336,84.0,0.0,11101001,554.00,2336,84.3,14.42,928.2,554.35,0.4,1.52, , 
,555.68,2368,84.0,0.0,11101001,555.02,2368,65.1,7.21,775.2,555.35,0.0,1.80, , 
,556.75,2368,84.0,12.9,11101001,556.06,2368,40.0,5.15,479.4,556.40,9.8,1.76, , 
,557.75,2368,84.0,19.9,11101001,557.08,2336,42.7,6.18,499.8,557.41,18.0,1.64, , 
,558.80,2336,84.0,24.6,11101001,558.11,2336,42.7,6.18,499.8,558.44,23.4,1.48, , 
,559.80,2336,84.0,26.6,11101001,559.13,2336,41.2,6.18,479.4,559.47,26.2,1.41, , 
,560.79,2336,84.0,27.0,11101001,560.13,2336,41.2,6.18,479.4,560.45,26.6,1.45, , 
,561.82,2336,84.0,5.9,11101001,561.12,2336,54.5,7.21,632.4,561.48,0.0,1.76, , 
,562.82,2336,84.0,13.3,11101001,562.16,2336,53.3,7.21,632.4,562.49,10.9,1.64, , 
,563.85,2336,84.0,19.9,11101001,563.18,2368,47.1,7.21,571.2,563.51,18.4,1.60, , 
,564.87,2336,84.0,25.4,11101001,564.19,2336,45.9,7.21,550.8,564.54,24.2,1.48, , 
,565.90,2336,84.0,25.8,11101001,565.22,2368,47.1,7.21,550.8,565.55,25.8,1.45, , 
,566.99,2336,84.0,24.2,11101001,566.26,2336,48.6,8.24,571.2,566.61,25.0,1.33, , 
,567.97,2336,84.0,24.6,11101001,567.32,2336,45.9,7.21,550.8,567.64,24.6,1.45, , 
,568.97,2336,84.0,20.3,11101001,568.30,2336,48.6,7.21,571.2,568.64,21.5,1.45, , 
,570.03,2336,84.0,14.5,11101001,569.30,2336,50.2,8.24,591.6,569.66,17.6,1.29, , 
,571.01,2336,84.0,10.5,11101001,570.35,2336,56.1,8.24,652.8,570.68,11.3,1.45, , 
,572.05,2336,84.0,0.0,11101001,571.36,2336,56.1,8.24,632.4,571.72,9.4,1.52, , 
,573.05,2304,84.0,11.3,11101001,572.37,2336,38.4,5.15,459.0,572.72,8.2,1.76, , 
,574.12,2304,84.0,18.4,11101001,573.39,2304,42.7,6.18,499.8,573.76,16.0,1.64, , 
,575.15,2304,84.0,21.9,11101001,574.47,2304,42.7,6.18,499.8,574.80,21.1,1.48, , 
,576.19,2304,84.0,24.2,11101001,575.51,2304,42.7,7.21,499.8,575.85,23.4,1.41, , 
,577.22,2272,84.0,24.6,11101001,576.54,2272,42.7,7.21,499.8,576.88,24.6,1.45, , 
,578.27,2272,84.0,21.1,11101001,577.55,2272,50.2,8.24,591.6,577.90,22.7,1.33, , 
,579.30,2272,84.0,16.0,11101001,578.61,2272,50.2,8.24,591.6,578.95,17.6,1.41, , 
,580.33,2272,84.0,14.1,11101001,579.64,2272,53.3,8.24,612.0,579.99,13.7,1.37, , 
,581.35,2272,84.0,13.3,11101001,580.67,2272,51.8,8.24,591.6,581.01,14.1,1.52, , 
,582.39,2304,84.0,13.7,11101001,581.69,2272,51.8,7.21,591.6,582.02,14.1,1.52, , 
,583.38,2304,84.0,12.9,11101001,582.71,2304,51.8,8.24,591.6,583.04,13.3,1.45, , 
,584.39,2304,84.0,14.1,11101001,583.71,2304,51.8,8.24,591.6,584.04,13.3,1.52, , 
,585.41,2304,84.0,13.3,11101001,584.74,2304,51.8,7.21,591.6,585.06,13.7,1.48, , 
,586.43,2304,84.0,14.5,11101001,585.75,2304,50.2,8.24,591.6,586.08,14.8,1.48, , 
,587.45,2304,84.0,13.7,11101001,586.78,2304,51.8,8.24,591.6,587.13,13.7,1.48, , 
,588.44,2304,84.0,13.7,11101001,587.79,2304,51.8,7.21,591.6,588.11,13.7,1.48, , 
,589.45,2304,84.0,15.6,11101001,588.77,2304,50.2,8.24,591.6,589.11,16.0,1.45, , 
,590.49,2272,84.0,16.0,11101001,589.80,2304,50.2,8.24,591.6,590.15,16.0,1.52, , 
,591.52,2304,84.0,16.0,11101001,590.83,2304,50.2,7.21,591.6,591.19,16.4,1.48, , 
,592.52,2304,84.0,15.6,11101001,591.86,2304,51.8,8.24,591.6,592.19,15.6,1.45, , 
,593.55,2304,84.0,16.4,11101001,592.87,2304,50.2,7.21,591.6,593.22,16.0,1.52, , 
,594.54,2272,84.0,7.8,11101001,593.87,2272,40.0,5.15,479.4,594.21,0.0,1.80, , 
,595.53,2272,84.0,13.3,11101001,594.87,2272,34.1,5.15,418.2,595.21,10.9,1.64, , 
,596.59,2240,84.0,19.5,11101001,595.87,2240,35.3,5.15,438.6,596.23,16.4,1.56, , 
,597.59,2240,84.0,24.2,11101001,596.92,2240,41.2,6.18,499.8,597.25,22.3,1.45, , 
,598.65,2240,84.0,25.4,11101001,597.93,2240,44.3,7.21,520.2,598.28,25.0,1.45, , 
,599.74,2240,84.0,25.4,11101001,599.01,2240,44.3,7.21,520.2,599.37,25.8,1.41, , 
,600.76,2240,84.0,23.0,11101001,600.07,2240,45.9,7.21,520.2,600.42,23.0,1.45, , 
,601.78,2240,84.0,20.7,11101001,601.11,2240,45.9,7.21,550.8,601.44,21.9,1.41, , 
,602.79,2240,84.0,16.4,11101001,602.12,2240,50.2,8.24,591.6,602.45,16.8,1.41, , 
,603.87,2240,84.0,17.6,11101001,603.15,2240,41.2,6.18,499.8,603.51,17.2,1.52, , 
,604.90,2240,84.0,17.6,11101001,604.21,2240,40.0,6.18,479.4,604.55,17.2,1.48, , 
,605.95,2208,84.0,18.4,11101001,605.25,2208,41.2,6.18,499.8,605.59,18.4,1.52, , 
,606.97,2208,84.0,17.6,11101001,606.30,2208,40.0,6.18,479.4,606.63,18.0,1.45, , 
,607.96,2208,84.0,18.8,11101001,607.30,2208,41.2,6.18,499.8,607.62,18.0,1.52, , 
,608.99,2208,84.0,19.5,11101001,608.30,2208,41.2,6.18,499.8,608.65,19.5,1.48, , 
,610.01,2176,84.0,16.8,11101001,609.34,2208,35.3,5.15,438.6,609.67,17.6,1.41, , 
,611.03,2176,84.0,15.2,11101001,610.34,2176,34.1,5.15,418.2,610.68,15.2,1.45, , 
,612.06,2176,84.0,13.7,11101001,611.39,2176,34.1,5.15,418.2,611.72,14.5,1.45, , 
,613.08,2176,84.0,14.1,11101001,612.42,2176,35.3,5.15,438.6,612.75,13.7,1.52, , 
,614.10,2144,84.0,16.4,11101001,613.41,2144,36.9,5.15,438.6,613.76,16.0,1.52, , 
,615.12,2144,84.0,17.6,11101001,614.44,2144,35.3,5.15,438.6,614.78,17.6,1.52, , 
,616.17,2144,84.0,18.4,11101001,615.49,2144,36.9,5.15,438.6,615.81,18.4,1.48, , 
,617.22,2112,84.0,18.0,11101001,616.52,2144,35.3,5.15,438.6,616.87,17.6,1.45, , 
,618.27,2112,84.0,17.6,11101001,617.58,2112,35.3,5.15,438.6,617.93,17.2,1.48, , 
,619.30,2112,84.0,16.0,11101001,618.62,2112,35.3,5.15,438.6,618.96,17.2,1.45, , 
,620.33,2080,84.0,10.5,11101001,619.63,2112,32.5,4.12,418.2,619.99,14.5,1.41, , 
,621.39,2048,84.0,6.3,11101001,620.67,2080,23.5,3.09,316.2,621.02,7.0,1.33, , 
,622.46,2048,84.0,10.5,11101001,621.75,2048,34.1,4.12,438.6,622.11,8.2,1.64, , 
,623.52,2048,84.0,16.0,11101001,622.81,2048,40.0,6.18,479.4,623.17,12.9,1.60, , 
,624.60,2016,84.0,19.1,11101001,623.87,2016,36.9,5.15,459.0,624.24,18.4,1.52, , 
,625.68,2016,84.0,21.5,11101001,624.95,2016,38.4,6.18,459.0,625.32,21.1,1.52, , 
,626.73,2016,84.0,23.4,11101001,626.02,1984,38.4,6.18,479.4,626.36,23.4,1.48, , 
,627.80,1984,84.0,25.0,11101001,627.09,2016,38.4,6.18,479.4,627.45,23.8,1.48, , 
,628.88,1728,84.0,0.0,11111111,628.16,1984,56.1,7.21,652.8,628.52,5.1,1.72, , 
,629.86,1088,84.0,0.0,11111111,629.22,1216,0.0,0.00,357.0,629.53,0.0,3.52, , 
,630.80,2464,84.0,0.0,11101001,630.16,1440,22.0,3.09,316.2,630.48,0.0,0.82, , 
,631.83,2464,84.0,0.0,11101001,631.14,2464,17.6,2.06,244.8,631.48,3.9,1.64, , 
,632.84,2432,84.0,12.1,11101001,632.17,2432,36.9,4.12,438.6,632.51,9.4,1.80, , 
,633.85,2400,84.0,19.9,11101001,633.19,2432,36.9,5.15,438.6,633.52,17.6,1.64, , 
,634.88,2432,84.0,23.8,11101001,634.20,2400,38.4,6.18,459.0,634.55,22.7,1.48, , 
,635.91,2400,84.0,0.0,11101001,635.21,2400,38.4,6.18,459.0,635.56,25.0,1.41, , 
,636.93,2336,84.0,9.8,11101001,636.26,2368,20.8,3.09,295.8,636.60,7.8,1.72, , 
,637.92,2304,84.0,12.5,11101001,637.26,2336,20.8,3.09,295.8,637.58,12.1,1.56, , 
,638.94,2272,84.0,12.9,11101001,638.26,2304,22.0,3.09,295.8,638.61,12.9,1.37, , 
,639.96,2240,84.0,11.3,11101001,639.27,2272,22.0,3.09,295.8,639.61,12.5,1.45, , 
,640.99,2176,84.0,12.9,11101001,640.30,2208,22.0,3.09,316.2,640.64,10.5,1.33, , 
,642.04,2144,82.5,19.9,11101001,641.34,2144,40.0,6.18,479.4,641.70,18.0,1.56, , 
,643.04,2144,84.0,22.7,11101001,642.36,2144,40.0,6.18,479.4,642.71,21.5,1.48, , 
,644.09,2112,82.5,19.5,11101001,643.39,2112,35.3,6.18,438.6,643.73,21.5,1.41, , 
,645.14,2080,82.5,20.3,11101001,644.45,2112,31.0,5.15,397.8,644.80,19.5,1.45, , 
,646.18,2016,82.5,19.9,11101001,645.49,2080,34.1,5.15,418.2,645.82,19.5,1.41, , 
,647.25,1984,82.5,0.0,11101001,646.54,2016,19.2,3.09,295.8,646.89,0.0,1.29, , 
,648.33,1952,82.5,12.1,11101011,647.61,1984,48.6,6.18,571.2,647.97,8.2,1.76, , 
,649.42,1984,82.5,14.5,11101011,648.69,1984,56.1,8.24,652.8,649.06,13.7,1.45, , 
,650.52,1984,82.5,14.5,11101001,649.79,1984,62.0,10.30,714.0,650.16,14.8,1.41, , 
,651.62,1984,84.0,12.5,11101001,650.89,1984,62.0,9.27,714.0,651.25,13.3,1.37, , 
,652.71,1952,82.5,6.3,11101011,651.98,1984,35.3,4.12,438.6,652.35,0.0,1.84, , 
,653.79,1920,82.5,11.7,11101011,653.07,1920,29.4,4.12,377.4,653.43,9.0,1.64, , 
,654.88,1856,82.5,19.5,11101011,654.15,1888,36.9,5.15,459.0,654.51,16.0,1.60, , 
,655.94,1888,82.5,0.0,11101011,655.21,1888,62.0,9.27,714.0,655.58,0.0,1.60, , 
,657.08,1920,82.5,0.0,11101011,656.31,1888,76.9,11.33,867.0,656.70,2.3,1.60, , 
,658.16,1920,82.5,4.3,11101011,657.43,1920,62.0,8.24,714.0,657.79,3.5,1.60, , 
,659.27,1920,82.5,0.0,11101011,658.52,1920,62.0,9.27,714.0,658.89,8.6,1.52, , 
,660.38,1888,82.5,8.6,11101011,659.62,1920,44.3,5.15,520.2,660.00,7.0,1.84, , 
,661.48,1856,82.5,14.1,11101011,660.73,1888,38.4,5.15,459.0,661.11,12.9,1.64, , 
,662.60,1792,82.5,18.0,11101011,661.85,1824,31.0,4.12,397.8,662.23,17.2,1.52, , 
,663.70,1760,82.5,20.7,11101011,662.98,1792,35.3,5.15,438.6,663.36,20.3,1.48, , 
,664.82,1728,82.5,22.3,11101011,664.07,1760,35.3,5.15,459.0,664.44,21.1,1.45, , 
,665.88,1728,84.0,25.4,11101011,665.16,1728,38.4,6.18,479.4,665.54,24.2,1.52, , 
,666.95,1728,84.0,23.4,11101011,666.24,1760,44.3,7.21,550.8,666.60,25.8,1.45, , 
,668.11,1760,84.0,23.0,11101011,667.34,1760,45.9,7.21,550.8,667.72,22.7,1.45, , 
,669.21,1792,84.0,4.7,11101011,668.49,1760,59.2,9.27,693.6,668.81,0.0,1.64, , 
,670.26,1824,84.0,0.0,11101011,669.56,1792,54.5,8.24,652.8,669.93,10.2,1.68, , 
,671.36,1824,84.0,9.0,11101011,670.63,1824,38.4,4.12,479.4,671.00,7.4,1.80, , 
,672.49,1824,84.0,12.5,11101011,671.75,1856,35.3,5.15,438.6,672.12,11.7,1.60, , 
,673.61,1856,84.0,16.0,11101011,672.85,1856,32.5,5.15,418.2,673.22,14.8,1.52, , 
,674.73,1856,84.0,18.4,11101011,673.99,1824,32.5,5.15,418.2,674.36,17.6,1.48, , 
,675.85,1856,84.0,18.4,11101011,675.10,1856,32.5,5.15,418.2,675.47,18.4,1.41, , 
,676.95,1856,84.0,18.4,11101011,676.22,1856,32.5,5.15,418.2,676.59,18.8,1.45, , 
,678.07,1856,84.0,18.4,11101011,677.32,1856,32.5,5.15,418.2,677.69,18.4,1.45, , 
,679.17,1856,84.0,18.0,11101011,678.45,1856,32.5,5.15,418.2,678.82,17.6,1.45, , 
,680.30,1856,84.0,17.2,11101011,679.55,1856,32.5,5.15,418.2,679.92,17.6,1.45, , 
,681.43,1856,84.0,16.8,11101011,680.67,1856,31.0,4.12,397.8,681.05,16.8,1.48, , 
,682.55,1856,84.0,16.8,11101011,681.80,1856,31.0,4.12,397.8,682.17,16.8,1.48, , 
,683.68,1856,84.0,16.8,11101011,682.92,1856,34.1,5.15,418.2,683.30,16.4,1.48, , 
,684.76,1888,84.0,20.3,11101011,684.05,1856,35.3,5.15,438.6,684.41,18.8,1.56, , 
,685.88,1888,84.0,24.6,11101011,685.12,1888,41.2,6.18,499.8,685.50,23.4,1.52, , 
,686.95,1920,84.0,25.8,11101011,686.24,1888,42.7,7.21,520.2,686.60,27.3,1.48, , 
,688.04,1952,84.0,18.8,11101011,687.32,1920,56.1,9.27,652.8,687.67,19.5,1.21, , 
,689.11,2016,84.0,16.8,11101001,688.41,1984,53.3,8.24,632.4,688.77,17.2,1.45, , 
,690.14,2048,84.0,20.7,11101001,689.46,2016,45.9,7.21,550.8,689.80,18.8,1.60, , 
,691.21,2048,84.0,23.4,11101001,690.49,2048,44.3,7.21,520.2,690.84,22.7,1.52, , 
,692.25,2080,82.5,23.0,11101001,691.54,2048,44.3,7.21,520.2,691.89,24.2,1.48, , 
,693.30,2080,84.0,21.5,11101001,692.61,2080,38.4,6.18,459.0,692.95,21.9,1.45, , 
,694.40,2080,84.0,20.7,11101001,693.67,2080,38.4,6.18,459.0,694.03,21.1,1.48, , 
,695.44,2112,84.0,18.0,11101001,694.74,2080,38.4,6.18,459.0,695.08,18.0,1.48, , 
,696.53,2112,84.0,16.8,11101001,695.81,2080,38.4,6.18,479.4,696.18,17.6,1.48, , 
,697.61,2112,84.0,17.2,11101001,696.89,2112,38.4,6.18,459.0,697.23,16.8,1.52, , 
,698.67,2112,84.0,16.8,11101001,697.96,2112,36.9,6.18,459.0,698.30,18.0,1.48, , 
,699.72,2080,84.0,12.5,11101001,699.01,2080,17.6,3.09,275.4,699.36,13.7,1.33, , 
,700.74,2048,84.0,7.8,11101001,700.06,2080,17.6,3.09,275.4,700.41,9.4,1.37, , 
,701.77,2016,84.0,5.5,11101001,701.08,2048,17.6,3.09,275.4,701.43,6.3,1.45, , 
,702.82,2016,84.0,8.2,11101001,702.11,2016,17.6,3.09,275.4,702.46,5.1,1.52, , 
,703.89,1984,84.0,12.9,11101001,703.16,2016,25.1,3.09,336.6,703.54,7.0,1.52, , 
,704.97,1984,84.0,17.2,11101001,704.25,1984,36.9,5.15,459.0,704.61,16.4,1.60, , 
,706.06,2016,84.0,20.3,11101001,705.34,1984,36.9,5.15,459.0,705.70,19.5,1.52, , 
,707.13,2016,84.0,21.1,11101001,706.43,2016,35.3,5.15,438.6,706.77,21.1,1.48, , 
,708.19,2016,84.0,21.1,11101001,707.47,2016,36.9,5.15,459.0,707.83,21.5,1.45, , 
,709.25,2016,84.0,21.1,11101001,708.54,2016,35.3,5.15,438.6,708.89,20.7,1.48, , 
,710.29,2016,84.0,19.5,11101001,709.60,2016,35.3,5.15,438.6,709.94,20.7,1.45, , 
,711.35,2016,84.0,19.1,11101001,710.65,2016,34.1,5.15,418.2,711.01,19.1,1.48, , 
,712.41,2048,84.0,18.4,11101001,711.71,2016,35.3,5.15,438.6,712.06,19.5,1.48, , 
,713.50,2016,84.0,14.8,11101001,712.78,2016,23.5,3.09,336.6,713.14,14.5,1.37, , 
,714.56,1984,84.0,10.2,11101001,713.86,2016,17.6,3.09,275.4,714.21,11.3,1.37, , 
,715.65,1952,84.0,6.3,11101011,714.92,1984,17.6,3.09,275.4,715.28,8.2,1.45, , 
,716.72,1920,84.0,5.9,11101011,716.00,1952,17.6,2.06,275.4,716.37,5.1,1.52, , 
,717.83,1920,84.0,10.9,11101011,717.09,1952,22.0,3.09,316.2,717.45,9.0,1.56, , 
,718.95,1888,84.0,13.3,11101011,718.20,1920,25.1,3.09,336.6,718.58,12.1,1.52, , 
,720.07,1888,84.0,18.4,11101011,719.33,1888,26.7,4.12,357.0,719.71,15.2,1.52, , 
,721.17,1888,84.0,21.5,11101011,720.43,1888,28.2,4.12,377.4,720.81,20.7,1.52, , 
,722.24,1888,84.0,22.7,11101011,721.53,1888,29.4,4.12,397.8,721.88,21.9,1.45, , 
,723.35,1888,84.0,22.3,11101011,722.60,1888,31.0,4.12,397.8,722.97,22.7,1.48, , 
,724.45,1888,84.0,22.3,11101011,723.71,1888,31.0,5.15,397.8,724.09,22.3,1.48, , 
,725.56,1888,82.5,21.9,11101011,724.82,1888,31.0,5.15,397.8,725.19,21.9,1.45, , 
,726.69,1888,84.0,18.8,11101011,725.94,1888,31.0,4.12,397.8,726.31,18.8,1.45, , 
,727.78,1888,84.0,14.8,11101011,727.07,1888,22.0,3.09,316.2,727.43,14.5,1.37, , 
,728.92,1856,82.5,13.7,11101011,728.16,1856,22.0,3.09,316.2,728.53,13.7,1.48, , 
,730.06,1856,84.0,12.9,11101011,729.30,1856,23.5,3.09,336.6,729.67,12.9,1.48, , 
,731.17,1856,84.0,15.6,11101011,730.44,1856,28.2,4.12,357.0,730.80,14.5,1.56, , 
,732.27,1856,82.5,19.1,11101011,731.54,1856,29.4,4.12,397.8,731.91,17.6,1.52, , 
,733.41,1856,84.0,26.6,11101011,732.66,1856,42.7,6.18,520.2,733.04,23.8,1.60, , 
,734.48,1888,84.0,29.7,11101011,733.76,1888,41.2,6.18,499.8,734.10,28.1,1.52, , 
,735.59,1888,84.0,28.9,11101011,734.85,1888,40.0,6.18,499.8,735.22,29.3,1.45, , 
,736.70,1888,84.0,18.8,11101011,735.97,1888,29.4,4.12,397.8,736.35,22.3,1.37, , 
,737.78,1856,84.0,14.5,11101011,737.08,1888,20.8,3.09,295.8,737.41,15.6,1.37, , 
,738.87,1856,82.5,12.5,11101011,738.16,1856,22.0,3.09,316.2,738.50,12.9,1.48, , 
,739.95,1856,84.0,10.5,11101011,739.24,1856,23.5,3.09,336.6,739.59,10.2,1.52, , 
,741.04,1856,84.0,0.0,11101011,740.32,1856,34.1,5.15,438.6,740.69,0.0,1.68, , 
,742.00,1152,82.5,0.0,11101011,741.37,1568,0.0,0.00,397.8,741.65,0.0,3.55, , 
,742.97,2368,82.5,0.0,11101001,742.33,2048,26.7,4.12,357.0,742.65,0.0,1.33, , 
,744.00,2368,84.0,8.6,11101001,743.32,2368,19.2,3.09,275.4,743.66,4.3,1.64, , 
,745.02,2336,82.5,16.0,11101001,744.33,2400,31.0,4.12,397.8,744.67,14.1,1.68, , 
,746.01,2336,82.5,19.5,11101001,745.34,2336,29.4,4.12,377.4,745.68,19.1,1.52, , 
,747.01,2272,82.5,18.8,11101001,746.34,2336,25.1,4.12,336.6,746.69,18.0,1.37, , 
,748.00,2240,82.5,18.8,11101001,747.34,2272,17.6,3.09,244.8,747.67,18.4,1.41, , 
,749.00,2176,84.0,18.8,11101001,748.34,2240,17.6,3.09,275.4,748.67,18.8,1.45, , 
,750.01,2144,82.5,10.9,11111101,749.33,2176,16.1,3.09,244.8,749.67,12.9,1.17, , 
,751.05,2048,82.5,0.0,11111101,750.34,2112,16.1,3.09,244.8,750.71,0.0,1.95, , 
,752.09,1984,82.5,0.0,11101001,751.40,2048,16.1,3.09,244.8,751.74,0.0,1.68, , 
,753.18,1920,82.5,0.0,11101011,752.44,1984,14.9,2.06,244.8,752.81,0.0,1.91, , 
,754.26,1856,82.5,7.0,11101011,753.54,1920,17.6,2.06,275.4,753.89,5.5,1.60, , 
,755.35,1824,82.5,14.1,11101011,754.61,1856,20.8,3.09,295.8,754.98,14.5,1.68, , 
,756.46,1856,82.5,19.9,11101011,755.72,1824,28.2,4.12,357.0,756.09,17.6,1.56, , 
,757.57,1888,82.5,26.2,11101011,756.83,1856,41.2,6.18,499.8,757.21,25.0,1.52, , 
,758.68,1920,82.5,29.3,11101011,757.92,1888,40.0,6.18,499.8,758.31,29.3,1.48, , 
,759.78,1952,82.5,27.0,11101011,759.05,1920,38.4,6.18,479.4,759.42,27.7,1.45, , 
,760.86,1984,82.5,21.9,11101011,760.15,1952,36.9,6.18,459.0,760.50,23.0,1.41, , 
,761.94,1984,82.5,20.3,11101001,761.22,1984,36.9,6.18,459.0,761.58,20.3,1.48, , 
,763.00,2016,82.5,21.5,11101001,762.29,2016,42.7,6.18,499.8,762.64,21.1,1.56, , 
,764.05,2080,82.5,19.9,11101001,763.35,2048,41.2,6.18,499.8,763.71,21.9,1.45, , 
,765.09,2080,82.5,16.8,11101001,764.40,2080,35.3,5.15,438.6,764.74,18.0,1.41, , 
,766.15,2112,82.5,15.2,11101001,765.45,2112,34.1,5.15,418.2,765.80,15.6,1.48, , 
,767.15,2144,82.5,12.5,11101001,766.48,2144,29.4,4.12,397.8,766.82,14.5,1.41, , 
,768.18,2112,82.5,11.3,11101001,767.49,2144,19.2,3.09,295.8,767.84,12.1,1.48, , 
,769.23,2112,82.5,10.5,11101001,768.53,2112,20.8,3.09,295.8,768.89,10.9,1.48, , 
,770.29,2048,82.5,10.2,11101001,769.58,2048,20.8,3.09,295.8,769.94,10.2,1.52, , 
,771.36,1984,82.5,10.5,11101001,770.64,2016,20.8,3.09,295.8,771.00,10.2,1.52, , 
,772.45,1952,82.5,10.9,11101011,771.73,1952,20.8,3.09,316.2,772.10,11.3,1.52, , 
,773.58,1856,82.5,8.2,11101011,772.82,1952,22.0,3.09,316.2,773.20,9.8,1.45, , 
,774.68,1824,82.5,10.9,11101011,773.96,1856,19.2,3.09,295.8,774.34,9.8,1.60, , 
,775.80,1824,82.5,14.1,11101011,775.06,1856,26.7,4.12,357.0,775.43,13.3,1.56, , 
,776.88,1856,82.5,22.3,11101011,776.17,1824,35.3,5.15,438.6,776.53,19.5,1.60, , 
,777.94,1920,82.5,27.0,11101011,777.21,1856,41.2,6.18,499.8,777.57,24.2,1.52, , 
,779.03,1952,82.5,23.4,11101011,778.31,1920,48.6,8.24,591.6,778.68,24.2,1.25, , 
,780.10,1920,82.5,0.0,11111111,779.39,1984,48.6,8.24,591.6,779.76,23.8,1.45, , 
