Pi¹tek,28,Sierpieñ,2026,06:49:43:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,512.23,2592,84.0,-0.4,11101001,512.56,2592,51.8,7.21,591.6,512.90,0.0,1.48, , 
,513.25,2592,84.0,0.4,11101001,513.60,2560,51.8,7.21,591.6,513.93,0.4,1.52, , 
,514.26,2592,84.0,0.8,11101001,514.60,2560,51.8,7.21,591.6,514.95,0.0,1.48, , 
,515.28,2592,84.0,0.4,11101001,515.61,2592,51.8,7.21,591.6,515.93,1.2,1.48, , 
,516.28,2560,84.0,0.4,11101001,516.61,2560,51.8,7.21,591.6,516.95,0.4,1.45, , 
,517.30,2560,84.0,0.8,11101001,517.61,2560,51.8,7.21,591.6,517.95,0.4,1.52, , 
,518.31,2560,84.0,1.2,11101001,518.66,2560,51.8,7.21,591.6,518.99,0.0,1.48, , 
,519.35,2560,84.0,-0.4,11101001,519.67,2560,51.8,7.21,591.6,520.01,-0.8,1.45, , 
,520.34,2560,84.0,-0.8,11101001,520.68,2592,51.8,7.21,591.6,521.01,0.0,1.52, , 
,521.36,2592,84.0,0.4,11101001,521.67,2592,50.2,7.21,591.6,522.02,0.8,1.52, , 
,522.36,2592,84.0,1.6,11101001,522.68,2624,50.2,7.21,591.6,523.01,1.6,1.52, , 
,523.33,2624,84.0,1.2,11101001,523.65,2624,42.7,6.18,499.8,523.99,0.8,1.45, , 
,524.31,2624,84.0,0.4,11101001,524.64,2624,41.2,6.18,499.8,524.97,0.4,1.48, , 
,525.30,2624,84.0,0.4,11101001,525.63,2624,41.2,6.18,499.8,525.96,0.0,1.52, , 
,526.31,2624,84.0,0.8,11101001,526.64,2624,38.4,5.15,459.0,526.97,0.0,1.48, , 
,527.29,2624,84.0,-0.4,11101001,527.64,2592,36.9,5.15,438.6,527.98,0.0,1.45, , 
,528.31,2592,84.0,-0.8,11101001,528.66,2592,36.9,5.15,438.6,528.99,-1.2,1.52, , 
,529.34,2592,84.0,-0.8,11101001,529.68,2592,36.9,5.15,438.6,530.03,-1.6,1.52, , 
,530.38,2560,84.0,-0.8,11101001,530.71,2560,36.9,5.15,438.6,531.06,-2.3,1.41, , 
,531.41,2560,84.0,-2.3,11101001,531.74,2560,36.9,5.15,438.6,532.07,-2.3,1.48, , 
,532.42,2560,84.0,-1.6,11101001,532.75,2560,36.9,5.15,438.6,533.09,-1.2,1.48, , 
,533.44,2528,84.0,-1.6,11101001,533.77,2528,20.8,3.09,295.8,534.10,-6.6,1.29, , 
,534.45,2528,84.0,-8.6,11101001,534.78,2496,20.8,2.06,295.8,535.14,-5.5,1.45, , 
,535.46,2496,84.0,-5.9,11101001,535.82,2496,26.7,3.09,336.6,536.19,1.6,1.68, , 
,536.53,2464,84.0,4.7,11101001,536.89,2496,36.9,5.15,438.6,537.25,8.6,1.68, , 
,537.59,2464,84.0,9.4,11101001,537.94,2464,35.3,5.15,438.6,538.29,10.9,1.56, , 
,538.64,2464,84.0,12.1,11101001,538.98,2464,36.9,5.15,438.6,539.34,13.7,1.45, , 
,539.71,2464,84.0,13.3,11101001,540.05,2464,35.3,5.15,438.6,540.40,12.9,1.48, , 
,540.80,2464,84.0,13.3,11101001,541.18,2464,35.3,5.15,438.6,541.55,0.0,1.45, , 
,541.92,2464,84.0,-0.4,11101001,542.28,2464,36.9,5.15,438.6,542.62,-0.4,1.52, , 
,542.98,2464,84.0,-1.6,11101001,543.34,2464,31.0,4.12,397.8,543.72,-2.0,1.48, , 
,544.07,2464,84.0,-2.0,11101001,544.42,2464,32.5,4.12,397.8,544.78,-2.3,1.48, , 
,545.16,2464,84.0,-1.6,11101001,545.51,2464,32.5,4.12,397.8,545.86,-2.0,1.52, , 
,546.21,2464,84.0,-1.6,11101001,546.56,2496,32.5,4.12,397.8,546.86,-1.2,1.45, , 
,547.16,2496,84.0,-2.0,11101001,547.47,2496,32.5,4.12,397.8,547.82,-0.8,1.48, , 
,548.18,2496,84.0,-1.2,11101001,548.54,2496,32.5,4.12,397.8,548.90,-1.6,1.52, , 
,549.26,2496,84.0,-1.6,11101001,549.62,2496,32.5,4.12,397.8,549.96,-1.2,1.48, , 
,550.32,2464,84.0,-1.6,11101001,550.70,2464,34.1,5.15,418.2,551.02,-0.8,1.48, , 
,551.36,2464,84.0,-2.0,11101001,551.71,2464,34.1,4.12,418.2,552.06,-2.0,1.52, , 
,552.44,2464,84.0,-1.6,11101001,552.79,2464,34.1,5.15,418.2,553.17,-1.6,1.48, , 
,553.51,2432,84.0,-2.0,11101001,553.88,2432,34.1,5.15,418.2,554.21,-2.0,1.48, , 
,554.55,2400,84.0,-1.6,11101001,554.89,2400,34.1,5.15,418.2,555.25,-1.6,1.48, , 
,555.60,2400,84.0,-2.0,11101001,555.94,2400,35.3,5.15,438.6,556.26,-0.4,1.48, , 
,556.61,2400,84.0,-0.8,11101001,556.98,2400,35.3,5.15,438.6,557.31,-0.8,1.52, , 
,557.63,2400,84.0,-0.8,11101001,557.98,2400,35.3,5.15,438.6,558.37,-1.2,1.48, , 
,558.69,2400,84.0,-1.6,11101001,559.02,2400,35.3,5.15,418.2,559.36,-1.6,1.48, , 
,559.69,2400,84.0,-1.6,11101001,560.02,2400,35.3,5.15,438.6,560.36,-1.2,1.52, , 
,560.71,2400,84.0,-0.8,11101001,561.05,2400,35.3,5.15,418.2,561.37,-1.6,1.48, , 
,561.69,2400,84.0,-1.6,11101001,562.02,2400,35.3,5.15,418.2,562.36,-1.6,1.48, , 
,562.70,2400,84.0,-1.6,11101001,563.07,2400,35.3,5.15,418.2,563.43,-2.0,1.48, , 
,563.79,2400,84.0,-2.0,11101001,564.11,2400,35.3,5.15,418.2,564.46,-1.2,1.45, , 
,564.84,2400,84.0,-1.6,11101001,565.18,2400,35.3,5.15,418.2,565.53,-2.0,1.52, , 
,565.90,2400,84.0,-1.6,11101001,566.23,2400,35.3,5.15,418.2,566.60,-1.6,1.48, , 
,566.94,2400,84.0,0.0,11101001,567.25,2400,35.3,5.15,418.2,567.59,1.6,1.48, , 
,567.90,2400,84.0,1.6,11101001,568.20,2368,35.3,5.15,438.6,568.54,1.2,1.48, , 
,568.90,2368,84.0,1.6,11101001,569.23,2368,35.3,5.15,438.6,569.59,1.2,1.45, , 
,569.92,2368,84.0,0.8,11101001,570.24,2368,35.3,5.15,438.6,570.61,1.2,1.48, , 
,570.98,2368,84.0,0.8,11101001,571.32,2400,35.3,5.15,438.6,571.66,0.8,1.52, , 
,571.97,2400,84.0,1.6,11101001,572.29,2368,35.3,5.15,438.6,572.63,0.4,1.48, , 
,572.96,2400,84.0,0.0,11101001,573.30,2368,35.3,5.15,438.6,573.62,-0.4,1.45, , 
,574.02,2400,84.0,-0.8,11101001,574.35,2400,35.3,5.15,438.6,574.68,-1.2,1.52, , 
,575.04,2400,84.0,-0.8,11101001,575.39,2400,35.3,5.15,438.6,575.74,-0.4,1.48, , 
,576.13,2400,84.0,-1.2,11101001,576.44,2400,35.3,5.15,438.6,576.75,-1.2,1.45, , 
,577.14,2400,84.0,-1.2,11101001,577.48,2400,35.3,5.15,418.2,577.83,-1.2,1.52, , 
,578.20,2400,84.0,-1.2,11101001,578.54,2400,35.3,5.15,438.6,578.87,-0.8,1.48, , 
,579.25,2400,84.0,-1.6,11101001,579.60,2400,35.3,5.15,418.2,579.97,-3.5,1.45, , 
,580.33,2400,84.0,-2.3,11101001,580.69,2400,35.3,5.15,418.2,581.05,-1.6,1.52, , 
,581.42,2400,84.0,-1.2,11101001,581.75,2400,45.9,6.18,520.2,582.10,0.8,1.52, , 
,582.44,2432,84.0,1.6,11101001,582.81,2432,45.9,6.18,520.2,583.19,2.3,1.48, , 
,583.54,2432,84.0,2.0,11101001,583.86,2464,44.3,6.18,520.2,584.21,2.0,1.45, , 
,584.57,2464,84.0,2.0,11101001,584.94,2464,44.3,6.18,520.2,585.29,2.0,1.52, , 
,585.65,2496,84.0,1.6,11101001,586.00,2496,44.3,6.18,520.2,586.34,0.8,1.45, , 
,586.72,2496,84.0,0.8,11101001,587.07,2496,44.3,6.18,499.8,587.40,0.8,1.48, , 
,587.76,2496,84.0,0.8,11101001,588.12,2496,44.3,6.18,499.8,588.49,0.8,1.52, , 
,588.81,2496,82.5,1.2,11101001,589.14,2496,44.3,6.18,520.2,589.48,1.2,1.48, , 
,589.81,2496,84.0,0.8,11101001,590.14,2496,44.3,6.18,520.2,590.45,0.8,1.45, , 
,590.77,2496,84.0,0.8,11101001,591.13,2496,44.3,6.18,520.2,591.49,1.2,1.52, , 
,591.82,2464,84.0,0.8,11101001,592.17,2464,44.3,6.18,520.2,592.51,-0.8,1.45, , 
,592.89,2464,84.0,-0.4,11101001,593.24,2464,34.1,4.12,418.2,593.57,-1.6,1.45, , 
,593.91,2432,84.0,-5.5,11101001,594.24,2432,20.8,3.09,295.8,594.59,-8.2,1.41, , 
,594.92,2400,84.0,-9.4,11101001,595.27,2400,20.8,2.06,295.8,595.64,-9.8,1.52, , 
,595.97,2368,84.0,-10.2,11101001,596.30,2368,22.0,3.09,295.8,596.64,-10.9,1.48, , 
,596.96,2368,84.0,-10.5,11111101,597.30,2336,0.0,0.00,244.8,597.62,0.0,3.71, , 
,597.96,2304,84.0,0.0,11111101,598.29,2272,0.0,0.00,244.8,598.63,0.0,3.87, , 
,598.96,2272,84.0,0.0,11101001,599.29,2240,16.1,2.06,244.8,599.63,0.0,0.74, , 
,599.97,2208,84.0,0.0,11101001,600.29,2208,17.6,2.06,275.4,600.63,-4.7,1.33, , 
,600.97,2176,82.5,-5.5,11101001,601.33,2176,22.0,3.09,316.2,601.66,-6.3,1.45, , 
,602.01,2144,84.0,-7.0,11101001,602.36,2112,22.0,3.09,316.2,602.71,-8.2,1.48, , 
,603.07,2112,84.0,-8.2,11101001,603.44,2080,22.0,3.09,316.2,603.80,-9.0,1.48, , 
,604.15,2048,84.0,-9.0,11101001,604.51,2048,22.0,3.09,316.2,604.87,-9.4,1.52, , 
,605.22,2016,82.5,-9.0,11101001,605.57,1984,22.0,3.09,316.2,605.93,-9.4,1.52, , 
,606.29,1984,84.0,-9.4,11101011,606.65,1952,23.5,3.09,316.2,607.02,-9.0,1.56, , 
,607.38,1952,84.0,-9.0,11101011,607.75,1952,25.1,3.09,336.6,608.11,-7.0,1.56, , 
,608.46,1920,84.0,-5.5,11101011,608.83,1920,26.7,3.09,357.0,609.19,-4.3,1.48, , 
,609.55,1920,84.0,-3.9,11101011,609.91,1920,26.7,3.09,357.0,610.28,-3.1,1.48, , 
,610.65,1920,82.5,-2.7,11101011,611.01,1920,25.1,3.09,357.0,611.39,-4.3,1.41, , 
,611.75,1888,84.0,-5.9,11111111,612.09,1888,0.0,0.00,275.4,612.44,0.0,3.48, , 
,612.75,1856,84.0,0.0,11111111,613.08,1856,0.0,0.00,295.8,613.42,0.0,3.87, , 
,613.75,1824,84.0,0.0,11111111,614.09,1824,0.0,0.00,295.8,614.43,0.0,3.95, , 
,614.75,1792,84.0,0.0,11111111,615.06,1792,0.0,0.00,295.8,615.40,0.0,3.91, , 
,615.74,1760,84.0,0.0,11111111,616.09,1728,0.0,0.00,316.2,616.42,0.0,3.95, , 
,616.75,1696,84.0,0.0,11111111,617.08,1696,0.0,0.00,316.2,617.40,0.0,3.95, , 
,617.73,1664,84.0,0.0,11111111,618.05,1632,0.0,0.00,316.2,618.37,0.0,3.87, , 
,618.70,1632,84.0,0.0,11111111,619.05,1600,0.0,0.00,316.2,619.39,0.0,3.87, , 
,619.73,1568,82.5,0.0,11111111,620.08,1568,22.0,3.09,316.2,620.46,0.0,1.56, , 
,620.83,1536,84.0,0.0,11101011,621.17,1536,36.9,5.15,459.0,621.53,3.1,1.37, , 
,621.89,1536,84.0,2.7,11101011,622.27,1536,40.0,5.15,499.8,622.65,3.1,1.48, , 
,623.03,1504,82.5,3.5,11101011,623.31,1504,35.3,5.15,459.0,623.66,3.9,1.48, , 
,624.10,1504,82.5,3.5,11101011,624.45,1504,50.2,7.21,591.6,624.72,0.0,1.48, , 
,624.99,1504,82.5,0.0,11101011,625.26,1504,56.1,8.24,673.2,625.53,0.8,1.52, , 
,625.91,1472,82.5,0.8,11101011,626.35,1472,57.6,8.24,673.2,626.79,2.7,1.56, , 
,627.25,1504,82.5,2.3,11101011,627.71,1472,54.5,8.24,652.8,628.17,4.3,1.48, , 
,628.63,1504,82.5,4.7,11101011,629.07,1472,56.1,8.24,652.8,629.54,3.9,1.45, , 
,629.99,1472,82.5,4.3,11101011,630.43,1472,56.1,8.24,652.8,630.89,3.9,1.48, , 
,631.27,1472,82.5,3.5,11101011,631.54,1472,56.1,8.24,652.8,631.82,3.1,1.48, , 
,632.09,1472,82.5,3.1,11101011,632.36,1504,56.1,8.24,652.8,632.62,2.3,1.45, , 
,632.93,1472,82.5,0.0,11111111,633.25,1408,0.0,0.00,377.4,633.58,0.0,3.36, , 
,633.93,1536,82.5,0.0,11101011,634.30,1856,23.5,3.09,336.6,634.67,0.0,1.05, , 
,635.03,1824,82.5,-2.3,11101011,635.39,1824,38.4,5.15,479.4,635.73,-1.6,1.56, , 
,636.06,1824,82.5,0.0,11101011,636.44,1856,57.6,8.24,673.2,636.81,0.4,1.52, , 
,637.18,1856,82.5,-1.2,11101011,637.56,1888,60.4,9.27,693.6,637.92,-0.8,1.52, , 
,638.29,1920,82.5,0.0,11101011,638.66,1920,57.6,8.24,673.2,639.01,0.0,1.52, , 
,639.37,1952,82.5,0.0,11101011,639.73,1984,48.6,6.18,591.6,640.09,1.2,1.52, , 
,640.45,1984,82.5,1.2,11101001,640.82,1984,42.7,6.18,499.8,641.18,0.8,1.48, , 
,641.54,2016,82.5,1.2,11101001,641.91,2016,41.2,6.18,499.8,642.25,0.8,1.45, , 
,642.60,2016,82.5,0.0,11101001,642.96,2016,40.0,5.15,479.4,643.33,2.0,1.52, , 
,643.69,2016,82.5,1.6,11101001,644.03,2016,40.0,5.15,479.4,644.40,1.6,1.48, , 
,644.75,2016,82.5,1.2,11101001,645.12,2016,40.0,5.15,479.4,645.47,1.6,1.52, , 
,645.81,2016,82.5,1.6,11101001,646.17,2048,31.0,4.12,397.8,646.51,-0.4,1.41, , 
,646.86,2016,82.5,-1.2,11101001,647.20,2016,29.4,4.12,377.4,647.54,-1.6,1.48, , 
,647.91,2016,82.5,-2.0,11101001,648.25,2016,29.4,4.12,377.4,648.59,-2.0,1.52, , 
,648.95,2016,82.5,-0.4,11101001,649.31,2016,35.3,5.15,438.6,649.66,1.6,1.52, , 
,650.02,2016,82.5,2.0,11101001,650.36,2016,35.3,5.15,438.6,650.70,2.0,1.48, , 
,651.05,2016,82.5,2.3,11101001,651.39,2016,35.3,5.15,438.6,651.75,2.0,1.45, , 
,652.11,2016,82.5,1.6,11101001,652.46,2016,35.3,5.15,438.6,652.82,1.6,1.52, , 
,653.18,2016,82.5,1.6,11101001,653.53,2016,35.3,5.15,438.6,653.87,1.2,1.48, , 
,654.23,1984,82.5,1.2,11101001,654.59,1984,38.4,5.15,479.4,654.95,2.3,1.52, , 
,655.30,1984,82.5,3.1,11101001,655.65,2016,44.3,6.18,520.2,656.02,5.1,1.52, , 
,656.39,2016,82.5,5.5,11101001,656.74,2016,50.2,7.21,591.6,657.09,3.9,1.45, , 
,657.44,2048,82.5,3.5,11101001,657.79,2048,51.8,7.21,612.0,658.15,2.3,1.48, , 
,658.49,2080,82.5,3.5,11101001,658.83,2080,57.6,8.24,652.8,659.18,2.7,1.48, , 
,659.54,2112,82.5,2.3,11101001,659.89,2112,60.4,9.27,693.6,660.23,2.0,1.48, , 
,660.58,2176,82.5,1.6,11101001,660.92,2176,60.4,9.27,693.6,661.24,1.2,1.45, , 
,661.59,2208,82.5,1.6,11101001,661.93,2208,56.1,8.24,652.8,662.27,2.7,1.52, , 
,662.61,2208,82.5,3.1,11101001,662.95,2240,56.1,8.24,632.4,663.29,3.1,1.52, , 
,663.63,2240,82.5,3.1,11101001,663.98,2272,54.5,8.24,632.4,664.32,0.0,1.56, , 
,664.65,2240,82.5,0.0,11101001,664.97,2240,23.5,3.09,316.2,665.30,-2.7,1.37, , 
,665.64,2208,82.5,-4.7,11101001,665.98,2176,23.5,3.09,316.2,666.33,-5.9,1.41, , 
,666.69,2176,82.5,-6.6,11101001,667.03,2144,23.5,3.09,336.6,667.34,-7.0,1.52, , 
,667.68,2112,82.5,-6.6,11101001,668.03,2112,23.5,3.09,336.6,668.37,-7.8,1.48, , 
,668.73,2080,82.5,-6.6,11101001,669.07,2080,25.1,3.09,336.6,669.42,-6.3,1.56, , 
,669.76,2048,82.5,-5.5,11101001,670.11,2048,25.1,3.09,336.6,670.46,-4.3,1.52, , 
,670.83,2048,82.5,-2.3,11101001,671.19,2048,25.1,3.09,336.6,671.53,-1.6,1.52, , 
,671.88,2016,82.5,-0.8,11101001,672.22,2016,25.1,3.09,336.6,672.57,-0.8,1.45, , 
,672.92,2016,82.5,-1.6,11101001,673.28,2016,25.1,3.09,336.6,673.63,-1.6,1.48, , 
,673.98,2016,82.5,-0.8,11101001,674.33,2048,31.0,4.12,397.8,674.67,2.3,1.56, , 
,675.02,2048,82.5,3.9,11101001,675.38,2048,40.0,5.15,479.4,675.74,7.4,1.52, , 
,676.09,2080,82.5,8.6,11101001,676.43,2112,48.6,7.21,571.2,676.77,9.8,1.52, , 
,677.11,2144,82.5,10.5,11101001,677.45,2144,50.2,7.21,591.6,677.80,10.2,1.41, , 
,678.15,2208,84.0,10.2,11101001,678.49,2208,51.8,8.24,612.0,678.84,10.5,1.45, , 
,679.18,2240,82.5,9.8,11101001,679.52,2272,54.5,8.24,632.4,679.86,7.4,1.45, , 
,680.19,2304,84.0,7.4,11101001,680.52,2304,57.6,8.24,652.8,680.85,6.3,1.45, , 
,681.20,2336,82.5,5.9,11101001,681.52,2368,54.5,8.24,632.4,681.83,5.9,1.52, , 
,682.15,2400,84.0,5.5,11101001,682.49,2400,54.5,8.24,612.0,682.83,5.5,1.52, , 
,683.18,2432,84.0,5.1,11101001,683.56,2432,53.3,8.24,612.0,683.91,2.0,1.48, , 
,684.25,2464,84.0,2.0,11101001,684.61,2464,54.5,8.24,612.0,684.95,2.7,1.52, , 
,685.30,2528,84.0,2.7,11101001,685.63,2528,62.0,9.27,673.2,685.95,2.3,1.48, , 
,686.28,2560,84.0,2.0,11101001,686.63,2592,60.4,9.27,673.2,686.96,2.3,1.48, , 
,687.28,2624,84.0,2.0,11101001,687.62,2624,59.2,9.27,673.2,687.95,2.3,1.48, , 
,688.29,2656,84.0,2.3,11101001,688.64,2688,59.2,9.27,652.8,688.98,2.0,1.52, , 
,689.31,2720,84.0,2.7,11101001,689.65,2720,57.6,8.24,652.8,689.99,2.7,1.52, , 
,690.34,2752,82.5,3.9,11101001,690.69,2784,56.1,8.24,632.4,691.02,3.9,1.45, , 
,691.33,2816,84.0,3.9,11101001,691.65,2816,56.1,8.24,632.4,692.02,3.1,1.48, , 
,692.34,2848,84.0,3.5,11101001,692.68,2880,60.4,9.27,673.2,693.02,3.1,1.48, , 
,693.31,2912,84.0,3.1,11101001,693.68,2912,59.2,8.24,652.8,694.01,0.0,1.45, , 
,694.36,2336,84.0,0.0,11111101,694.70,1888,0.0,0.00,275.4,695.02,0.0,3.75, , 
,695.34,1600,84.0,0.0,11101011,695.68,2304,35.3,5.15,418.2,696.02,0.0,1.52, , 
,696.35,2240,84.0,0.0,11101001,696.67,2240,67.8,10.30,754.8,697.01,0.4,1.52, , 
,697.35,2272,84.0,0.4,11101001,697.69,2272,72.2,11.33,795.6,698.01,0.8,1.52, , 
,698.36,2304,84.0,1.6,11101001,698.72,2336,76.9,11.33,846.6,699.05,0.8,1.52, , 
,699.38,2368,84.0,1.6,11101001,699.75,2368,73.7,11.33,826.2,700.10,1.6,1.45, , 
,700.44,2400,84.0,0.8,11101001,700.78,2400,73.7,11.33,795.6,701.12,1.2,1.48, , 
,701.48,2432,84.0,1.2,11101001,701.83,2464,72.2,11.33,795.6,702.17,1.2,1.52, , 
,702.53,2464,84.0,0.8,11101001,702.89,2496,72.2,11.33,795.6,703.25,0.4,1.45, , 
,703.58,2496,84.0,0.4,11101001,703.91,2528,63.5,9.27,693.6,704.27,-0.4,1.52, , 
,704.61,2528,84.0,-0.4,11101001,704.95,2528,62.0,9.27,693.6,705.29,0.4,1.52, , 
,705.65,2560,84.0,0.8,11101001,705.99,2560,62.0,9.27,693.6,706.31,0.8,1.45, , 
,706.66,2560,84.0,0.4,11101001,707.00,2560,54.5,8.24,612.0,707.32,1.2,1.52, , 
,707.67,2560,84.0,1.2,11101001,708.00,2560,53.3,8.24,612.0,708.34,1.2,1.48, , 
,708.69,2592,84.0,2.0,11101001,709.01,2592,53.3,7.21,612.0,709.33,2.0,1.52, , 
,709.68,2592,84.0,1.6,11101001,710.00,2592,53.3,7.21,612.0,710.32,2.0,1.48, , 
,710.68,2592,84.0,2.0,11101001,711.02,2592,53.3,8.24,612.0,711.35,2.0,1.48, , 
,711.67,2624,84.0,2.0,11101001,712.01,2624,53.3,7.21,612.0,712.37,2.7,1.52, , 
,712.71,2624,84.0,3.1,11101001,713.05,2624,53.3,7.21,612.0,713.37,3.1,1.48, , 
,713.70,2624,84.0,3.1,11101001,714.04,2624,51.8,7.21,591.6,714.37,3.1,1.48, , 
,714.70,2624,85.5,3.1,11101001,715.03,2624,53.3,7.21,591.6,715.36,2.7,1.48, , 
,715.70,2624,84.0,2.7,11101001,716.03,2624,53.3,7.21,591.6,716.36,2.7,1.52, , 
,716.71,2624,84.0,3.1,11101001,717.05,2624,53.3,7.21,591.6,717.39,3.1,1.48, , 
,717.72,2624,85.5,0.0,11101001,718.03,2624,31.0,4.12,377.4,718.36,0.0,1.52, , 
,718.67,2592,85.5,-1.6,11101001,719.00,2592,25.1,3.09,336.6,719.34,-3.5,1.45, , 
,719.68,2560,85.5,-3.1,11101001,720.04,2560,26.7,3.09,336.6,720.39,-3.5,1.48, , 
,720.74,2528,85.5,-3.9,11101001,721.07,2496,26.7,3.09,336.6,721.42,-4.3,1.48, , 
,721.79,2496,85.5,-4.3,11101001,722.17,2464,26.7,3.09,336.6,722.54,-3.9,1.52, , 
,722.92,2464,85.5,-3.5,11101001,723.26,2432,26.7,3.09,357.0,723.62,-1.2,1.48, , 
,723.96,2400,85.5,-0.4,11101001,724.30,2400,42.7,6.18,499.8,724.64,3.5,1.60, , 
,725.02,2400,85.5,5.1,11101001,725.36,2400,57.6,8.24,652.8,725.68,7.0,1.45, , 
,726.05,2400,85.5,5.9,11101001,726.38,2400,57.6,9.27,652.8,726.70,5.1,1.45, , 
,727.06,2432,85.5,5.1,11101001,727.43,2432,59.2,9.27,673.2,727.80,4.7,1.48, , 
,728.15,2464,85.5,4.3,11101001,728.50,2464,59.2,8.24,673.2,728.86,3.9,1.45, , 
,729.20,2496,85.5,3.5,11101001,729.55,2528,57.6,8.24,652.8,729.88,3.9,1.52, , 
,730.21,2528,85.5,4.3,11101001,730.55,2560,57.6,8.24,652.8,730.88,3.5,1.52, , 
,731.22,2560,85.5,3.9,11101001,731.55,2592,57.6,8.24,652.8,731.89,3.5,1.45, , 
,732.22,2592,84.0,3.5,11101001,732.55,2624,48.6,7.21,571.2,732.87,5.5,1.52, , 
,733.20,2624,84.0,5.9,11101001,733.52,2624,48.6,7.21,571.2,733.85,5.9,1.48, , 
,734.19,2624,85.5,5.9,11101001,734.54,2656,50.2,7.21,571.2,734.90,3.5,1.48, , 
,735.26,2656,85.5,3.1,11101001,735.63,2656,51.8,7.21,591.6,735.96,3.9,1.48, , 
,736.30,2656,84.0,3.5,11101001,736.61,2656,53.3,8.24,612.0,736.95,3.5,1.48, , 
,737.30,2656,84.0,2.7,11101001,737.64,2656,53.3,7.21,591.6,737.99,2.7,1.52, , 
,738.34,2656,85.5,2.7,11101001,738.67,2656,53.3,7.21,612.0,739.01,3.5,1.52, , 
,739.38,2656,84.0,3.1,11101001,739.74,2656,53.3,7.21,612.0,740.10,3.9,1.48, , 
,740.45,2656,84.0,3.1,11101001,740.81,2656,53.3,7.21,612.0,741.15,3.1,1.52, , 
,741.48,2656,84.0,3.9,11101001,741.82,2656,53.3,7.21,591.6,742.17,3.9,1.52, , 
,742.51,2656,84.0,3.1,11101001,742.84,2656,53.3,7.21,591.6,743.19,3.5,1.45, , 
,743.53,2656,84.0,3.1,11101001,743.88,2656,48.6,7.21,571.2,744.23,3.5,1.48, , 
,744.59,2656,84.0,3.5,11101001,744.92,2656,44.3,6.18,499.8,745.26,3.5,1.52, , 
,745.60,2656,84.0,3.5,11101001,745.94,2656,44.3,6.18,499.8,746.26,4.3,1.45, , 
,746.61,2656,84.0,3.5,11101001,746.94,2624,28.2,4.12,357.0,747.29,0.4,1.37, , 
,747.65,2624,85.5,-1.2,11101001,747.98,2624,29.4,4.12,377.4,748.33,-2.0,1.48, , 
,748.65,2592,84.0,-1.2,11101001,749.00,2592,31.0,4.12,377.4,749.32,-0.4,1.56, , 
,749.67,2592,84.0,0.0,11101001,749.99,2560,41.2,5.15,479.4,750.32,2.3,1.52, , 
,750.67,2560,85.5,2.3,11101001,751.01,2560,42.7,6.18,499.8,751.34,3.5,1.48, , 
,751.71,2560,84.0,3.9,11101001,752.04,2560,44.3,6.18,499.8,752.39,4.7,1.52, , 
,752.75,2560,84.0,5.1,11101001,753.09,2560,44.3,6.18,499.8,753.44,4.7,1.48, , 
,753.78,2528,84.0,4.7,11101001,754.14,2560,44.3,6.18,499.8,754.49,4.3,1.45, , 
,754.83,2560,84.0,3.9,11101001,755.18,2560,42.7,6.18,499.8,755.54,3.9,1.52, , 
,755.90,2560,85.5,3.9,11101001,756.22,2560,42.7,6.18,499.8,756.57,3.5,1.52, , 
,756.91,2592,84.0,3.1,11101001,757.25,2592,42.7,6.18,499.8,757.60,3.9,1.48, , 
,757.93,2592,85.5,3.1,11101001,758.28,2592,42.7,6.18,499.8,758.62,3.1,1.52, , 
,758.95,2592,84.0,3.5,11101001,759.29,2624,42.7,6.18,499.8,759.65,3.1,1.52, , 
,759.99,2624,85.5,3.9,11101001,760.32,2624,45.9,6.18,550.8,760.66,4.3,1.45, , 
,760.98,2624,84.0,4.7,11101001,761.32,2624,48.6,7.21,550.8,761.66,4.7,1.45, , 
,762.02,2656,85.5,4.3,11101001,762.38,2656,48.6,7.21,550.8,762.73,2.0,1.52, , 
,763.07,2656,84.0,2.7,11101001,763.41,2656,47.1,7.21,550.8,763.76,2.3,1.48, , 
,764.11,2688,85.5,2.3,11101001,764.44,2688,47.1,7.21,550.8,764.76,2.7,1.45, , 
,765.12,2688,85.5,2.0,11101001,765.48,2688,47.1,7.21,550.8,765.81,2.3,1.52, , 
,766.14,2688,85.5,2.3,11101001,766.49,2656,47.1,6.18,550.8,766.82,2.0,1.48, , 
,767.15,2656,85.5,2.0,11101001,767.50,2656,47.1,6.18,550.8,767.84,2.3,1.48, , 
,768.19,2656,85.5,2.3,11101001,768.51,2656,47.1,7.21,550.8,768.86,2.0,1.45, , 
,769.23,2656,85.5,0.8,11101001,769.59,2656,36.9,5.15,438.6,769.93,0.0,1.48, , 
,770.27,2624,84.0,0.0,11101001,770.62,2624,38.4,5.15,459.0,770.95,-0.8,1.48, , 
,771.30,2624,85.5,-0.8,11101001,771.62,2624,38.4,5.15,459.0,771.95,-1.2,1.45, , 
