Pi¹tek,28,Sierpieñ,2026,06:31:51:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,512.69,2560,81.0,3.5,11101001,511.99,2560,51.8,7.21,591.6,512.34,3.1,1.48, , 
,513.69,2528,81.0,3.1,11101001,513.02,2528,51.8,7.21,591.6,513.35,3.1,1.48, , 
,514.71,2528,81.0,3.1,11101001,514.03,2528,51.8,7.21,591.6,514.38,3.9,1.48, , 
,515.72,2528,81.0,3.1,11101001,515.05,2528,51.8,7.21,591.6,515.38,3.1,1.45, , 
,516.72,2528,81.0,3.1,11101001,516.05,2528,51.8,7.21,591.6,516.39,3.1,1.52, , 
,517.74,2528,81.0,3.1,11101001,517.06,2528,51.8,7.21,591.6,517.41,3.1,1.52, , 
,518.79,2528,81.0,3.1,11101001,518.09,2528,50.2,7.21,571.2,518.45,3.5,1.45, , 
,519.82,2560,81.0,3.1,11101001,519.13,2560,51.8,7.21,591.6,519.48,3.1,1.48, , 
,520.88,2528,81.0,3.5,11101001,520.18,2528,51.8,7.21,591.6,520.53,3.1,1.48, , 
,521.90,2528,81.0,2.7,11101001,521.23,2528,51.8,7.21,591.6,521.56,3.5,1.48, , 
,522.93,2560,81.0,3.1,11101001,522.24,2528,51.8,7.21,591.6,522.59,2.7,1.45, , 
,523.96,2528,81.0,3.1,11101001,523.28,2528,50.2,7.21,571.2,523.62,3.1,1.48, , 
,525.02,2528,81.0,3.1,11101001,524.29,2528,50.2,7.21,571.2,524.65,2.7,1.45, , 
,526.07,2528,81.0,3.1,11101001,525.37,2528,40.0,5.15,459.0,525.74,3.1,1.45, , 
,527.12,2496,81.0,2.7,11101001,526.43,2496,40.0,5.15,479.4,526.78,3.1,1.52, , 
,528.12,2496,81.0,3.1,11101001,527.43,2496,41.2,5.15,479.4,527.76,2.7,1.48, , 
,529.18,2464,81.0,3.1,11101001,528.45,2496,41.2,5.15,479.4,528.82,3.1,1.48, , 
,530.21,2464,81.0,3.1,11101001,529.52,2464,41.2,6.18,479.4,529.88,3.1,1.48, , 
,531.24,2464,81.0,3.5,11101001,530.55,2464,41.2,6.18,479.4,530.90,3.1,1.48, , 
,532.30,2464,81.0,3.5,11101001,531.61,2464,41.2,6.18,479.4,531.95,3.1,1.48, , 
,533.33,2432,81.0,4.7,11101001,532.63,2432,50.2,7.21,571.2,532.98,3.9,1.48, , 
,534.37,2464,81.0,3.9,11101001,533.69,2464,50.2,7.21,571.2,534.03,4.3,1.48, , 
,535.47,2432,81.0,3.9,11101001,534.73,2464,50.2,7.21,571.2,535.09,4.3,1.48, , 
,536.52,2464,81.0,4.3,11101001,535.82,2464,50.2,7.21,571.2,536.17,3.9,1.48, , 
,537.53,2432,81.0,0.8,11101001,536.85,2432,34.1,4.12,397.8,537.18,0.0,1.60, , 
,538.57,2432,81.0,3.1,11101001,537.88,2432,35.3,5.15,438.6,538.24,2.0,1.52, , 
,539.68,2432,81.0,5.9,11101001,538.94,2432,44.3,6.18,520.2,539.31,4.7,1.52, , 
,540.69,2432,81.0,6.3,11101001,540.00,2432,45.9,6.18,520.2,540.33,6.3,1.48, , 
,541.78,2432,81.0,5.5,11101001,541.08,2432,47.1,7.21,550.8,541.44,5.5,1.41, , 
,542.83,2400,81.0,5.5,11101001,542.14,2432,48.6,7.21,571.2,542.48,5.5,1.48, , 
,543.88,2432,81.0,4.3,11101001,543.17,2432,50.2,7.21,571.2,543.53,4.7,1.45, , 
,544.92,2432,81.0,4.3,11101001,544.23,2432,50.2,7.21,571.2,544.58,3.9,1.45, , 
,545.96,2400,81.0,2.7,11101001,545.28,2400,41.2,6.18,479.4,545.63,3.1,1.48, , 
,546.97,2400,81.0,2.3,11101001,546.34,2400,35.3,5.15,418.2,546.66,2.3,1.48, , 
,547.98,2368,81.0,2.3,11101001,547.31,2368,35.3,5.15,438.6,547.62,2.3,1.48, , 
,548.99,2336,81.0,-0.8,11101001,548.33,2368,29.4,4.12,377.4,548.66,0.4,1.48, , 
,549.98,2304,81.0,-3.1,11101001,549.31,2336,22.0,3.09,316.2,549.64,-2.7,1.41, , 
,550.98,2272,82.5,-4.3,11101001,550.30,2304,22.0,3.09,316.2,550.64,-3.9,1.45, , 
,552.03,2272,81.0,-2.0,11101001,551.35,2272,26.7,3.09,357.0,551.69,-3.1,1.60, , 
,553.02,2240,81.0,3.9,11101001,552.35,2240,32.5,4.12,397.8,552.69,3.5,1.60, , 
,554.02,2240,81.0,5.9,11101001,553.36,2240,38.4,5.15,459.0,553.68,5.5,1.52, , 
,555.01,2208,81.0,5.9,11101001,554.35,2208,38.4,5.15,459.0,554.69,6.3,1.48, , 
,556.02,2144,81.0,-2.0,11101001,555.34,2208,23.5,3.09,316.2,555.68,1.6,1.21, , 
,557.02,2144,81.0,-8.2,11101001,556.35,2176,16.1,2.06,244.8,556.68,-6.6,1.29, , 
,558.06,2112,81.0,-10.2,11101001,557.35,2112,16.1,2.06,244.8,557.71,-9.0,1.45, , 
,559.14,2080,81.0,-10.9,11101001,558.40,2080,16.1,2.06,244.8,558.79,-10.9,1.52, , 
,560.21,2048,81.0,-11.7,11101001,559.49,2048,16.1,2.06,244.8,559.84,-11.3,1.52, , 
,561.30,1984,81.0,-10.9,11101011,560.59,1984,16.1,2.06,244.8,560.95,-10.5,1.60, , 
,562.36,1920,81.0,-9.0,11101011,561.65,1984,16.1,2.06,244.8,562.02,-10.2,1.56, , 
,563.46,1888,81.0,-7.4,11101011,562.73,1920,17.6,2.06,275.4,563.10,-7.8,1.56, , 
,564.58,1856,82.5,-5.1,11101011,563.83,1888,17.6,2.06,275.4,564.20,-6.3,1.56, , 
,565.65,1824,81.0,-3.9,11111111,564.92,1856,19.2,2.06,275.4,565.29,-4.7,1.52, , 
,566.71,1760,81.0,0.0,11111111,566.04,1792,0.0,0.00,316.2,566.39,0.0,3.48, , 
,567.76,1664,81.0,0.0,11111111,567.08,1728,0.0,0.00,316.2,567.42,0.0,3.95, , 
,568.81,1568,81.0,0.0,11111111,568.13,1632,0.0,0.00,336.6,568.47,0.0,3.91, , 
,569.86,1536,81.0,0.0,11101011,569.17,1536,22.0,4.12,316.2,569.51,0.0,1.64, , 
,570.90,1536,81.0,0.0,11101011,570.23,1536,60.4,10.30,693.6,570.57,0.0,1.45, , 
,571.95,1536,81.0,2.7,11101011,571.24,1536,69.4,10.30,795.6,571.59,2.0,1.60, , 
,572.99,1536,81.0,5.1,11101011,572.30,1568,67.8,10.30,775.2,572.62,4.3,1.56, , 
,574.01,1536,81.0,7.4,11101011,573.32,1536,67.8,10.30,775.2,573.66,6.6,1.48, , 
,575.05,1536,81.0,7.4,11101011,574.35,1536,67.8,10.30,775.2,574.68,7.8,1.45, , 
,576.11,1536,81.0,7.4,11101011,575.39,1536,66.3,10.30,775.2,575.76,7.4,1.45, , 
,577.19,1504,81.0,0.0,11111111,576.49,1536,66.3,10.30,754.8,576.88,0.0,1.56, , 
,578.18,1056,81.0,0.0,11111111,577.54,1472,0.0,0.00,377.4,577.85,0.0,3.01, , 
,579.04,992,81.0,0.0,11111111,578.48,1088,25.1,4.12,377.4,578.77,0.0,1.25, , 
,580.00,864,81.0,0.0,11111111,579.36,928,23.5,3.09,357.0,579.69,0.0,0.98, , 
,580.92,864,81.0,-0.4,11111111,580.32,864,26.7,3.09,377.4,580.61,-0.4,1.41, , 
,581.86,896,81.0,0.4,11111111,581.23,864,26.7,3.09,397.8,581.55,0.0,1.52, , 
,582.74,896,81.0,0.8,11111111,582.16,864,28.2,3.09,397.8,582.46,0.4,1.48, , 
,583.60,864,81.0,0.8,11111111,583.02,896,26.7,4.12,397.8,583.31,0.8,1.48, , 
,584.50,864,81.0,1.2,11111111,583.90,864,26.7,3.09,397.8,584.22,0.8,1.48, , 
,585.44,896,81.0,1.6,11111111,584.82,896,26.7,3.09,397.8,585.14,1.2,1.48, , 
,586.33,992,81.0,2.0,11101011,585.74,896,28.2,4.12,397.8,586.02,2.0,1.48, , 
,587.27,960,81.0,0.0,11101011,586.63,960,28.2,4.12,397.8,586.94,0.0,1.52, , 
,588.16,1056,81.0,0.4,11101011,587.54,1056,44.3,6.18,571.2,587.84,0.0,1.48, , 
,589.08,1152,81.0,1.6,11101011,588.47,1088,41.2,5.15,520.2,588.76,1.6,1.56, , 
,590.06,1312,81.0,-0.4,11101011,589.39,1184,53.3,7.21,632.4,589.73,0.0,1.41, , 
,591.03,1472,81.0,2.0,11101011,590.40,1376,54.5,7.21,652.8,590.72,1.6,1.56, , 
,592.12,1664,81.0,5.1,11101011,591.41,1536,57.6,8.24,673.2,591.77,4.3,1.56, , 
,593.21,1888,81.0,0.0,11101011,592.50,1760,51.8,7.21,612.0,592.85,7.4,1.48, , 
,594.25,2176,81.0,2.7,11101001,593.57,1984,66.3,9.27,734.4,593.92,3.1,1.60, , 
,595.24,2464,81.0,6.3,11101001,594.59,2272,69.4,10.30,754.8,594.91,5.1,1.56, , 
,596.21,2752,81.0,7.4,11101001,595.55,2560,75.3,11.33,795.6,595.88,7.0,1.48, , 
,597.26,1536,81.0,0.0,11111111,596.53,2656,0.0,0.00,397.8,596.89,0.0,3.59, , 
,598.31,1728,81.0,0.0,11101011,597.58,992,26.7,4.12,377.4,597.98,0.0,2.70, , 
,599.38,1728,81.0,0.0,11101011,598.67,1760,22.0,3.09,316.2,599.02,0.0,1.37, , 
,600.47,1792,81.0,2.7,11101011,599.74,1760,47.1,6.18,550.8,600.12,0.0,1.60, , 
,601.57,1888,81.0,6.3,11101011,600.84,1824,48.6,7.21,571.2,601.21,5.5,1.56, , 
,602.64,1984,81.0,8.6,11101001,601.93,1920,50.2,7.21,591.6,602.28,7.0,1.48, , 
,603.68,2080,81.0,8.2,11101001,603.01,2016,50.2,7.21,591.6,603.35,8.6,1.48, , 
,604.72,2176,81.0,7.8,11101001,604.03,2112,54.5,8.24,632.4,604.39,7.8,1.41, , 
,605.72,2240,81.0,8.2,11101001,605.06,2208,51.8,7.21,591.6,605.41,8.2,1.48, , 
,606.76,2304,81.0,9.0,11101001,606.05,2272,50.2,7.21,571.2,606.40,9.0,1.52, , 
,607.76,2368,81.0,6.6,11101001,607.09,2336,45.9,7.21,550.8,607.44,7.0,1.45, , 
,608.82,2400,79.5,7.0,11101001,608.12,2368,45.9,6.18,520.2,608.47,7.0,1.52, , 
,609.93,2464,79.5,5.9,11101001,609.20,2432,45.9,6.18,520.2,609.57,6.6,1.45, , 
,610.97,2496,79.5,5.5,11101001,610.30,2496,47.1,7.21,550.8,610.63,5.5,1.48, , 
,611.99,2560,79.5,5.1,11101001,611.31,2528,45.9,6.18,520.2,611.65,5.1,1.52, , 
,612.98,2592,79.5,5.1,11101001,612.32,2560,47.1,7.21,550.8,612.66,4.7,1.48, , 
,613.99,2624,79.5,4.7,11101001,613.33,2592,47.1,7.21,550.8,613.66,5.1,1.48, , 
,615.00,2656,79.5,5.5,11101001,614.33,2624,45.9,6.18,520.2,614.68,5.5,1.52, , 
,616.01,2656,79.5,3.9,11101001,615.33,2656,40.0,5.15,459.0,615.69,3.9,1.48, , 
,617.00,2688,79.5,4.7,11101001,616.35,2656,47.1,6.18,550.8,616.67,4.3,1.52, , 
,618.00,1504,79.5,0.0,11111111,617.34,2560,0.0,0.00,357.0,617.70,0.0,3.63, , 
,619.08,1888,79.5,0.0,11101011,618.32,1184,23.5,4.12,336.6,618.72,0.0,2.15, , 
,620.14,1856,79.5,0.4,11101011,619.41,1888,34.1,5.15,418.2,619.77,-1.2,1.41, , 
,621.23,1824,79.5,2.7,11101011,620.49,1856,41.2,5.15,499.8,620.87,1.6,1.56, , 
,622.34,1856,79.5,0.4,11101011,621.60,1824,63.5,9.27,714.0,621.97,0.0,1.48, , 
,623.46,1888,79.5,1.6,11101011,622.72,1856,65.1,9.27,734.4,623.09,2.0,1.52, , 
,624.57,1920,79.5,3.5,11101011,623.83,1920,66.3,9.27,734.4,624.20,3.5,1.48, , 
,625.69,1952,79.5,3.1,11101011,624.95,1920,65.1,9.27,734.4,625.33,3.1,1.48, , 
,626.76,1920,79.5,2.0,11101011,626.05,1952,48.6,6.18,571.2,626.40,0.0,1.60, , 
,627.85,1920,79.5,2.3,11101011,627.13,1920,56.1,8.24,652.8,627.48,2.0,1.48, , 
,628.93,1952,81.0,2.7,11101011,628.22,1920,56.1,8.24,652.8,628.57,2.7,1.48, , 
,630.01,1952,79.5,3.1,11101011,629.29,1952,59.2,8.24,673.2,629.65,3.1,1.52, , 
,631.12,1952,81.0,2.7,11101011,630.38,1952,63.5,9.27,714.0,630.73,3.1,1.45, , 
,632.22,1952,81.0,3.5,11101011,631.50,1952,62.0,9.27,714.0,631.86,2.3,1.48, , 
,633.30,1952,81.0,0.0,11101011,632.57,1952,69.4,10.30,775.2,632.93,3.1,1.48, , 
,634.36,1888,81.0,0.8,11101011,633.65,1920,34.1,4.12,438.6,634.01,0.0,1.64, , 
,635.50,1856,81.0,0.0,11101011,634.73,1856,53.3,8.24,612.0,635.12,0.0,1.29, , 
,636.58,1824,81.0,0.4,11101011,635.86,1856,78.4,12.36,887.4,636.21,0.4,1.52, , 
,637.71,1856,81.0,0.4,11101011,636.96,1856,87.1,14.42,948.6,637.34,0.0,1.45, , 
,638.80,1888,81.0,-0.4,11101011,638.08,1888,88.6,14.42,969.0,638.44,-0.4,1.45, , 
,639.89,1920,81.0,-1.6,11101011,639.17,1888,88.6,14.42,969.0,639.53,-1.2,1.45, , 
,640.99,1920,81.0,-2.0,11101011,640.26,1920,88.6,14.42,969.0,640.63,-2.0,1.48, , 
,642.06,1952,81.0,-2.0,11101011,641.34,1920,87.1,13.39,969.0,641.71,-2.0,1.52, , 
,643.15,1984,81.0,-2.3,11101011,642.42,1952,88.6,13.39,969.0,642.80,-2.3,1.48, , 
,644.24,1984,82.5,-2.0,11101001,643.51,1984,87.1,13.39,969.0,643.89,-2.0,1.52, , 
,645.32,1984,82.5,0.0,11101001,644.59,1984,87.1,13.39,969.0,644.95,-2.3,1.45, , 
,646.37,1984,82.5,-0.4,11101011,645.66,1984,60.4,8.24,693.6,646.01,0.0,1.48, , 
,647.46,1952,82.5,0.8,11101011,646.74,1952,60.4,9.27,693.6,647.09,0.4,1.52, , 
,648.55,1920,82.5,1.2,11101011,647.81,1952,59.2,8.24,673.2,648.18,1.6,1.48, , 
,649.62,1920,82.5,1.2,11101011,648.91,1920,60.4,9.27,693.6,649.26,1.2,1.48, , 
,650.72,1920,82.5,0.8,11101011,649.99,1920,62.0,9.27,693.6,650.35,1.2,1.52, , 
,651.82,1920,82.5,0.4,11101011,651.08,1920,60.4,9.27,693.6,651.44,0.4,1.45, , 
,652.95,1888,82.5,1.6,11101011,652.18,1888,53.3,6.18,632.4,652.57,0.0,1.60, , 
,654.06,1856,84.0,1.6,11101011,653.33,1888,48.6,6.18,571.2,653.69,1.6,1.48, , 
,655.14,1824,84.0,1.6,11101011,654.43,1824,45.9,6.18,550.8,654.79,1.6,1.48, , 
,656.26,1760,84.0,2.7,11101011,655.54,1792,38.4,5.15,479.4,655.90,3.9,1.52, , 
,657.37,1760,82.5,3.1,11101011,656.63,1760,53.3,8.24,632.4,657.00,2.3,1.48, , 
,658.49,1760,84.0,3.1,11101011,657.75,1760,54.5,8.24,632.4,658.12,3.1,1.48, , 
,659.61,1728,82.5,3.1,11101011,658.85,1728,54.5,8.24,632.4,659.21,2.7,1.48, , 
,660.71,1728,82.5,3.5,11101011,659.99,1728,50.2,7.21,591.6,660.35,3.5,1.48, , 
,661.82,1728,82.5,2.3,11101011,661.06,1728,56.1,8.24,652.8,661.45,3.5,1.45, , 
,662.90,1728,82.5,2.3,11101011,662.18,1728,60.4,9.27,714.0,662.53,2.3,1.48, , 
,664.01,1728,82.5,1.2,11101011,663.28,1728,63.5,9.27,734.4,663.66,2.0,1.45, , 
,665.12,1760,82.5,0.4,11101011,664.39,1728,63.5,9.27,734.4,664.75,1.2,1.48, , 
,666.21,1760,81.0,0.8,11101011,665.49,1728,62.0,9.27,714.0,665.85,1.2,1.48, , 
,667.33,1792,81.0,2.3,11101011,666.57,1760,62.0,9.27,714.0,666.95,1.6,1.52, , 
,668.38,1792,81.0,2.3,11101011,667.72,1792,67.8,10.30,775.2,668.04,1.6,1.52, , 
,669.48,1824,81.0,1.6,11101011,668.75,1792,69.4,10.30,775.2,669.11,1.6,1.45, , 
,670.61,1856,81.0,0.0,11101011,669.86,1856,76.9,11.33,867.0,670.23,0.8,1.45, , 
,671.73,1856,81.0,0.8,11101011,670.98,1856,47.1,6.18,550.8,671.36,1.2,1.60, , 
,672.89,1856,81.0,1.2,11101011,672.12,1856,47.1,6.18,550.8,672.50,1.6,1.52, , 
,674.01,1856,81.0,2.7,11101011,673.27,1856,47.1,6.18,550.8,673.64,2.0,1.48, , 
,675.10,1856,81.0,3.1,11101011,674.38,1856,47.1,6.18,571.2,674.73,3.5,1.45, , 
,676.22,1856,79.5,2.7,11101011,675.47,1856,47.1,6.18,571.2,675.84,2.7,1.48, , 
,677.33,1888,79.5,2.7,11101011,676.60,1856,47.1,6.18,571.2,676.96,2.7,1.48, , 
,678.45,1888,79.5,2.0,11101011,677.71,1888,44.3,6.18,520.2,678.07,2.7,1.48, , 
,679.57,1920,79.5,2.3,11101011,678.82,1888,44.3,6.18,520.2,679.20,2.7,1.48, , 
,680.68,1888,79.5,1.2,11101011,679.95,1920,42.7,6.18,520.2,680.32,2.3,1.52, , 
,681.80,1888,79.5,-1.2,11101011,681.08,1888,31.0,4.12,397.8,681.44,0.0,1.45, , 
,682.91,1856,79.5,-5.5,11101011,682.17,1856,22.0,3.09,316.2,682.55,-4.7,1.41, , 
,684.03,1824,79.5,-7.0,11101011,683.28,1824,23.5,3.09,316.2,683.64,-6.6,1.48, , 
,685.14,1792,81.0,-4.7,11101011,684.40,1824,23.5,3.09,336.6,684.78,-7.0,1.56, , 
,686.22,1792,79.5,-3.1,11101011,685.49,1792,25.1,3.09,336.6,685.85,-4.3,1.56, , 
,687.38,1792,81.0,0.4,11101011,686.60,1792,25.1,3.09,336.6,686.98,-0.8,1.52, , 
,688.50,1792,81.0,1.2,11101011,687.76,1792,25.1,3.09,336.6,688.13,0.8,1.48, , 
,689.59,1760,81.0,2.0,11101011,688.84,1792,25.1,3.09,336.6,689.22,2.0,1.45, , 
,690.73,1792,81.0,2.3,11101011,689.97,1792,25.1,3.09,336.6,690.33,2.3,1.45, , 
,691.89,1792,81.0,0.0,11101011,691.13,1792,25.1,3.09,336.6,691.52,2.0,1.45, , 
,692.98,1824,81.0,4.3,11101011,692.27,1792,40.0,5.15,479.4,692.63,3.1,1.64, , 
,694.11,1856,81.0,6.6,11101011,693.36,1856,36.9,5.15,459.0,693.73,5.9,1.56, , 
,695.21,1888,81.0,7.4,11101011,694.49,1856,35.3,5.15,438.6,694.84,6.6,1.48, , 
,696.30,1920,81.0,7.4,11101011,695.57,1920,34.1,4.12,418.2,695.93,8.2,1.41, , 
,697.39,1920,81.0,0.0,11101011,696.66,1920,25.1,3.09,357.0,697.02,3.5,1.33, , 
,698.49,1920,81.0,-2.0,11101011,697.76,1920,22.0,3.09,316.2,698.13,-2.3,1.37, , 
,699.57,1888,81.0,-3.9,11101011,698.85,1888,22.0,3.09,316.2,699.21,-3.9,1.45, , 
,700.65,1888,81.0,-4.7,11101011,699.94,1888,23.5,3.09,316.2,700.28,-4.3,1.52, , 
,701.78,1856,81.0,-2.0,11101011,701.03,1888,23.5,3.09,336.6,701.41,-4.3,1.56, , 
,702.89,1856,81.0,-1.2,11101011,702.16,1856,23.5,3.09,336.6,702.52,-1.6,1.52, , 
,704.02,1824,81.0,1.6,11101011,703.26,1856,23.5,3.09,336.6,703.64,0.8,1.52, , 
,705.09,1824,81.0,2.7,11101011,704.37,1824,25.1,3.09,336.6,704.73,2.3,1.48, , 
,706.19,1824,81.0,3.9,11101011,705.44,1824,25.1,3.09,336.6,705.80,3.1,1.48, , 
,707.33,1792,81.0,6.3,11101011,706.54,1792,26.7,3.09,357.0,706.93,5.1,1.48, , 
,708.42,1792,81.0,8.6,11101011,707.69,1792,28.2,4.12,377.4,708.08,7.8,1.52, , 
,709.48,1792,81.0,10.2,11101011,708.74,1792,29.4,4.12,377.4,709.08,9.4,1.45, , 
,710.56,1792,81.0,13.3,11101011,709.88,1792,40.0,5.15,479.4,710.21,12.9,1.48, , 
,711.69,1824,81.0,12.9,11101011,710.94,1792,48.6,7.21,591.6,711.31,13.7,1.48, , 
,712.81,1824,81.0,9.8,11101011,712.06,1824,47.1,7.21,571.2,712.44,10.5,1.45, , 
,713.92,1792,81.0,5.1,11101011,713.19,1824,32.5,4.12,418.2,713.55,7.8,1.41, , 
,715.03,1792,81.0,4.7,11101011,714.31,1792,32.5,4.12,418.2,714.65,4.7,1.48, , 
,716.17,1760,81.0,3.9,11101011,715.41,1792,34.1,4.12,418.2,715.80,4.7,1.48, , 
,717.28,1760,81.0,4.7,11101011,716.54,1760,34.1,4.12,438.6,716.89,4.3,1.48, , 
,718.37,1760,81.0,6.3,11101011,717.63,1728,40.0,5.15,479.4,717.99,6.3,1.52, , 
,719.46,1792,81.0,4.7,11101011,718.73,1760,40.0,5.15,479.4,719.09,7.0,1.48, , 
,720.57,1792,81.0,5.5,11101011,719.84,1760,41.2,6.18,499.8,720.22,4.7,1.52, , 
,721.67,1824,81.0,4.7,11101011,720.93,1792,48.6,7.21,571.2,721.31,4.3,1.48, , 
,722.78,1856,81.0,3.9,11101011,722.03,1856,45.9,6.18,550.8,722.41,3.9,1.48, , 
,723.90,1888,81.0,3.5,11101011,723.15,1856,44.3,6.18,520.2,723.53,3.9,1.48, , 
,724.99,1920,81.0,3.1,11101011,724.25,1888,42.7,6.18,520.2,724.62,3.5,1.52, , 
,726.07,1952,81.0,3.1,11101011,725.35,1920,41.2,6.18,499.8,725.70,2.7,1.48, , 
,727.15,1984,81.0,2.7,11101011,726.42,1952,41.2,5.15,499.8,726.78,3.1,1.48, , 
,728.21,1984,81.0,2.3,11101001,727.49,1984,41.2,5.15,499.8,727.84,2.3,1.52, , 
,729.27,2016,81.0,2.3,11101001,728.56,1984,40.0,5.15,479.4,728.92,2.3,1.48, , 
,730.34,2016,81.0,2.7,11101001,729.63,2016,40.0,5.15,479.4,729.98,2.3,1.48, , 
,731.38,2016,81.0,2.7,11101001,730.69,2016,38.4,5.15,479.4,731.03,2.3,1.48, , 
,732.43,2048,81.0,2.7,11101001,731.71,2048,38.4,5.15,459.0,732.06,3.5,1.52, , 
,733.48,2048,81.0,2.7,11101001,732.76,2048,38.4,5.15,459.0,733.11,3.1,1.52, , 
,734.49,2080,81.0,2.3,11101001,733.83,2048,36.9,5.15,459.0,734.16,2.7,1.48, , 
,735.51,2080,81.0,2.3,11101001,734.84,2080,38.4,5.15,459.0,735.18,2.3,1.48, , 
,736.55,2112,81.0,3.9,11101001,735.87,2080,38.4,5.15,459.0,736.21,3.1,1.48, , 
,737.58,2144,81.0,4.3,11101001,736.90,2112,50.2,7.21,591.6,737.24,3.9,1.52, , 
,738.63,2176,81.0,3.5,11101001,737.92,2144,56.1,8.24,632.4,738.28,3.5,1.48, , 
,739.64,2240,81.0,4.3,11101001,738.95,2208,53.3,8.24,612.0,739.30,4.3,1.48, , 
,740.68,2272,81.0,5.1,11101001,739.98,2240,51.8,7.21,591.6,740.33,4.7,1.52, , 
,741.71,2304,81.0,4.7,11101001,741.01,2272,51.8,7.21,591.6,741.36,4.7,1.45, , 
,742.75,2336,81.0,4.3,11101001,742.05,2304,50.2,7.21,591.6,742.39,4.7,1.52, , 
,743.73,2400,81.0,5.1,11101001,743.10,2368,51.8,7.21,591.6,743.41,4.7,1.48, , 
,744.74,2432,81.0,2.3,11101001,744.06,2400,56.1,8.24,632.4,744.39,5.1,1.45, , 
,745.79,2496,81.0,1.2,11101001,745.10,2464,56.1,8.24,632.4,745.43,1.6,1.52, , 
,746.78,2528,81.0,0.0,11101001,746.12,2496,51.8,7.21,591.6,746.46,0.4,1.48, , 
,747.84,2560,81.0,0.4,11101001,747.15,2528,44.3,6.18,499.8,747.51,0.4,1.48, , 
,748.90,2560,81.0,2.3,11101001,748.20,2560,44.3,6.18,499.8,748.55,2.0,1.52, , 
,749.93,2560,81.0,2.7,11101001,749.26,2560,42.7,6.18,499.8,749.61,2.3,1.52, , 
,750.92,2592,81.0,0.0,11101001,750.28,2592,44.3,6.18,499.8,750.60,3.9,1.45, , 
,751.93,2656,81.0,0.0,11101001,751.24,2624,60.4,8.24,673.2,751.57,0.0,1.52, , 
,753.00,2752,81.0,1.2,11101001,752.29,2688,59.2,8.24,652.8,752.64,0.8,1.52, , 
,753.99,2208,81.0,0.0,11111101,753.35,2784,57.6,8.24,652.8,753.64,0.0,1.56, , 
,755.00,1120,81.0,0.0,11101011,754.34,1664,0.0,0.00,295.8,754.62,0.0,3.79, , 
,756.00,2144,81.0,0.0,11101001,755.33,2144,20.8,3.09,295.8,755.66,0.0,0.90, , 
,757.06,2144,81.0,-0.4,11101001,756.35,2112,29.4,4.12,377.4,756.70,-1.2,1.52, , 
,758.08,2176,81.0,2.0,11101001,757.40,2144,42.7,6.18,499.8,757.75,1.2,1.56, , 
,759.09,2208,81.0,3.9,11101001,758.41,2176,47.1,6.18,550.8,758.75,3.1,1.48, , 
,760.12,2208,81.0,4.3,11101001,759.44,2208,45.9,6.18,550.8,759.78,3.9,1.48, , 
,761.13,2240,81.0,1.2,11101001,760.46,2240,36.9,5.15,438.6,760.79,2.0,1.41, , 
,762.17,2240,81.0,0.0,11101001,761.46,2240,35.3,5.15,438.6,761.81,0.4,1.45, , 
,763.21,2272,82.5,0.0,11101001,762.54,2240,50.2,7.21,571.2,762.89,0.0,1.52, , 
,764.22,2336,81.0,-2.0,11101001,763.53,2304,88.6,14.42,948.6,763.88,0.0,1.37, , 
,765.24,2400,82.5,0.0,11101001,764.58,2368,91.4,15.45,989.4,764.89,-0.8,1.45, , 
,766.30,2464,82.5,2.0,11101001,765.58,2432,91.4,15.45,989.4,765.93,0.8,1.52, , 
,767.29,2528,82.5,2.3,11101001,766.62,2496,91.4,15.45,989.4,766.97,2.3,1.48, , 
,768.30,2592,82.5,3.1,11101001,767.64,2560,91.4,15.45,969.0,767.99,3.1,1.45, , 
,769.28,2656,82.5,2.3,11101001,768.62,2624,91.4,15.45,969.0,768.95,2.7,1.41, , 
,770.30,2720,82.5,3.1,11101001,769.63,2656,91.4,17.51,969.0,769.95,2.3,1.05, , 
,771.34,2784,82.5,2.0,11101001,770.65,2720,91.4,17.51,969.0,771.01,2.3,1.09, , 
,772.36,2816,82.5,0.8,11101001,771.68,2784,91.4,15.45,969.0,772.01,1.6,1.48, , 
,773.36,2880,82.5,0.0,11101001,772.71,2848,90.2,14.42,969.0,773.03,-2.0,1.41, , 
,774.39,2848,82.5,0.0,11111101,773.70,2880,22.0,2.06,316.2,774.03,0.0,1.45, , 
,775.44,2784,82.5,0.0,11101001,774.74,2816,17.6,3.09,275.4,775.09,0.0,1.72, , 
,776.47,2784,82.5,0.4,11101001,775.78,2784,56.1,8.24,632.4,776.12,0.0,1.52, , 
,777.48,2752,82.5,1.2,11101001,776.82,2784,57.6,8.24,652.8,777.14,1.2,1.48, , 
,778.51,2752,82.5,1.2,11101001,777.83,2752,54.5,8.24,612.0,778.16,0.8,1.48, , 
