Poniedzia³ek,31,Sierpieñ,2026,16:06:10:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,509.65,2944,84.0,9.0,11101001,510.02,2944,41.2,6.18,479.4,510.38,8.6,1.48, , 
,510.66,2944,84.0,9.0,11101001,511.13,2944,40.0,6.18,479.4,511.45,9.4,1.45, , 
,511.71,2976,84.0,9.0,11101001,511.97,2976,40.0,6.18,479.4,512.43,9.0,1.48, , 
,512.89,2976,84.0,9.4,11101001,513.29,2976,42.7,6.18,499.8,513.57,8.6,1.48, , 
,513.84,2976,84.0,8.6,11101001,514.12,2976,42.7,6.18,499.8,514.38,8.2,1.48, , 
,514.66,2976,84.0,8.2,11101001,515.12,2976,42.7,6.18,499.8,515.58,8.6,1.48, , 
,516.05,2976,84.0,8.2,11101001,516.52,2976,47.1,7.21,550.8,516.84,7.0,1.45, , 
,517.10,3008,84.0,6.6,11101001,517.37,3008,42.7,6.18,499.8,517.70,7.0,1.48, , 
,518.18,3008,84.0,7.4,11101001,518.57,3008,42.7,6.18,499.8,518.83,8.2,1.48, , 
,519.16,3008,84.0,8.6,11101001,519.62,3008,44.3,6.18,499.8,519.88,8.2,1.52, , 
,520.19,3008,84.0,8.2,11101001,520.63,3008,48.6,7.21,571.2,520.92,5.9,1.41, , 
,521.32,3040,84.0,5.1,11101001,521.67,3040,47.1,7.21,550.8,521.96,7.0,1.52, , 
,522.33,3040,84.0,6.6,11101001,522.71,3040,47.1,7.21,550.8,523.08,7.0,1.52, , 
,523.46,3072,84.0,7.8,11101001,523.82,3072,47.1,7.21,550.8,524.18,7.8,1.45, , 
,524.52,3072,84.0,7.4,11101001,524.85,3072,42.7,6.18,499.8,525.19,8.2,1.52, , 
,525.54,3072,84.0,9.8,11101001,525.90,3072,36.9,6.18,459.0,526.25,10.9,1.48, , 
,526.61,3072,84.0,12.1,11101001,526.97,3072,38.4,6.18,459.0,527.31,12.9,1.45, , 
,527.65,3072,84.0,12.5,11101001,528.00,3072,59.2,9.27,652.8,528.37,0.0,1.33, , 
,528.76,3104,84.0,-1.2,11101001,529.10,2624,0.0,0.00,295.8,529.44,0.0,3.83, , 
,529.79,1856,84.0,0.0,11101011,530.14,2368,14.9,2.06,224.4,530.48,0.0,1.13, , 
,530.81,2336,84.0,0.0,11101001,531.15,2336,22.0,3.09,295.8,531.49,4.7,1.64, , 
,531.83,2304,84.0,5.9,11101001,532.17,2304,48.6,7.21,571.2,532.52,0.0,1.52, , 
,532.85,2304,84.0,2.0,11101001,533.20,2304,38.4,5.15,459.0,533.55,2.3,1.56, , 
,533.90,2272,84.0,4.3,11101001,534.23,2272,25.1,4.12,336.6,534.56,6.6,1.56, , 
,534.90,2272,84.0,8.2,11101001,535.23,2240,26.7,4.12,357.0,535.56,9.8,1.52, , 
,535.89,2240,84.0,10.5,11101001,536.21,2208,17.6,3.09,275.4,536.56,9.4,1.41, , 
,536.92,2208,84.0,0.0,11111101,537.26,2176,0.0,0.00,244.8,537.59,0.0,3.75, , 
,537.92,2176,84.0,0.0,11101001,538.26,2144,16.1,3.09,244.8,538.60,0.0,1.09, , 
,538.94,2112,84.0,0.0,11101001,539.27,2112,16.1,2.06,244.8,539.62,10.5,1.84, , 
,539.95,2080,84.0,6.3,11101001,540.31,2080,20.8,3.09,295.8,540.66,9.4,1.60, , 
,541.00,2048,84.0,11.3,11101001,541.35,2048,20.8,3.09,295.8,541.70,11.7,1.48, , 
,542.06,2048,84.0,11.7,11101001,542.42,2048,22.0,3.09,316.2,542.78,10.5,1.37, , 
,543.14,2016,84.0,10.5,11101001,543.49,2016,35.3,6.18,438.6,543.84,12.1,1.48, , 
,544.18,2016,84.0,10.5,11101001,544.54,2016,56.1,9.27,652.8,544.88,5.9,1.25, , 
,545.23,1984,84.0,0.0,11101001,545.60,1984,40.0,5.15,479.4,545.96,3.9,1.64, , 
,546.32,1984,84.0,4.3,11101011,546.67,1952,60.4,9.27,693.6,547.04,0.0,1.45, , 
,547.40,1952,84.0,0.0,11101011,547.76,1920,26.7,3.09,357.0,548.12,0.0,1.80, , 
,548.49,1888,84.0,6.3,11101011,548.83,1824,17.6,2.06,275.4,549.16,5.9,1.60, , 
,549.54,1792,84.0,0.0,11111111,549.87,1760,0.0,0.00,316.2,550.20,0.0,3.83, , 
,550.57,1696,84.0,0.0,11111111,550.91,1664,0.0,0.00,316.2,551.24,0.0,3.91, , 
,551.57,1632,84.0,0.0,11101011,551.92,1600,20.8,4.12,295.8,552.28,0.0,1.29, , 
,552.64,1600,84.0,0.0,11101011,553.05,1568,42.7,5.15,550.8,553.38,0.0,2.70, , 
,553.69,1024,84.0,0.0,11111111,554.01,1120,26.7,4.12,377.4,554.38,0.0,1.56, , 
,554.75,1952,84.0,0.0,11101011,555.11,1920,16.1,2.06,244.8,555.46,0.0,2.03, , 
,555.84,1920,84.0,8.6,11101011,556.19,1920,23.5,3.09,316.2,556.55,8.6,1.56, , 
,556.91,1920,84.0,10.2,11101011,557.26,1920,25.1,4.12,357.0,557.63,12.5,1.52, , 
,558.01,1952,84.0,11.3,11101011,558.38,1952,35.3,5.15,438.6,558.74,14.5,1.52, , 
,559.11,2016,84.0,15.2,11101001,559.47,2016,50.2,8.24,591.6,559.81,10.9,1.33, , 
,560.18,2080,84.0,10.9,11101001,560.51,2112,48.6,7.21,571.2,560.85,11.7,1.48, , 
,561.19,2176,84.0,11.7,11101001,561.51,2208,53.3,8.24,612.0,561.83,8.2,1.33, , 
,562.17,2304,84.0,5.5,11101001,562.52,2336,57.6,9.27,652.8,562.88,1.6,1.37, , 
,563.23,2400,84.0,1.2,11101001,563.60,2432,57.6,8.24,652.8,563.95,-0.4,1.56, , 
,564.31,2464,84.0,-0.4,11101001,564.67,2496,60.4,9.27,693.6,565.01,-2.3,1.48, , 
,565.37,2560,84.0,-2.3,11101001,565.68,2560,60.4,9.27,673.2,566.02,-0.4,1.52, , 
,566.36,2624,84.0,-0.4,11101001,566.71,2624,62.0,9.27,693.6,567.03,0.8,1.52, , 
,567.37,2656,84.0,2.7,11101001,567.68,2688,82.7,14.42,907.8,568.02,3.5,1.41, , 
,568.35,2752,84.0,3.9,11101001,568.69,2784,88.6,15.45,948.6,569.02,5.5,1.45, , 
,569.35,2848,82.5,5.5,11101001,569.69,2880,88.6,15.45,948.6,570.06,6.3,1.48, , 
,570.40,2944,84.0,6.3,11101001,570.74,2816,0.0,0.00,418.2,571.07,0.0,3.67, , 
,571.41,1824,82.5,0.0,11111111,571.77,1600,23.5,4.12,336.6,572.11,0.0,1.17, , 
,572.46,2240,82.5,0.0,11101001,572.80,2240,47.1,7.21,550.8,573.15,0.0,1.45, , 
,573.48,2240,84.0,0.0,11101001,573.81,2240,59.2,8.24,673.2,574.14,0.4,1.56, , 
,574.49,2240,82.5,1.2,11101001,574.82,2272,62.0,9.27,693.6,575.18,1.6,1.45, , 
,575.52,2272,84.0,0.8,11101001,575.86,2272,62.0,9.27,693.6,576.21,1.2,1.52, , 
,576.55,2272,82.5,1.2,11101001,576.90,2272,62.0,9.27,693.6,577.23,2.7,1.48, , 
,577.55,2304,84.0,2.7,11101001,577.90,2304,60.4,9.27,693.6,578.22,2.7,1.45, , 
,578.55,2304,84.0,2.7,11101001,578.89,2336,62.0,9.27,693.6,579.25,2.3,1.48, , 
,579.59,2336,84.0,3.1,11101001,579.92,2336,60.4,8.24,693.6,580.27,5.5,1.48, , 
,580.63,2368,84.0,4.3,11101001,580.97,2368,60.4,9.27,693.6,581.30,2.0,1.41, , 
,581.64,2368,84.0,0.0,11101001,581.98,2368,54.5,8.24,632.4,582.32,-0.8,1.52, , 
,582.67,2368,84.0,-1.2,11101001,583.00,2368,54.5,8.24,632.4,583.32,-1.2,1.48, , 
,583.65,2400,84.0,-1.6,11101001,584.00,2400,54.5,8.24,632.4,584.32,-1.2,1.48, , 
,584.67,2400,84.0,-1.6,11101001,585.04,2400,59.2,9.27,673.2,585.36,-3.1,1.48, , 
,585.70,2400,84.0,-4.3,11101001,586.10,2400,60.4,8.24,673.2,586.45,-5.5,1.48, , 
,586.82,2432,84.0,-6.3,11101001,587.15,2432,72.2,11.33,795.6,587.49,0.0,1.52, , 
,587.85,2464,84.0,0.8,11101001,588.22,2464,71.0,11.33,775.2,588.57,2.7,1.52, , 
,588.95,2464,84.0,3.5,11101001,589.25,2496,71.0,11.33,775.2,589.61,4.7,1.45, , 
,589.96,2496,84.0,2.7,11101001,590.33,2496,62.0,9.27,693.6,590.66,1.2,1.41, , 
,591.02,2496,84.0,0.8,11101001,591.37,2496,48.6,7.21,571.2,591.70,6.3,1.60, , 
,592.02,2496,84.0,8.2,11101001,592.34,2496,48.6,7.21,571.2,592.66,9.8,1.45, , 
,593.01,2496,84.0,10.5,11101001,593.34,2496,50.2,8.24,571.2,593.65,10.2,1.41, , 
,593.99,2496,84.0,10.2,11101001,594.34,2496,50.2,8.24,571.2,594.70,2.0,1.48, , 
,595.03,2496,84.0,2.3,11101001,595.40,2496,48.6,7.21,571.2,595.75,2.3,1.48, , 
,596.10,2496,84.0,2.7,11101001,596.46,2496,48.6,7.21,571.2,596.82,2.7,1.45, , 
,597.15,2464,84.0,2.3,11101001,597.46,2496,48.6,7.21,571.2,597.81,1.6,1.45, , 
,598.16,2464,84.0,1.6,11101001,598.52,2464,50.2,7.21,571.2,598.90,2.0,1.52, , 
,599.26,2464,84.0,2.0,11101001,599.62,2464,50.2,7.21,571.2,599.99,1.6,1.45, , 
,600.35,2464,84.0,2.0,11101001,600.70,2464,48.6,7.21,571.2,601.05,2.3,1.52, , 
,601.40,2464,84.0,2.7,11101001,601.74,2464,48.6,7.21,571.2,602.09,2.3,1.45, , 
,602.46,2464,84.0,2.3,11101001,602.81,2464,48.6,7.21,571.2,603.17,2.3,1.48, , 
,603.54,2464,84.0,2.3,11101001,603.90,2464,48.6,7.21,571.2,604.27,2.0,1.48, , 
,604.62,2464,84.0,2.3,11101001,604.99,2464,48.6,7.21,571.2,605.33,2.3,1.45, , 
,605.69,2464,84.0,2.0,11101001,606.04,2464,48.6,7.21,571.2,606.41,2.3,1.52, , 
,606.77,2464,84.0,2.3,11101001,607.11,2464,50.2,7.21,571.2,607.48,1.2,1.45, , 
,607.83,2464,84.0,1.6,11101001,608.19,2464,50.2,8.24,571.2,608.56,2.0,1.52, , 
,608.93,2464,84.0,2.3,11101001,609.28,2464,50.2,7.21,571.2,609.64,2.0,1.48, , 
,610.00,2464,84.0,1.6,11101001,610.38,2464,50.2,7.21,571.2,610.73,2.3,1.45, , 
,611.06,2464,84.0,2.3,11101001,611.41,2464,50.2,7.21,571.2,611.76,2.0,1.48, , 
,612.11,2464,84.0,2.0,11101001,612.47,2464,50.2,7.21,571.2,612.82,2.7,1.45, , 
,613.17,2464,84.0,2.3,11101001,613.54,2464,50.2,7.21,571.2,613.90,2.0,1.48, , 
,614.25,2464,84.0,1.6,11101001,614.62,2464,48.6,7.21,571.2,614.96,2.3,1.48, , 
,615.33,2464,84.0,2.0,11101001,615.69,2464,50.2,7.21,571.2,616.07,2.0,1.48, , 
,616.44,2496,84.0,2.0,11101001,616.79,2464,48.6,7.21,571.2,617.13,2.0,1.48, , 
,617.49,2464,84.0,2.3,11101001,617.84,2464,48.6,7.21,571.2,618.19,2.0,1.45, , 
,618.54,2464,84.0,2.0,11101001,618.89,2464,48.6,7.21,571.2,619.27,2.0,1.52, , 
,619.62,2464,84.0,2.3,11101001,619.97,2464,48.6,7.21,571.2,620.34,2.3,1.48, , 
,620.69,2464,84.0,2.3,11101001,621.07,2464,48.6,7.21,571.2,621.41,2.0,1.48, , 
,621.78,2464,84.0,2.0,11101001,622.13,2464,48.6,7.21,571.2,622.48,2.3,1.48, , 
,622.83,2464,84.0,2.0,11101001,623.20,2464,53.3,8.24,612.0,623.56,-1.6,1.33, , 
,623.93,2464,84.0,-2.7,11101001,624.25,2464,60.4,9.27,673.2,624.61,-5.1,1.52, , 
,624.95,2496,84.0,-6.3,11101001,625.29,2496,59.2,8.24,673.2,625.64,-6.6,1.48, , 
,625.96,2496,84.0,-6.3,11101001,626.33,2496,56.1,8.24,632.4,626.67,-3.1,1.48, , 
,627.01,2496,84.0,-2.0,11101001,627.33,2496,53.3,8.24,612.0,627.68,0.0,1.52, , 
,628.02,2496,84.0,0.0,11101001,628.38,2496,53.3,8.24,612.0,628.72,0.8,1.52, , 
,629.08,2496,84.0,2.7,11101001,629.43,2496,48.6,7.21,571.2,629.75,5.5,1.52, , 
,630.06,2496,84.0,6.6,11101001,630.43,2496,40.0,6.18,479.4,630.76,9.0,1.48, , 
,631.06,2496,84.0,9.8,11101001,631.42,2496,51.8,9.27,591.6,631.77,4.7,1.17, , 
,632.11,2496,84.0,3.5,11101001,632.45,2496,66.3,10.30,734.4,632.79,3.5,1.48, , 
,633.12,2528,84.0,2.3,11101001,633.47,2528,66.3,10.30,734.4,633.83,2.0,1.48, , 
,634.17,2528,84.0,0.0,11101001,634.51,2560,75.3,12.36,826.2,634.84,0.4,1.52, , 
,635.18,2560,84.0,0.4,11101001,635.53,2560,67.8,11.33,754.8,635.88,0.4,1.45, , 
,636.23,2592,84.0,-0.8,11101001,636.56,2592,51.8,8.24,612.0,636.91,0.8,1.48, , 
,637.25,2592,84.0,0.8,11101001,637.58,2592,53.3,8.24,612.0,637.92,1.2,1.45, , 
,638.27,2592,84.0,0.4,11101001,638.62,2592,53.3,8.24,612.0,638.95,0.8,1.52, , 
,639.29,2592,84.0,1.2,11101001,639.62,2592,53.3,8.24,612.0,639.96,0.8,1.48, , 
,640.31,2592,84.0,-0.4,11101001,640.62,2592,66.3,10.30,734.4,640.98,-1.2,1.48, , 
,641.31,2592,84.0,-0.8,11101001,641.64,2624,71.0,11.33,775.2,641.96,0.8,1.45, , 
,642.32,2624,84.0,1.2,11101001,642.64,2624,75.3,12.36,826.2,642.98,2.0,1.48, , 
,643.34,2656,85.5,2.7,11101001,643.69,2656,81.2,13.39,887.4,644.02,3.9,1.48, , 
,644.34,2688,84.0,4.3,11101001,644.68,2688,75.3,12.36,846.6,645.02,3.5,1.41, , 
,645.37,2720,84.0,3.5,11101001,645.71,2720,65.1,10.30,714.0,646.05,1.6,1.33, , 
,646.38,2720,84.0,2.7,11101001,646.72,2720,51.8,8.24,591.6,647.05,2.3,1.48, , 
,647.38,2720,84.0,4.7,11101001,647.70,2688,35.3,5.15,438.6,648.04,8.2,1.56, , 
,648.38,2688,84.0,10.5,11101001,648.72,2688,44.3,7.21,520.2,649.05,9.4,1.33, , 
,649.38,2688,84.0,9.8,11101001,649.74,2688,44.3,7.21,520.2,650.07,10.2,1.45, , 
,650.43,2656,84.0,9.4,11101001,650.78,2656,44.3,7.21,520.2,651.13,9.0,1.45, , 
,651.48,2656,84.0,8.6,11101001,651.83,2656,45.9,7.21,550.8,652.17,7.4,1.41, , 
,652.53,2656,84.0,3.1,11101001,652.90,2656,60.4,9.27,673.2,653.26,-0.4,1.41, , 
,653.58,2656,84.0,-1.6,11101001,653.92,2656,62.0,9.27,693.6,654.26,-3.9,1.45, , 
,654.61,2656,84.0,-5.5,11101001,654.93,2688,62.0,9.27,693.6,655.28,-6.6,1.52, , 
,655.63,2688,84.0,-6.6,11101001,655.96,2688,60.4,8.24,673.2,656.32,-6.3,1.52, , 
,656.65,2688,84.0,-5.5,11101001,656.99,2720,56.1,8.24,652.8,657.33,-1.2,1.56, , 
,657.66,2720,84.0,0.0,11101001,658.02,2720,53.3,8.24,612.0,658.35,2.7,1.52, , 
,658.70,2720,84.0,3.5,11101001,659.05,2720,51.8,8.24,591.6,659.39,5.1,1.48, , 
,659.72,2720,84.0,5.9,11101001,660.05,2720,51.8,8.24,591.6,660.37,5.9,1.45, , 
,660.70,2720,84.0,5.9,11101001,661.04,2720,51.8,8.24,591.6,661.36,5.9,1.45, , 
,661.68,2720,84.0,5.9,11101001,662.01,2720,51.8,8.24,591.6,662.34,5.5,1.41, , 
,662.67,2720,84.0,5.5,11101001,663.03,2720,50.2,8.24,591.6,663.40,5.5,1.48, , 
,663.74,2688,84.0,5.5,11101001,664.08,2688,50.2,8.24,591.6,664.42,5.5,1.52, , 
,664.77,2688,84.0,5.5,11101001,665.11,2688,50.2,7.21,591.6,665.47,5.5,1.45, , 
,665.83,2688,84.0,5.1,11101001,666.15,2688,50.2,8.24,591.6,666.49,5.1,1.45, , 
,666.84,2688,84.0,5.5,11101001,667.21,2688,50.2,8.24,591.6,667.55,3.5,1.48, , 
,667.89,2688,84.0,3.5,11101001,668.22,2688,51.8,7.21,591.6,668.57,3.1,1.45, , 
,668.91,2688,84.0,3.5,11101001,669.26,2688,51.8,8.24,591.6,669.59,3.1,1.45, , 
,669.91,2688,84.0,0.0,11111101,670.23,2624,19.2,2.06,275.4,670.56,3.1,1.64, , 
,670.92,2624,84.0,0.0,11111101,671.25,2624,0.0,0.00,244.8,671.56,0.0,3.87, , 
,671.90,2560,84.0,0.0,11111101,672.24,2560,0.0,0.00,244.8,672.58,0.0,3.83, , 
,672.91,2496,84.0,0.0,11111101,673.26,2496,0.0,0.00,244.8,673.61,0.0,3.95, , 
,673.93,2432,84.0,0.0,11111101,674.25,2400,0.0,0.00,244.8,674.57,0.0,3.87, , 
,674.91,2368,84.0,0.0,11111101,675.23,2336,0.0,0.00,244.8,675.57,0.0,3.95, , 
,675.91,2272,84.0,0.0,11111101,676.24,2240,0.0,0.00,244.8,676.57,0.0,3.87, , 
,676.92,2176,84.0,0.0,11111101,677.25,2144,0.0,0.00,244.8,677.59,0.0,3.95, , 
,677.93,2080,84.0,0.0,11111101,678.28,2080,0.0,0.00,244.8,678.63,0.0,3.95, , 
,679.00,2016,84.0,0.0,11111101,679.35,1984,0.0,0.00,244.8,679.70,0.0,3.91, , 
,680.04,1920,84.0,0.0,11111111,680.41,1888,0.0,0.00,275.4,680.75,0.0,3.95, , 
,681.11,1824,84.0,0.0,11111111,681.44,1792,0.0,0.00,295.8,681.79,0.0,3.91, , 
,682.08,1472,84.0,0.0,11111111,682.38,992,25.1,4.12,357.0,682.70,0.0,3.59, , 
,682.96,960,84.0,0.0,11111111,683.29,1088,23.5,4.12,357.0,683.61,0.0,1.17, , 
,683.93,1824,84.0,0.0,11111111,684.26,2080,0.0,0.00,275.4,684.61,0.0,3.05, , 
,684.96,2016,84.0,0.0,11101001,685.32,2016,14.9,2.06,244.8,685.68,0.0,1.41, , 
,686.05,1952,84.0,0.0,11101011,686.41,1920,17.6,3.09,275.4,686.78,8.2,1.52, , 
,687.14,1888,84.0,0.0,11101011,687.50,1888,51.8,8.24,612.0,687.86,0.0,1.37, , 
,688.21,1888,84.0,0.0,11101011,688.59,1888,56.1,8.24,652.8,688.97,-1.2,1.41, , 
,689.33,1888,84.0,-1.6,11101011,689.69,1888,56.1,8.24,652.8,690.05,0.0,1.56, , 
,690.42,1888,84.0,0.8,11101011,690.78,1888,50.2,7.21,591.6,691.16,5.5,1.56, , 
,691.51,1888,84.0,7.0,11101011,691.89,1888,48.6,8.24,591.6,692.26,9.4,1.48, , 
,692.64,1856,84.0,9.0,11101011,693.01,1856,47.1,8.24,571.2,693.39,11.3,1.45, , 
,693.76,1824,84.0,12.9,11101011,694.14,1824,35.3,6.18,459.0,694.50,13.7,1.48, , 
,694.84,1824,82.5,14.1,11101011,695.22,1792,45.9,8.24,550.8,695.59,14.8,1.41, , 
,695.97,1824,82.5,10.9,11101011,696.33,1792,62.0,10.30,714.0,696.68,-0.4,1.45, , 
,697.04,1792,84.0,-0.4,11101011,697.40,1824,63.5,10.30,734.4,697.75,0.4,1.52, , 
,698.11,1792,84.0,1.6,11101011,698.48,1824,65.1,10.30,754.8,698.84,3.1,1.52, , 
,699.21,1856,82.5,4.3,11101011,699.60,1856,65.1,11.33,754.8,699.97,5.1,1.45, , 
,700.35,1856,84.0,4.7,11101011,700.73,1856,65.1,10.30,734.4,701.10,5.1,1.45, , 
,701.46,1856,82.5,4.3,11101011,701.84,1888,63.5,10.30,734.4,702.22,3.5,1.45, , 
,702.58,1888,82.5,0.0,11101011,702.94,1888,42.7,6.18,520.2,703.30,0.0,1.68, , 
,703.67,1888,82.5,3.9,11101011,704.05,1888,44.3,7.21,520.2,704.41,6.6,1.56, , 
,704.78,1856,82.5,7.8,11101011,705.15,1856,44.3,7.21,550.8,705.51,9.4,1.48, , 
,705.90,1856,84.0,9.4,11101011,706.26,1856,31.0,5.15,397.8,706.65,9.0,1.45, , 
,707.00,1856,82.5,8.6,11101011,707.37,1856,35.3,6.18,438.6,707.76,10.5,1.52, , 
,708.13,1856,84.0,8.6,11101011,708.49,1856,47.1,8.24,571.2,708.86,9.4,1.45, , 
,709.24,1888,84.0,9.0,11101011,709.58,1888,34.1,4.12,438.6,709.92,0.0,1.64, , 
,710.29,1888,84.0,3.5,11101011,710.67,1856,25.1,3.09,336.6,711.05,5.1,1.56, , 
,711.39,1856,84.0,4.7,11101011,711.73,1856,25.1,4.12,336.6,712.11,6.6,1.52, , 
,712.49,1824,84.0,7.0,11101011,712.86,1824,20.8,3.09,295.8,713.22,8.6,1.52, , 
,713.58,1824,84.0,9.4,11101011,713.94,1824,19.2,3.09,295.8,714.30,11.7,1.52, , 
,714.69,1824,84.0,10.9,11101011,715.03,1792,28.2,4.12,357.0,715.41,12.5,1.45, , 
,715.78,1792,84.0,11.7,11101011,716.16,1792,31.0,5.15,397.8,716.54,9.4,1.37, , 
,716.91,1824,84.0,8.6,11101011,717.25,1792,31.0,5.15,397.8,717.63,7.4,1.41, , 
,718.02,1824,84.0,7.4,11101011,718.40,1792,31.0,5.15,397.8,718.78,6.6,1.48, , 
,719.14,1824,84.0,7.0,11101011,719.50,1824,34.1,5.15,438.6,719.86,5.5,1.45, , 
,720.22,1824,84.0,4.7,11101011,720.56,1824,34.1,5.15,438.6,720.92,4.3,1.45, , 
,721.28,1824,84.0,3.9,11101011,721.64,1824,32.5,5.15,418.2,722.00,3.9,1.52, , 
,722.36,1824,84.0,3.5,11101011,722.72,1824,32.5,5.15,418.2,723.08,3.5,1.52, , 
,723.45,1824,84.0,4.3,11101011,723.83,1824,34.1,5.15,438.6,724.18,3.9,1.52, , 
,724.56,1856,84.0,4.3,11101011,724.93,1856,34.1,5.15,438.6,725.31,4.7,1.48, , 
,725.69,1856,84.0,5.1,11101011,726.06,1856,40.0,6.18,479.4,726.44,7.4,1.52, , 
,726.81,1856,84.0,8.2,11101011,727.19,1856,40.0,6.18,479.4,727.56,9.8,1.48, , 
,727.94,1856,84.0,10.2,11101011,728.30,1888,36.9,6.18,459.0,728.68,9.0,1.45, , 
,729.04,1888,84.0,9.4,11101011,729.41,1888,41.2,7.21,499.8,729.77,10.2,1.48, , 
,730.13,1920,84.0,9.8,11101011,730.49,1888,40.0,6.18,479.4,730.86,9.0,1.37, , 
,731.22,1888,84.0,8.6,11101011,731.58,1888,26.7,4.12,357.0,731.94,9.0,1.48, , 
,732.30,1888,84.0,9.4,11101011,732.66,1888,26.7,4.12,357.0,733.04,9.0,1.48, , 
,733.42,1888,84.0,9.4,11101011,733.78,1888,26.7,4.12,357.0,734.13,9.8,1.48, , 
,734.51,1888,84.0,9.0,11101011,734.88,1888,26.7,4.12,357.0,735.25,9.8,1.48, , 
,735.58,1888,84.0,10.5,11101011,735.95,1856,26.7,4.12,357.0,736.33,10.2,1.52, , 
,736.70,1856,84.0,10.2,11101011,737.07,1856,26.7,4.12,357.0,737.45,10.5,1.48, , 
,737.82,1856,84.0,10.5,11101011,738.19,1856,26.7,4.12,357.0,738.56,10.5,1.45, , 
,738.93,1856,84.0,10.2,11101011,739.32,1856,28.2,4.12,357.0,739.69,10.5,1.48, , 
,740.06,1856,84.0,10.5,11101011,740.44,1856,28.2,4.12,357.0,740.81,10.2,1.48, , 
,741.18,1824,84.0,10.5,11101011,741.55,1856,28.2,4.12,377.4,741.92,10.5,1.48, , 
,742.28,1856,84.0,10.2,11101011,742.65,1824,28.2,4.12,377.4,743.01,10.2,1.48, , 
,743.38,1824,84.0,10.5,11101011,743.74,1824,20.8,3.09,295.8,744.10,9.4,1.45, , 
,744.45,1792,84.0,9.4,11101011,744.83,1792,20.8,3.09,295.8,745.18,10.9,1.56, , 
,745.58,1792,84.0,10.2,11101011,745.91,1792,23.5,4.12,336.6,746.30,9.4,1.45, , 
,746.63,1792,84.0,8.6,11101011,746.98,1760,26.7,4.12,357.0,747.37,7.0,1.41, , 
,747.72,1760,84.0,6.3,11101011,748.11,1760,28.2,4.12,377.4,748.46,5.5,1.45, , 
,748.82,1760,84.0,4.7,11101011,749.20,1760,31.0,5.15,397.8,749.59,2.3,1.45, , 
,749.96,1760,84.0,1.6,11101011,750.33,1792,38.4,5.15,459.0,750.71,2.0,1.52, , 
,751.08,1792,82.5,3.1,11101011,751.46,1792,44.3,7.21,550.8,751.84,8.2,1.56, , 
,752.20,1792,84.0,9.0,11101011,752.57,1824,31.0,5.15,397.8,752.93,9.0,1.48, , 
,753.31,1824,82.5,9.8,11101011,753.67,1824,28.2,4.12,377.4,754.03,11.3,1.52, , 
,754.41,1824,84.0,11.7,11101011,754.75,1824,28.2,4.12,377.4,755.09,13.3,1.45, , 
,755.45,1824,84.0,13.7,11101011,755.83,1824,28.2,4.12,377.4,756.20,14.1,1.45, , 
,756.56,1824,84.0,13.7,11101011,756.94,1824,28.2,4.12,377.4,757.29,13.7,1.45, , 
,757.66,1824,84.0,13.7,11101011,758.04,1824,28.2,4.12,377.4,758.42,13.3,1.45, , 
,758.78,1792,84.0,13.7,11101011,759.14,1824,28.2,4.12,377.4,759.52,11.3,1.45, , 
,759.88,1792,84.0,11.7,11101011,760.24,1792,28.2,4.12,377.4,760.60,10.9,1.45, , 
,760.98,1824,84.0,11.3,11101011,761.35,1792,28.2,4.12,377.4,761.74,11.3,1.48, , 
,762.14,1792,82.5,10.5,11101011,762.52,1792,28.2,4.12,377.4,762.88,10.9,1.48, , 
,763.24,1824,84.0,9.4,11101011,763.61,1792,29.4,5.15,397.8,763.99,9.0,1.45, , 
,764.35,1792,84.0,7.8,11101011,764.72,1792,29.4,4.12,397.8,765.10,7.8,1.48, , 
,765.49,1792,84.0,7.8,11101011,765.87,1792,29.4,4.12,397.8,766.22,7.8,1.52, , 
,766.58,1792,84.0,8.2,11101011,766.94,1792,29.4,4.12,397.8,767.31,7.8,1.52, , 
,767.67,1792,84.0,8.2,11101011,768.04,1792,29.4,4.12,377.4,768.43,7.8,1.48, , 
,768.78,1792,84.0,7.4,11101011,769.14,1792,38.4,6.18,479.4,769.47,7.8,1.48, , 
,769.84,1824,82.5,7.4,11101011,770.22,1824,34.1,5.15,438.6,770.58,7.0,1.45, , 
,770.95,1824,84.0,5.9,11101011,771.31,1824,31.0,5.15,397.8,771.67,5.9,1.48, , 
,772.03,1824,84.0,6.3,11101011,772.42,1824,25.1,4.12,336.6,772.80,8.2,1.52, , 
,773.17,1824,84.0,8.6,11101011,773.55,1792,23.5,3.09,316.2,773.93,9.4,1.48, , 
,774.31,1792,84.0,10.2,11101011,774.69,1792,28.2,4.12,377.4,775.06,10.5,1.48, , 
,775.44,1792,82.5,9.4,11101011,775.81,1792,29.4,4.12,397.8,776.18,8.2,1.41, , 
,776.56,1792,84.0,8.6,11101011,776.94,1792,31.0,5.15,397.8,777.30,7.4,1.41, , 
,777.66,1824,82.5,6.3,11101011,778.04,1824,31.0,5.15,397.8,778.42,6.6,1.48, , 
