Piątek,14,Sierpień,2026,06:39:04:00009-VCID:1C3761778CABCE7337-515A,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'015,,,,Grupa C:,'016
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Zliczanie,Zliczanie,Zliczanie, ,,Zliczanie, , , 
,1327.64,1920,79.5,0.0,11111110,1328.00,0,0,0,nieaktywna,1327.31,0, , ,nieaktywna
,1328.72,1888,79.5,0.0,11111110,1329.07,0,0,0,nieaktywna,1328.36,0, , ,nieaktywna
,1329.75,1856,79.5,0.0,11101010,1330.09,0,0,0,nieaktywna,1329.40,0, , ,nieaktywna
,1330.80,1792,79.5,-5.9,11101010,1331.15,0,0,0,nieaktywna,1330.45,0, , ,nieaktywna
,1331.80,992,79.5,0.0,11111110,1332.11,0,0,0,nieaktywna,1331.51,0, , ,nieaktywna
,1332.81,1536,79.5,0.0,11111110,1333.14,0,0,0,nieaktywna,1332.47,0, , ,aktywna
,1333.83,2176,79.5,0.0,11111100,1334.17,0,0,0,nieaktywna,1333.49,0, , ,nieaktywna
,1334.83,2112,78.0,0.0,11111100,1335.17,0,0,0,nieaktywna,1334.49,0, , ,nieaktywna
,1335.89,2048,78.0,0.0,11111100,1336.26,0,0,0,nieaktywna,1335.53,0, , ,nieaktywna
,1336.97,1984,78.0,0.0,11111100,1337.32,0,0,0,nieaktywna,1336.61,0, , ,nieaktywna
,1338.03,1920,78.0,0.0,11111110,1338.39,0,0,0,nieaktywna,1337.67,0, , ,nieaktywna
,1339.12,1824,78.0,0.0,11111110,1339.46,0,0,0,nieaktywna,1338.75,0, , ,nieaktywna
,1340.18,1792,78.0,0.0,11111110,1340.55,0,0,0,nieaktywna,1339.83,0, , ,nieaktywna
,1341.27,1728,78.0,0.0,11101010,1341.64,0,0,0,nieaktywna,1340.89,0, , ,nieaktywna
,1342.32,1600,78.0,0.0,11111110,1342.64,0,0,0,nieaktywna,1342.01,0, , ,nieaktywna
,1343.29,1152,78.0,0.0,11111110,1343.57,0,0,0,nieaktywna,1342.97,0, , ,nieaktywna
,1344.26,2080,78.0,0.0,11111100,1344.61,0,0,0,nieaktywna,1343.92,0, , ,nieaktywna
,1345.29,2112,78.0,0.0,11101000,1345.63,0,0,0,nieaktywna,1344.95,0, , ,nieaktywna
,1346.32,2016,78.0,0.0,11101000,1346.67,0,0,0,nieaktywna,1345.98,0, , ,nieaktywna
,1347.38,1952,78.0,5.9,11101010,1347.76,0,0,0,nieaktywna,1347.02,0, , ,nieaktywna
,1348.48,1952,78.0,2.0,11101010,1348.85,0,0,0,aktywna,1348.11,0, , ,aktywna
,1349.58,1920,78.0,0.0,11101010,1349.95,0,0,0,aktywna,1349.21,0, , ,aktywna
,1350.66,1952,78.0,3.9,11101010,1351.03,0,0,0,aktywna,1350.31,0, , ,aktywna
,1351.74,1952,78.0,6.3,11101010,1352.12,0,0,0,aktywna,1351.38,0, , ,aktywna
,1352.83,1984,78.0,5.1,11101010,1353.21,0,0,0,aktywna,1352.47,0, , ,aktywna
,1353.91,2016,78.0,3.5,11101000,1354.27,0,0,0,aktywna,1353.57,0, , ,aktywna
,1354.98,2016,78.0,1.2,11101000,1355.32,0,0,0,aktywna,1354.63,0, , ,aktywna
,1356.01,2016,78.0,-0.8,11101000,1356.37,0,0,0,aktywna,1355.66,0, , ,aktywna
,1357.07,2048,78.0,-3.1,11101000,1357.43,0,0,0,aktywna,1356.72,0, , ,aktywna
,1358.14,2048,78.0,-0.8,11101000,1358.50,0,0,0,aktywna,1357.79,0, , ,aktywna
,1359.20,2080,78.0,-2.3,11101000,1359.54,0,0,0,aktywna,1358.83,0, , ,aktywna
,1360.24,2080,78.0,1.2,11101000,1360.57,0,0,0,aktywna,1359.87,0, , ,aktywna
,1361.29,2112,78.0,0.0,11101000,1361.62,0,0,0,aktywna,1360.92,0, , ,aktywna
,1362.30,2112,78.0,0.4,11101000,1362.63,0,0,0,aktywna,1361.95,0, , ,aktywna
,1363.32,2112,78.0,-1.6,11101000,1363.66,0,0,0,aktywna,1362.98,0, , ,aktywna
,1364.36,2080,78.0,-2.3,11101000,1364.71,0,0,0,aktywna,1364.00,0, , ,aktywna
,1365.41,2080,78.0,2.0,11101000,1365.77,0,0,0,aktywna,1365.07,0, , ,aktywna
,1366.47,2080,78.0,2.7,11101000,1366.81,0,0,0,aktywna,1366.11,0, , ,aktywna
,1367.51,2080,78.0,2.0,11101000,1367.84,0,0,0,aktywna,1367.14,0, , ,aktywna
,1368.53,2080,78.0,1.2,11101000,1368.86,0,0,0,aktywna,1368.19,0, , ,aktywna
,1369.57,2080,78.0,1.6,11101000,1369.93,0,0,0,aktywna,1369.21,0, , ,aktywna
,1370.65,2048,78.0,6.6,11101000,1371.01,0,0,0,aktywna,1370.29,0, , ,aktywna
,1371.71,2080,78.0,10.2,11101000,1372.06,0,0,0,aktywna,1371.36,0, , ,aktywna
,1372.73,2080,78.0,12.9,11101000,1373.07,0,0,0,aktywna,1372.40,0, , ,aktywna
,1373.77,2112,78.0,12.5,11101000,1374.11,0,0,0,aktywna,1373.44,0, , ,aktywna
,1374.80,2080,78.0,10.2,11101000,1375.13,0,0,0,aktywna,1374.45,0, , ,aktywna
,1375.81,2112,78.0,9.4,11101000,1376.16,0,0,0,aktywna,1375.48,0, , ,aktywna
,1376.85,2112,78.0,7.0,11101000,1377.19,0,0,0,aktywna,1376.51,0, , ,aktywna
,1377.88,2112,78.0,6.6,11101000,1378.22,0,0,0,aktywna,1377.53,0, , ,aktywna
,1378.92,2112,78.0,6.6,11101000,1379.27,0,0,0,aktywna,1378.57,0, , ,aktywna
,1379.98,2144,78.0,4.3,11101000,1380.32,0,0,0,aktywna,1379.63,0, , ,aktywna
,1380.97,2144,78.0,3.5,11101000,1381.32,0,0,0,aktywna,1380.65,0, , ,aktywna
,1382.01,2144,78.0,4.3,11101000,1382.35,0,0,0,aktywna,1381.67,0, , ,aktywna
,1383.06,2176,78.0,4.3,11101000,1383.40,0,0,0,aktywna,1382.73,0, , ,aktywna
,1384.07,2176,79.5,3.9,11101000,1384.40,0,0,0,aktywna,1383.74,0, , ,aktywna
,1385.08,2208,79.5,4.3,11101000,1385.43,0,0,0,aktywna,1384.74,0, , ,aktywna
,1386.10,2208,79.5,1.6,11101000,1386.45,0,0,0,aktywna,1385.77,0, , ,aktywna
,1387.11,2240,79.5,4.3,11101000,1387.45,0,0,0,aktywna,1386.78,0, , ,aktywna
,1388.13,2304,79.5,9.4,11101000,1388.45,0,0,0,aktywna,1387.79,0, , ,aktywna
,1389.11,2336,79.5,10.5,11101000,1389.48,0,0,0,aktywna,1388.77,0, , ,aktywna
,1390.19,2400,79.5,11.7,11101000,1390.50,0,0,0,aktywna,1389.83,0, , ,aktywna
,1391.20,2432,79.5,12.5,11101000,1391.58,0,0,0,aktywna,1390.87,0, , ,aktywna
,1392.33,2464,79.5,8.6,11101000,1392.63,0,0,0,aktywna,1391.94,0, , ,aktywna
,1393.33,2528,79.5,7.4,11101000,1393.67,0,0,0,aktywna,1392.97,0, , ,aktywna
,1394.35,2560,79.5,5.9,11101000,1394.68,0,0,0,aktywna,1394.00,0, , ,aktywna
,1395.37,2560,79.5,5.5,11101000,1395.69,0,0,0,aktywna,1395.02,0, , ,aktywna
,1396.33,2592,79.5,5.5,11101000,1396.67,0,0,0,aktywna,1396.01,0, , ,aktywna
,1397.34,2656,79.5,4.3,11101000,1397.68,0,0,0,aktywna,1397.00,0, , ,aktywna
,1398.35,2656,79.5,3.9,11101000,1398.69,0,0,0,aktywna,1398.01,0, , ,aktywna
,1399.40,2752,79.5,0.0,11101000,1399.74,0,0,0,aktywna,1399.03,0, , ,aktywna
,1400.39,2112,79.5,0.0,11111101,1400.76,0,0,0,nieaktywna,1400.06,0, , ,nieaktywna
,1401.42,1984,79.5,0.0,11101011,1401.75,0,0,0,nieaktywna,1401.07,0, , ,nieaktywna
,1402.46,2016,79.5,0.0,11101001,1402.81,0,0,0,aktywna,1402.12,0, , ,aktywna
,1403.49,2016,79.5,1.6,11101001,1403.84,0,0,0,aktywna,1403.15,0, , ,aktywna
,1404.56,2048,79.5,6.6,11101001,1404.91,0,0,0,aktywna,1404.20,0, , ,aktywna
,1405.62,2048,79.5,7.8,11101001,1405.95,0,0,0,aktywna,1405.27,0, , ,aktywna
,1406.64,2080,79.5,12.5,11101001,1406.99,0,0,0,aktywna,1406.30,0, , ,aktywna
,1407.70,2112,79.5,14.5,11101001,1408.05,0,0,0,aktywna,1407.35,0, , ,aktywna
,1408.73,2144,79.5,12.9,11101001,1409.05,0,0,0,aktywna,1408.40,0, , ,aktywna
,1409.74,2176,79.5,13.3,11101001,1410.07,0,0,0,aktywna,1409.40,0, , ,aktywna
,1410.75,2176,79.5,12.9,11101001,1411.10,0,0,0,aktywna,1410.41,0, , ,aktywna
,1411.80,2208,79.5,5.9,11101001,1412.15,0,0,0,aktywna,1411.44,0, , ,aktywna
,1412.83,2176,79.5,2.0,11101001,1413.16,0,0,0,aktywna,1412.49,0, , ,aktywna
,1413.85,2176,79.5,0.8,11101001,1414.19,0,0,0,aktywna,1413.50,0, , ,aktywna
,1414.90,2176,79.5,5.1,11101001,1415.23,0,0,0,aktywna,1414.55,0, , ,aktywna
,1415.91,2176,79.5,6.3,11101001,1416.26,0,0,0,aktywna,1415.57,0, , ,aktywna
,1416.94,2208,79.5,7.8,11101001,1417.28,0,0,0,aktywna,1416.60,0, , ,aktywna
,1417.97,2208,79.5,11.3,11101001,1418.30,0,0,0,aktywna,1417.63,0, , ,aktywna
,1419.00,2240,79.5,15.6,11101001,1419.33,0,0,0,aktywna,1418.65,0, , ,aktywna
,1419.97,2240,79.5,15.2,11101001,1420.31,0,0,0,aktywna,1419.65,0, , ,aktywna
,1420.97,2240,79.5,15.6,11101001,1421.32,0,0,0,aktywna,1420.64,0, , ,aktywna
,1422.00,2272,79.5,15.6,11101001,1422.33,0,0,0,aktywna,1421.65,0, , ,aktywna
,1423.00,2272,79.5,18.0,11101001,1423.36,0,0,0,aktywna,1422.67,0, , ,aktywna
,1424.02,2304,79.5,17.6,11101001,1424.36,0,0,0,aktywna,1423.70,0, , ,aktywna
,1425.04,2304,81.0,-0.4,11101001,1425.38,0,0,0,aktywna,1424.71,0, , ,aktywna
,1426.04,2304,79.5,0.4,11101001,1426.38,0,0,0,aktywna,1425.73,0, , ,aktywna
,1427.06,2304,79.5,2.3,11101001,1427.38,0,0,0,aktywna,1426.72,0, , ,aktywna
,1428.07,2304,79.5,10.2,11101001,1428.40,0,0,0,aktywna,1427.72,0, , ,aktywna
,1429.07,2336,79.5,14.5,11101001,1429.40,0,0,0,aktywna,1428.73,0, , ,aktywna
,1430.10,2368,79.5,16.8,11101001,1430.44,0,0,0,aktywna,1429.75,0, , ,aktywna
,1431.15,2400,79.5,18.8,11101001,1431.49,0,0,0,aktywna,1430.79,0, , ,aktywna
,1432.22,2400,79.5,19.1,11101001,1432.58,0,0,0,aktywna,1431.86,0, , ,aktywna
,1433.27,2432,79.5,16.0,11101001,1433.62,0,0,0,aktywna,1432.94,0, , ,aktywna
,1434.33,2496,79.5,6.3,11101001,1434.67,0,0,0,aktywna,1433.97,0, , ,aktywna
,1435.34,2560,79.5,-1.2,11101001,1435.68,0,0,0,aktywna,1435.00,0, , ,aktywna
,1436.36,2624,79.5,-4.3,11101001,1436.72,0,0,0,aktywna,1436.02,0, , ,aktywna
,1437.38,2688,79.5,-4.7,11101001,1437.71,0,0,0,aktywna,1437.05,0, , ,aktywna
,1438.36,2752,79.5,-0.8,11101001,1438.71,0,0,0,aktywna,1438.03,0, , ,aktywna
,1439.41,2784,79.5,7.4,11101001,1439.75,0,0,0,aktywna,1439.05,0, , ,aktywna
,1440.43,2816,79.5,5.5,11101001,1440.77,0,0,0,aktywna,1440.08,0, , ,aktywna
,1441.49,2848,79.5,1.2,11101001,1441.83,0,0,0,aktywna,1441.14,0, , ,aktywna
,1442.53,2880,79.5,-1.2,11101001,1442.89,0,0,0,aktywna,1442.18,0, , ,aktywna
,1443.61,2912,81.0,-2.0,11101001,1443.92,0,0,0,aktywna,1443.26,0, , ,aktywna
,1444.65,2944,79.5,-1.6,11101001,1444.92,0,0,0,aktywna,1444.33,0, , ,aktywna
,1445.83,2976,79.5,1.2,11101001,1446.12,0,0,0,aktywna,1445.38,0, , ,aktywna
,1446.67,2976,79.5,2.0,11101001,1446.93,0,0,0,aktywna,1446.39,0, , ,aktywna
,1447.74,3008,79.5,2.3,11101001,1448.10,0,0,0,aktywna,1447.27,0, , ,aktywna
,1448.70,2816,79.5,0.0,11111101,1449.03,0,0,0,nieaktywna,1448.37,0, , ,aktywna
,1449.76,1344,81.0,0.0,11101011,1450.09,0,0,0,aktywna,1449.38,0, , ,nieaktywna
,1450.74,2208,81.0,0.0,11101001,1451.08,0,0,0,aktywna,1450.42,0, , ,aktywna
,1451.76,2208,81.0,0.0,11101001,1452.08,0,0,0,aktywna,1451.42,0, , ,aktywna
,1452.77,2176,81.0,-1.6,11101001,1453.12,0,0,0,aktywna,1452.43,0, , ,aktywna
,1453.81,2176,81.0,-1.6,11101001,1454.13,0,0,0,aktywna,1453.47,0, , ,aktywna
,1454.81,2144,81.0,-2.0,11101001,1455.14,0,0,0,aktywna,1454.46,0, , ,aktywna
,1455.81,2144,81.0,-7.8,11101001,1456.14,0,0,0,aktywna,1455.46,0, , ,aktywna
,1456.81,2144,81.0,-11.7,11101001,1457.13,0,0,0,aktywna,1456.46,0, , ,aktywna
,1457.82,2144,81.0,-13.3,11101001,1458.15,0,0,0,aktywna,1457.47,0, , ,aktywna
,1458.80,2144,81.0,-14.8,11101001,1459.15,0,0,0,aktywna,1458.48,0, , ,aktywna
,1459.86,2144,81.0,-13.7,11101001,1460.22,0,0,0,aktywna,1459.50,0, , ,aktywna
,1460.95,2144,81.0,-12.5,11101001,1461.28,0,0,0,aktywna,1460.58,0, , ,aktywna
,1461.95,2176,81.0,-12.9,11101001,1462.28,0,0,0,aktywna,1461.61,0, , ,aktywna
,1462.94,2176,81.0,-13.7,11101001,1463.28,0,0,0,aktywna,1462.61,0, , ,aktywna
,1463.96,2176,81.0,-14.8,11101001,1464.30,0,0,0,aktywna,1463.62,0, , ,aktywna
,1464.95,2208,81.0,-9.4,11101001,1465.29,0,0,0,aktywna,1464.62,0, , ,aktywna
,1465.96,2208,81.0,-4.7,11101001,1466.31,0,0,0,aktywna,1465.62,0, , ,aktywna
,1466.98,2240,81.0,-5.1,11101001,1467.31,0,0,0,aktywna,1466.63,0, , ,aktywna
,1467.97,2240,81.0,-2.3,11101001,1468.32,0,0,0,aktywna,1467.64,0, , ,aktywna
,1468.98,2240,81.0,4.3,11101001,1469.31,0,0,0,aktywna,1468.65,0, , ,aktywna
,1469.96,2272,81.0,8.2,11101001,1470.30,0,0,0,aktywna,1469.64,0, , ,aktywna
,1470.98,2272,81.0,7.8,11101001,1471.31,0,0,0,aktywna,1470.65,0, , ,aktywna
,1471.96,2304,81.0,2.0,11101001,1472.31,0,0,0,aktywna,1471.63,0, , ,aktywna
,1472.96,2304,81.0,0.0,11101001,1473.29,0,0,0,aktywna,1472.62,0, , ,aktywna
,1473.96,2336,81.0,-1.2,11101001,1474.29,0,0,0,aktywna,1473.64,0, , ,aktywna
,1474.95,2336,81.0,-4.7,11101001,1475.28,0,0,0,aktywna,1474.64,0, , ,aktywna
,1475.98,2368,81.0,-9.0,11101001,1476.29,0,0,0,aktywna,1475.62,0, , ,aktywna
,1477.00,2400,81.0,-13.7,11101001,1477.34,0,0,0,aktywna,1476.63,0, , ,aktywna
,1478.01,2400,81.0,-12.1,11101001,1478.35,0,0,0,nieaktywna,1477.67,0, , ,aktywna
,1479.04,2432,81.0,-5.5,11101001,1479.37,0,0,0,nieaktywna,1478.70,0, , ,nieaktywna
,1480.05,2432,81.0,-5.5,11111101,1480.38,0,0,0,nieaktywna,1479.71,0, , ,nieaktywna
,1481.04,2432,79.5,0.0,11111101,1481.37,0,0,0,nieaktywna,1480.71,0, , ,nieaktywna
,1482.00,2432,81.0,0.0,11111101,1482.31,0,0,0,nieaktywna,1481.70,0, , ,nieaktywna
,1482.94,2400,81.0,0.0,11111101,1483.29,0,0,0,nieaktywna,1482.62,0, , ,nieaktywna
,1483.94,2400,81.0,0.0,11111101,1484.26,0,0,0,nieaktywna,1483.61,0, , ,nieaktywna
,1484.89,2368,81.0,0.0,11111101,1485.20,0,0,0,nieaktywna,1484.57,0, , ,nieaktywna
,1485.85,2336,81.0,0.0,11111101,1486.18,0,0,0,nieaktywna,1485.52,0, , ,nieaktywna
,1486.84,2304,79.5,0.0,11101001,1487.16,0,0,0,nieaktywna,1486.51,0, , ,nieaktywna
,1487.84,2272,81.0,-4.3,11101001,1488.17,0,0,0,aktywna,1487.50,0, , ,aktywna
,1488.82,2272,79.5,2.0,11101001,1489.15,0,0,0,aktywna,1488.50,0, , ,aktywna
,1489.81,2240,79.5,2.7,11101001,1490.14,0,0,0,aktywna,1489.48,0, , ,aktywna
,1490.82,2240,79.5,1.2,11101001,1491.15,0,0,0,aktywna,1490.49,0, , ,aktywna
,1491.81,2272,79.5,-1.6,11101001,1492.13,0,0,0,aktywna,1491.48,0, , ,aktywna
,1492.81,2304,79.5,-3.1,11101001,1493.15,0,0,0,aktywna,1492.46,0, , ,aktywna
,1493.80,2304,79.5,-3.1,11101001,1494.16,0,0,0,aktywna,1493.48,0, , ,aktywna
,1494.84,2336,79.5,-4.3,11101001,1495.19,0,0,0,aktywna,1494.49,0, , ,aktywna
,1495.89,2368,79.5,-4.7,11101001,1496.23,0,0,0,aktywna,1495.54,0, , ,aktywna
,1496.93,2400,79.5,-1.6,11101001,1497.25,0,0,0,aktywna,1496.58,0, , ,aktywna
,1497.94,2400,79.5,-0.4,11101001,1498.30,0,0,0,aktywna,1497.61,0, , ,aktywna
,1499.03,2432,79.5,0.4,11101000,1499.39,0,0,0,aktywna,1498.68,0, , ,aktywna
,1500.10,2432,79.5,0.0,11101001,1500.45,0,0,0,aktywna,1499.75,0, , ,aktywna
,1501.16,2464,79.5,0.8,11101000,1501.52,0,0,0,aktywna,1500.79,0, , ,aktywna
,1502.24,2464,79.5,1.2,11101000,1502.60,0,0,0,aktywna,1501.88,0, , ,aktywna
,1503.33,2464,79.5,2.7,11101000,1503.67,0,0,0,aktywna,1502.96,0, , ,aktywna
,1504.38,2464,79.5,7.4,11101000,1504.74,0,0,0,aktywna,1504.01,0, , ,aktywna
,1505.46,2496,79.5,10.2,11101000,1505.77,0,0,0,aktywna,1505.13,0, , ,aktywna
,1506.45,2496,79.5,0.0,11101000,1506.79,0,0,0,aktywna,1506.11,0, , ,aktywna
,1507.49,2496,79.5,-8.2,11101000,1507.86,0,0,0,nieaktywna,1507.14,0, , ,aktywna
,1508.56,2464,79.5,-5.9,11101000,1508.87,0,0,0,nieaktywna,1508.19,0, , ,nieaktywna
,1509.51,2464,79.5,-5.9,11101000,1509.84,0,0,0,nieaktywna,1509.20,0, , ,nieaktywna
,1510.54,2464,79.5,-2.0,11101000,1510.88,0,0,0,nieaktywna,1510.19,0, , ,nieaktywna
,1511.57,2432,79.5,-2.3,11111100,1511.90,0,0,0,nieaktywna,1511.23,0, , ,nieaktywna
,1512.56,2400,79.5,0.0,11111101,1512.87,0,0,0,nieaktywna,1512.25,0, , ,nieaktywna
,1513.52,2368,79.5,0.0,11111100,1513.85,0,0,0,nieaktywna,1513.19,0, , ,nieaktywna
,1514.51,2336,79.5,0.0,11111100,1514.83,0,0,0,nieaktywna,1514.18,0, , ,nieaktywna
,1515.48,2304,79.5,0.0,11101000,1515.80,0,0,0,aktywna,1515.17,0, , ,nieaktywna
,1516.47,2272,79.5,-2.7,11101001,1516.81,0,0,0,aktywna,1516.14,0, , ,aktywna
,1517.51,2272,79.5,-4.3,11101000,1517.84,0,0,0,aktywna,1517.16,0, , ,aktywna
,1518.51,2272,79.5,-2.3,11101000,1518.84,0,0,0,aktywna,1518.18,0, , ,aktywna
,1519.49,2272,79.5,4.3,11101000,1519.83,0,0,0,aktywna,1519.17,0, , ,aktywna
,1520.49,2272,79.5,7.4,11101000,1520.82,0,0,0,aktywna,1520.17,0, , ,aktywna
,1521.51,2304,79.5,2.0,11101000,1521.83,0,0,0,aktywna,1521.16,0, , ,aktywna
,1522.49,2304,79.5,-1.2,11101000,1522.84,0,0,0,aktywna,1522.17,0, , ,aktywna
,1523.52,2336,79.5,-3.5,11101000,1523.85,0,0,0,aktywna,1523.18,0, , ,aktywna
,1524.58,2368,79.5,-4.7,11101000,1524.95,0,0,0,aktywna,1524.21,0, , ,aktywna
,1525.68,2400,79.5,-5.1,11101000,1526.03,0,0,0,aktywna,1525.30,0, , ,aktywna
,1526.72,2400,78.0,-4.7,11101000,1527.08,0,0,0,aktywna,1526.38,0, , ,aktywna
,1527.76,2432,78.0,-3.9,11101000,1528.09,0,0,0,aktywna,1527.41,0, , ,aktywna
,1528.81,2432,78.0,-6.3,11101000,1529.15,0,0,0,aktywna,1528.44,0, , ,aktywna
,1529.87,2464,78.0,-3.9,11101000,1530.24,0,0,0,aktywna,1529.52,0, , ,aktywna
,1530.91,2496,78.0,-3.5,11101000,1531.25,0,0,0,aktywna,1530.60,0, , ,aktywna
,1531.95,2496,79.5,-1.2,11101000,1532.28,0,0,0,aktywna,1531.61,0, , ,aktywna
,1532.96,2496,79.5,-0.8,11101000,1533.29,0,0,0,aktywna,1532.62,0, , ,aktywna
,1533.98,2528,79.5,-0.8,11101000,1534.33,0,0,0,aktywna,1533.63,0, , ,aktywna
,1535.05,2528,79.5,-1.2,11101000,1535.39,0,0,0,aktywna,1534.69,0, , ,aktywna
,1536.10,2560,79.5,-2.0,11101000,1536.45,0,0,0,aktywna,1535.74,0, , ,aktywna
,1537.16,2560,79.5,-2.0,11101000,1537.51,0,0,0,aktywna,1536.80,0, , ,aktywna
,1538.19,2560,79.5,-2.3,11101000,1538.55,0,0,0,aktywna,1537.83,0, , ,aktywna
,1539.23,2592,79.5,-2.3,11101000,1539.54,0,0,0,aktywna,1538.88,0, , ,aktywna
,1540.21,2592,79.5,-2.7,11101000,1540.55,0,0,0,aktywna,1539.89,0, , ,aktywna
,1541.21,2592,79.5,0.8,11101000,1541.56,0,0,0,aktywna,1540.88,0, , ,aktywna
,1542.20,2592,79.5,2.3,11101000,1542.54,0,0,0,aktywna,1541.87,0, , ,aktywna
,1543.23,2592,79.5,2.3,11101000,1543.55,0,0,0,aktywna,1542.88,0, , ,aktywna
,1544.19,2624,79.5,9.0,11101000,1544.51,0,0,0,aktywna,1543.87,0, , ,aktywna
,1545.17,2592,79.5,11.7,11101000,1545.51,0,0,0,aktywna,1544.83,0, , ,aktywna
,1546.19,2592,79.5,0.0,11101000,1546.55,0,0,0,nieaktywna,1545.85,0, , ,aktywna
,1547.22,2560,79.5,-7.8,11101000,1547.53,0,0,0,nieaktywna,1546.89,0, , ,nieaktywna
,1548.22,2560,79.5,-7.8,11101000,1548.58,0,0,0,nieaktywna,1547.87,0, , ,nieaktywna
,1549.27,2528,79.5,-7.0,11101000,1549.61,0,0,0,nieaktywna,1548.95,0, , ,nieaktywna
,1550.26,2528,79.5,-9.4,11101000,1550.60,0,0,0,aktywna,1549.95,0, , ,nieaktywna
,1551.28,2496,79.5,-9.8,11101000,1551.62,0,0,0,aktywna,1550.93,0, , ,aktywna
,1552.33,2464,79.5,1.2,11101000,1552.69,0,0,0,aktywna,1551.98,0, , ,aktywna
,1553.38,2464,79.5,7.8,11101000,1553.72,0,0,0,aktywna,1553.04,0, , ,aktywna
,1554.45,2464,79.5,13.3,11101001,1554.77,0,0,0,aktywna,1554.10,0, , ,aktywna
,1555.47,2464,79.5,15.2,11101001,1555.84,0,0,0,aktywna,1555.11,0, , ,aktywna
,1556.54,2464,79.5,11.7,11101000,1556.90,0,0,0,aktywna,1556.20,0, , ,aktywna
,1557.60,2464,79.5,10.9,11101000,1557.97,0,0,0,aktywna,1557.25,0, , ,aktywna
,1558.72,2432,79.5,8.6,11101000,1559.09,0,0,0,aktywna,1558.35,0, , ,aktywna
,1559.86,2432,79.5,7.0,11101000,1560.20,0,0,0,aktywna,1559.47,0, , ,aktywna
,1560.89,2432,79.5,4.3,11101000,1561.25,0,0,0,aktywna,1560.54,0, , ,aktywna
,1561.93,2432,79.5,0.8,11101000,1562.27,0,0,0,aktywna,1561.60,0, , ,aktywna
,1562.95,2432,79.5,0.4,11101000,1563.28,0,0,0,aktywna,1562.60,0, , ,aktywna
,1563.97,2432,79.5,-3.5,11101000,1564.32,0,0,0,aktywna,1563.63,0, , ,aktywna
,1565.00,2400,79.5,-8.6,11101000,1565.36,0,0,0,nieaktywna,1564.67,0, , ,nieaktywna
,1566.04,2400,79.5,-10.2,11101000,1566.41,0,0,0,nieaktywna,1565.69,0, , ,nieaktywna
,1567.11,2400,79.5,-10.2,11101000,1567.45,0,0,0,nieaktywna,1566.75,0, , ,nieaktywna
,1568.07,2400,79.5,-9.8,11101000,1568.41,0,0,0,nieaktywna,1567.76,0, , ,nieaktywna
,1569.13,2368,79.5,-12.1,11101000,1569.48,0,0,0,aktywna,1568.77,0, , ,nieaktywna
,1570.18,2368,79.5,-11.7,11101000,1570.55,0,0,0,aktywna,1569.82,0, , ,aktywna
,1571.26,2368,79.5,-0.8,11101000,1571.60,0,0,0,aktywna,1570.88,0, , ,aktywna
,1572.24,2400,79.5,7.4,11101000,1572.56,0,0,0,aktywna,1571.92,0, , ,aktywna
,1573.23,2400,79.5,10.5,11101000,1573.58,0,0,0,aktywna,1572.89,0, , ,aktywna
,1574.30,2400,79.5,8.2,11101000,1574.66,0,0,0,aktywna,1573.93,0, , ,aktywna
,1575.41,2432,79.5,5.5,11101000,1575.77,0,0,0,aktywna,1575.05,0, , ,aktywna
,1576.48,2432,79.5,3.9,11101000,1576.84,0,0,0,aktywna,1576.12,0, , ,aktywna
,1577.53,2432,79.5,4.7,11101000,1577.89,0,0,0,aktywna,1577.20,0, , ,aktywna
,1578.62,2400,79.5,0.0,11101000,1578.96,0,0,0,aktywna,1578.25,0, , ,aktywna
,1579.62,2400,79.5,1.6,11101000,1579.95,0,0,0,aktywna,1579.29,0, , ,aktywna
,1580.60,2400,79.5,-3.9,11111100,1580.93,0,0,0,nieaktywna,1580.28,0, , ,nieaktywna
,1581.58,2336,79.5,0.0,11111100,1581.92,0,0,0,nieaktywna,1581.26,0, , ,nieaktywna
,1582.57,2272,79.5,0.0,11111100,1582.90,0,0,0,nieaktywna,1582.24,0, , ,nieaktywna
,1583.55,2240,79.5,0.0,11111100,1583.89,0,0,0,nieaktywna,1583.22,0, , ,nieaktywna
,1584.57,2176,79.5,0.0,11111100,1584.90,0,0,0,nieaktywna,1584.23,0, , ,nieaktywna
,1585.55,2144,79.5,0.0,11111100,1585.91,0,0,0,nieaktywna,1585.23,0, , ,nieaktywna
,1586.60,2080,79.5,0.0,11111100,1586.94,0,0,0,nieaktywna,1586.26,0, , ,nieaktywna
,1587.66,1984,79.5,0.0,11111100,1588.04,0,0,0,nieaktywna,1587.30,0, , ,nieaktywna
,1588.78,1920,79.5,0.0,11111110,1589.12,0,0,0,nieaktywna,1588.41,0, , ,nieaktywna
,1589.85,1920,79.5,0.0,11101010,1590.21,0,0,0,aktywna,1589.50,0, , ,nieaktywna
,1590.95,1824,78.0,0.0,11111110,1591.25,0,0,0,nieaktywna,1590.58,0, , ,aktywna
,1591.92,1216,79.5,0.0,11101010,1592.25,0,0,0,aktywna,1591.55,0, , ,nieaktywna
