Wtorek,01,Wrzesieñ,2026,06:26:50:00009-VCID:1C3761778CABCE7337-5178,Wersja VCDS: AKP 23.3.1,Wersja danych: 20230601 DS346.2
047 906 033 L,,1.4l SIMOS3PA   00HS5401,

,Grupa A:,'001,,,,Grupa B:,'002,,,,Grupa C:,'033
,,Obroty silnika,Temperatura,Lambda,Bity binarnie,,Obroty silnika,Obci¹¿enie,Czas wtrysku,Ciœnienie rzecz.,,Lambda,Napiêcie, , 
,1554.71,2528,84.0,21.1,11101001,1555.03,2528,19.2,3.09,275.4,1555.39,20.3,1.33, , 
,1555.74,2528,84.0,21.1,11101001,1556.07,2528,19.2,3.09,275.4,1556.40,19.5,1.41, , 
,1556.74,2496,84.0,19.1,11101001,1557.06,2528,19.2,3.09,275.4,1557.40,19.5,1.41, , 
,1557.72,2528,84.0,19.1,11101001,1558.05,2496,20.8,3.09,295.8,1558.41,17.6,1.33, , 
,1558.74,2496,84.0,15.6,11101001,1559.10,2496,40.0,6.18,459.0,1559.43,15.2,1.45, , 
,1559.76,2496,84.0,15.2,11101001,1560.10,2528,45.9,7.21,520.2,1560.45,16.8,1.52, , 
,1560.81,2528,82.5,16.8,11101001,1561.16,2528,50.2,7.21,571.2,1561.50,18.4,1.48, , 
,1561.84,2528,84.0,18.4,11101001,1562.20,2528,48.6,8.24,571.2,1562.58,18.4,1.48, , 
,1562.91,2560,82.5,18.4,11101001,1563.26,2560,48.6,7.21,571.2,1563.60,15.6,1.48, , 
,1563.94,2560,82.5,16.0,11101001,1564.27,2592,48.6,7.21,550.8,1564.62,16.0,1.45, , 
,1564.95,2592,82.5,16.0,11101001,1565.31,2592,45.9,7.21,520.2,1565.63,16.8,1.48, , 
,1565.95,2592,82.5,16.0,11101001,1566.31,2592,35.3,5.15,418.2,1566.63,13.7,1.41, , 
,1566.97,2592,82.5,12.1,11101001,1567.32,2592,29.4,4.12,377.4,1567.65,12.1,1.52, , 
,1568.01,2592,82.5,12.9,11101001,1568.37,2592,29.4,4.12,357.0,1568.72,12.5,1.48, , 
,1569.06,2560,82.5,12.9,11101001,1569.40,2560,28.2,4.12,357.0,1569.76,13.3,1.48, , 
,1570.08,2560,82.5,13.7,11101001,1570.43,2560,28.2,4.12,357.0,1570.79,14.1,1.48, , 
,1571.13,2560,82.5,13.7,11101001,1571.47,2560,28.2,4.12,357.0,1571.81,13.7,1.45, , 
,1572.16,2528,82.5,13.3,11101001,1572.50,2528,26.7,4.12,357.0,1572.87,13.7,1.48, , 
,1573.22,2528,82.5,13.3,11101001,1573.59,2528,25.1,4.12,316.2,1573.92,12.9,1.48, , 
,1574.25,2496,82.5,12.9,11101001,1574.59,2496,23.5,4.12,316.2,1574.93,12.5,1.48, , 
,1575.23,2496,82.5,12.5,11101001,1575.60,2496,23.5,4.12,316.2,1575.97,12.1,1.45, , 
,1576.32,2464,82.5,11.7,11101001,1576.69,2464,23.5,4.12,316.2,1577.06,10.9,1.48, , 
,1577.43,2464,82.5,11.3,11101001,1577.80,2464,25.1,4.12,336.6,1578.17,11.7,1.48, , 
,1578.53,2432,82.5,11.7,11101001,1578.87,2432,25.1,4.12,336.6,1579.23,12.1,1.52, , 
,1579.59,2432,82.5,11.3,11101001,1579.93,2432,25.1,4.12,336.6,1580.25,12.1,1.48, , 
,1580.61,2400,82.5,12.1,11101001,1580.94,2400,25.1,4.12,336.6,1581.31,12.9,1.45, , 
,1581.67,2400,82.5,12.5,11101001,1582.00,2368,20.8,3.09,295.8,1582.34,12.5,1.52, , 
,1582.68,2368,82.5,13.7,11101001,1583.00,2336,17.6,3.09,244.8,1583.34,11.7,1.45, , 
,1583.69,2336,82.5,10.9,11101001,1584.01,2336,16.1,3.09,244.8,1584.33,9.8,1.41, , 
,1584.67,2304,82.5,8.6,11101001,1585.02,2304,16.1,2.06,244.8,1585.33,6.6,1.41, , 
,1585.66,2272,82.5,6.3,11111101,1586.00,2272,0.0,0.00,244.8,1586.33,0.0,3.75, , 
,1586.65,2240,82.5,0.0,11111101,1586.98,2208,0.0,0.00,244.8,1587.31,0.0,3.98, , 
,1587.64,2208,82.5,0.0,11111101,1587.97,2176,0.0,0.00,244.8,1588.30,0.0,3.91, , 
,1588.63,2144,82.5,0.0,11111101,1588.95,2144,0.0,0.00,244.8,1589.30,0.0,3.91, , 
,1589.65,2112,82.5,0.0,11111101,1590.00,2080,0.0,0.00,244.8,1590.36,0.0,3.98, , 
,1590.71,2048,82.5,0.0,11111101,1591.06,2048,0.0,0.00,244.8,1591.42,0.0,3.91, , 
,1591.78,1984,81.0,0.0,11111111,1592.14,1952,0.0,0.00,244.8,1592.48,0.0,3.95, , 
,1592.81,1888,81.0,0.0,11111111,1593.16,1888,0.0,0.00,275.4,1593.52,0.0,3.91, , 
,1593.84,1824,81.0,0.0,11111111,1594.18,1824,0.0,0.00,295.8,1594.53,0.0,3.95, , 
,1594.85,1792,81.0,0.0,11111111,1595.20,1760,0.0,0.00,316.2,1595.54,0.0,3.98, , 
,1595.92,1728,82.5,0.0,11111111,1596.25,1728,0.0,0.00,316.2,1596.58,0.0,3.98, , 
,1596.91,1696,81.0,0.0,11111111,1597.23,1664,0.0,0.00,316.2,1597.56,0.0,3.98, , 
,1597.92,1632,81.0,0.0,11111111,1598.28,1632,0.0,0.00,316.2,1598.63,0.0,3.91, , 
,1598.97,1600,81.0,0.0,11111111,1599.31,1600,0.0,0.00,316.2,1599.67,0.0,3.95, , 
,1600.03,1568,81.0,0.0,11111111,1600.36,1536,0.0,0.00,316.2,1600.72,0.0,3.98, , 
,1601.11,1504,81.0,0.0,11111111,1601.38,1504,0.0,0.00,316.2,1601.65,0.0,3.95, , 
,1601.96,1312,81.0,0.0,11111111,1602.26,896,26.7,5.15,377.4,1602.59,0.0,3.01, , 
,1602.90,928,81.0,0.0,11111111,1603.20,896,28.2,4.12,397.8,1603.51,0.0,1.41, , 
,1603.88,960,81.0,0.0,11111111,1604.18,1056,23.5,4.12,357.0,1604.53,1.2,1.45, , 
,1604.92,1792,81.0,0.0,11111111,1605.29,1792,0.0,0.00,316.2,1605.64,0.0,3.83, , 
,1606.00,1760,81.0,0.0,11101011,1606.34,1728,20.8,3.09,295.8,1606.69,0.0,1.25, , 
,1607.02,1696,81.0,0.0,11111111,1607.35,1696,0.0,0.00,316.2,1607.72,0.0,3.67, , 
,1608.05,1664,81.0,0.0,11101011,1608.38,1664,20.8,3.09,295.8,1608.72,0.0,1.13, , 
,1609.07,1632,81.0,0.0,11101011,1609.43,1632,25.1,4.12,336.6,1609.78,3.9,1.52, , 
,1610.12,1632,81.0,3.9,11101011,1610.46,1632,29.4,4.12,377.4,1610.79,5.1,1.48, , 
,1611.14,1632,81.0,0.0,11101011,1611.48,1664,48.6,7.21,591.6,1611.84,0.0,1.76, , 
,1612.22,1664,81.0,5.5,11101011,1612.59,1664,51.8,8.24,632.4,1612.96,10.2,1.60, , 
,1613.29,1696,79.5,11.3,11101011,1613.66,1696,40.0,6.18,499.8,1614.01,11.3,1.41, , 
,1614.35,1696,79.5,8.2,11101011,1614.70,1696,29.4,4.12,377.4,1615.07,8.6,1.45, , 
,1615.42,1664,79.5,8.6,11101011,1615.83,1664,28.2,4.12,377.4,1616.22,8.6,1.45, , 
,1616.57,1664,79.5,7.8,11101011,1616.92,1664,28.2,4.12,377.4,1617.28,7.4,1.45, , 
,1617.68,1664,79.5,6.6,11101011,1618.03,1632,29.4,4.12,377.4,1618.37,6.3,1.45, , 
,1618.76,1632,79.5,5.9,11101011,1619.14,1632,34.1,5.15,418.2,1619.52,5.1,1.41, , 
,1619.91,1632,81.0,4.3,11101011,1620.26,1632,35.3,5.15,438.6,1620.58,0.0,1.45, , 
,1620.87,1248,79.5,0.0,11111111,1621.19,1024,26.7,4.12,377.4,1621.49,0.0,2.34, , 
,1621.80,1120,79.5,0.0,11111111,1622.10,1088,22.0,3.09,336.6,1622.44,0.0,1.13, , 
,1622.76,928,79.5,0.0,11111111,1623.07,832,25.1,4.12,377.4,1623.39,0.0,1.52, , 
,1623.70,864,79.5,0.8,11111111,1624.01,864,26.7,4.12,397.8,1624.28,3.9,1.68, , 
,1624.59,864,79.5,5.9,11111111,1624.89,864,26.7,4.12,397.8,1625.17,9.0,1.64, , 
,1625.51,864,79.5,10.5,11111111,1625.82,896,26.7,4.12,397.8,1626.10,13.3,1.60, , 
,1626.42,864,79.5,14.5,11111111,1626.76,896,28.2,4.12,397.8,1627.06,16.4,1.60, , 
,1627.36,864,79.5,17.6,11111111,1627.66,896,28.2,4.12,397.8,1627.95,18.8,1.56, , 
,1628.28,896,79.5,19.1,11111111,1628.60,896,26.7,4.12,397.8,1628.91,19.9,1.52, , 
,1629.21,896,79.5,20.3,11111111,1629.50,896,28.2,4.12,397.8,1629.82,20.7,1.48, , 
,1630.13,896,79.5,20.7,11111111,1630.45,896,28.2,4.12,397.8,1630.77,21.1,1.48, , 
,1631.07,896,79.5,21.1,11111111,1631.37,864,26.7,4.12,397.8,1631.67,19.5,1.48, , 
,1631.95,896,79.5,19.9,11111111,1632.27,896,26.7,4.12,397.8,1632.58,18.0,1.45, , 
,1632.91,896,79.5,18.0,11111111,1633.23,896,26.7,4.12,397.8,1633.56,17.6,1.45, , 
,1633.86,896,79.5,17.6,11111111,1634.19,896,26.7,4.12,397.8,1634.50,16.0,1.48, , 
,1634.83,896,79.5,16.4,11111111,1635.14,896,26.7,4.12,377.4,1635.45,16.4,1.48, , 
,1635.77,896,79.5,16.4,11111111,1636.07,896,28.2,4.12,397.8,1636.38,0.0,1.48, , 
,1636.70,1280,81.0,0.0,11101011,1637.08,1440,42.7,6.18,520.2,1637.40,2.3,1.60, , 
,1637.72,1216,81.0,0.0,11101011,1638.05,1312,47.1,6.18,571.2,1638.32,3.1,1.64, , 
,1638.69,1568,79.5,1.2,11101011,1639.03,1696,41.2,6.18,499.8,1639.40,3.1,1.56, , 
,1639.75,1984,81.0,6.3,11101001,1640.08,2144,53.3,8.24,612.0,1640.42,5.1,1.29, , 
,1640.78,2176,81.0,0.0,11111101,1641.12,1600,0.0,0.00,336.6,1641.39,0.0,3.83, , 
,1641.66,960,81.0,0.0,11101011,1642.00,1120,35.3,6.18,459.0,1642.43,0.0,1.45, , 
,1642.76,1344,81.0,0.0,11101011,1643.12,1408,47.1,7.21,571.2,1643.38,4.7,1.64, , 
,1643.66,1504,81.0,5.5,11101011,1644.00,1568,65.1,10.30,734.4,1644.36,0.0,1.52, , 
,1644.74,1728,81.0,0.0,11101011,1645.10,1824,59.2,9.27,673.2,1645.47,2.0,1.52, , 
,1645.84,1984,81.0,3.1,11101011,1646.19,2048,53.3,8.24,612.0,1646.53,5.1,1.56, , 
,1646.90,2176,81.0,7.0,11101001,1647.22,2208,50.2,7.21,591.6,1647.55,11.3,1.48, , 
,1647.87,2336,81.0,12.1,11101001,1648.20,2368,45.9,7.21,550.8,1648.54,13.7,1.48, , 
,1648.88,2464,79.5,13.7,11101001,1649.22,2496,44.3,7.21,499.8,1649.57,14.8,1.52, , 
,1649.91,2592,79.5,13.7,11101001,1650.23,2656,53.3,8.24,612.0,1650.57,10.9,1.33, , 
,1650.89,2528,79.5,0.0,11111101,1651.23,2016,0.0,0.00,295.8,1651.55,0.0,3.83, , 
,1651.83,1024,79.5,0.0,11101011,1652.22,1248,25.1,4.12,357.0,1652.57,0.0,1.21, , 
,1652.96,1792,79.5,0.0,11101011,1653.33,1728,29.4,4.12,377.4,1653.67,-0.4,1.45, , 
,1654.06,1760,79.5,-2.0,11101011,1654.42,1760,44.3,6.18,520.2,1654.79,1.6,1.64, , 
,1655.17,1792,79.5,3.9,11101011,1655.55,1792,42.7,6.18,520.2,1655.91,7.4,1.60, , 
,1656.29,1824,79.5,8.2,11101011,1656.65,1824,40.0,6.18,479.4,1657.00,9.0,1.48, , 
,1657.37,1824,79.5,10.9,11101011,1657.74,1856,45.9,7.21,550.8,1658.08,15.6,1.52, , 
,1658.45,1888,79.5,17.2,11101011,1658.81,1920,44.3,7.21,550.8,1659.18,18.8,1.45, , 
,1659.54,1920,79.5,18.4,11101011,1659.89,1920,42.7,7.21,499.8,1660.26,18.8,1.41, , 
,1660.62,1952,79.5,18.8,11101011,1660.97,1984,40.0,6.18,479.4,1661.33,14.5,1.21, , 
,1661.69,1984,79.5,10.9,11101011,1662.05,1984,34.1,5.15,418.2,1662.40,5.5,1.25, , 
,1662.76,1984,79.5,4.3,11101001,1663.10,2016,42.7,6.18,499.8,1663.46,5.5,1.52, , 
,1663.81,2016,79.5,5.5,11101001,1664.17,2016,41.2,6.18,499.8,1664.54,3.9,1.45, , 
,1664.89,2048,81.0,2.7,11101001,1665.26,2048,26.7,4.12,357.0,1665.62,1.6,1.45, , 
,1665.99,2048,81.0,0.8,11101001,1666.34,2048,34.1,4.12,438.6,1666.72,2.0,1.48, , 
,1667.07,2048,81.0,1.2,11101001,1667.43,2048,44.3,6.18,520.2,1667.79,5.1,1.64, , 
,1668.15,2112,81.0,7.8,11101001,1668.48,2112,53.3,8.24,612.0,1668.84,7.0,1.37, , 
,1669.17,2176,81.0,5.5,11101001,1669.53,2208,60.4,9.27,673.2,1669.88,3.9,1.45, , 
,1670.22,2272,81.0,3.5,11101001,1670.55,2304,59.2,8.24,652.8,1670.89,2.7,1.48, , 
,1671.22,2368,81.0,2.7,11101001,1671.58,2400,51.8,7.21,612.0,1671.93,9.8,1.60, , 
,1672.27,2432,81.0,11.3,11101001,1672.62,2464,47.1,7.21,550.8,1672.98,14.5,1.56, , 
,1673.35,2496,81.0,16.4,11101001,1673.68,2496,47.1,7.21,550.8,1674.03,17.6,1.41, , 
,1674.37,2528,81.0,17.2,11101001,1674.71,2560,51.8,8.24,591.6,1675.06,13.7,1.33, , 
,1675.41,2624,81.0,13.3,11101001,1675.74,2624,54.5,8.24,632.4,1676.09,11.7,1.45, , 
,1676.45,2688,81.0,10.9,11101001,1676.80,2720,53.3,8.24,591.6,1677.14,10.9,1.45, , 
,1677.50,2752,81.0,11.7,11101001,1677.84,2784,51.8,8.24,591.6,1678.19,13.3,1.48, , 
,1678.56,2816,81.0,12.9,11101001,1678.90,2848,50.2,7.21,571.2,1679.26,14.1,1.52, , 
,1679.61,2880,82.5,14.8,11101001,1679.92,2912,40.0,6.18,479.4,1680.25,0.0,3.44, , 
,1680.57,1984,82.5,0.0,11111101,1680.86,1568,0.0,0.00,316.2,1681.21,0.0,3.87, , 
,1681.56,1152,82.5,0.0,11101011,1681.92,1728,22.0,3.09,316.2,1682.27,0.0,0.86, , 
,1682.63,2080,82.5,0.0,11101001,1682.97,2048,22.0,3.09,316.2,1683.32,0.0,1.56, , 
,1683.67,2080,82.5,0.0,11101001,1684.05,2048,44.3,6.18,520.2,1684.41,2.7,1.56, , 
,1684.75,2080,82.5,2.0,11101001,1685.11,2080,42.7,5.15,499.8,1685.48,5.1,1.56, , 
,1685.85,2080,82.5,7.4,11101001,1686.18,2112,53.3,8.24,612.0,1686.55,9.8,1.52, , 
,1686.90,2112,82.5,7.8,11101001,1687.24,2144,57.6,8.24,652.8,1687.58,8.6,1.48, , 
,1687.92,2176,82.5,8.2,11101001,1688.27,2208,60.4,9.27,693.6,1688.60,6.6,1.41, , 
,1688.93,2208,82.5,6.3,11101001,1689.26,2240,56.1,8.24,632.4,1689.59,8.2,1.56, , 
,1689.95,2272,82.5,11.3,11101001,1690.30,2272,44.3,6.18,520.2,1690.63,16.8,1.52, , 
,1690.97,2272,82.5,15.6,11101001,1691.31,2272,36.9,5.15,438.6,1691.67,11.3,1.33, , 
,1692.01,2272,82.5,9.0,11101001,1692.36,2272,34.1,5.15,418.2,1692.70,9.4,1.41, , 
,1693.04,2272,82.5,8.2,11101001,1693.37,2272,34.1,5.15,418.2,1693.71,8.6,1.48, , 
,1694.05,2272,82.5,7.8,11101001,1694.38,2272,32.5,4.12,418.2,1694.72,7.8,1.48, , 
,1695.05,2272,82.5,8.2,11101001,1695.38,2272,32.5,4.12,397.8,1695.71,7.8,1.45, , 
,1696.04,2272,82.5,7.8,11101001,1696.38,2272,44.3,6.18,520.2,1696.71,11.3,1.60, , 
,1697.04,2272,82.5,13.3,11101001,1697.37,2272,44.3,6.18,520.2,1697.71,16.0,1.52, , 
,1698.05,2304,82.5,17.6,11101001,1698.38,2304,44.3,7.21,520.2,1698.72,20.7,1.48, , 
,1699.07,2304,84.0,19.5,11101001,1699.39,2304,40.0,6.18,459.0,1699.72,15.2,1.29, , 
,1700.06,2304,82.5,14.1,11101001,1700.42,2304,35.3,5.15,438.6,1700.75,10.5,1.33, , 
,1701.11,2304,82.5,9.0,11101001,1701.46,2304,35.3,5.15,438.6,1701.81,7.8,1.45, , 
,1702.15,2336,84.0,7.8,11101001,1702.47,2336,41.2,6.18,499.8,1702.82,8.2,1.52, , 
,1703.15,2336,82.5,9.4,11101001,1703.51,2336,44.3,6.18,520.2,1703.84,12.1,1.56, , 
,1704.20,2336,84.0,13.7,11101001,1704.58,2336,44.3,6.18,520.2,1704.92,17.2,1.56, , 
,1705.30,2368,82.5,18.8,11101001,1705.67,2368,44.3,7.21,499.8,1706.02,19.5,1.45, , 
,1706.37,2368,82.5,20.3,11101001,1706.75,2400,42.7,7.21,499.8,1707.15,20.7,1.45, , 
,1707.48,2400,82.5,19.9,11101001,1707.83,2400,41.2,6.18,479.4,1708.20,18.4,1.41, , 
,1708.56,2400,82.5,17.6,11101001,1708.91,2432,41.2,6.18,499.8,1709.26,14.5,1.41, , 
,1709.59,2432,84.0,13.3,11101001,1709.95,2432,42.7,6.18,499.8,1710.31,13.3,1.45, , 
,1710.68,2464,82.5,11.3,11101001,1711.01,2464,54.5,8.24,632.4,1711.32,10.2,1.45, , 
,1711.66,2496,82.5,9.4,11101001,1712.01,2528,53.3,8.24,612.0,1712.36,8.2,1.45, , 
,1712.70,2528,82.5,9.4,11101001,1713.05,2560,51.8,7.21,591.6,1713.38,10.9,1.52, , 
,1713.72,2560,82.5,12.1,11101001,1714.04,2592,48.6,7.21,571.2,1714.37,13.7,1.52, , 
,1714.71,2592,84.0,14.5,11101001,1715.04,2624,48.6,7.21,571.2,1715.38,15.6,1.45, , 
,1715.71,2624,82.5,16.4,11101001,1716.05,2624,48.6,7.21,550.8,1716.38,16.4,1.45, , 
,1716.73,2656,82.5,16.4,11101001,1717.05,2656,47.1,7.21,550.8,1717.39,16.8,1.48, , 
,1717.73,2688,82.5,16.8,11101001,1718.10,2688,47.1,7.21,550.8,1718.45,16.8,1.48, , 
,1718.80,2688,84.0,17.2,11101001,1719.13,2688,47.1,7.21,550.8,1719.46,17.2,1.45, , 
,1719.78,2720,82.5,17.2,11101001,1720.11,2720,47.1,7.21,550.8,1720.45,17.2,1.48, , 
,1720.80,2720,84.0,16.8,11101001,1721.15,2720,45.9,7.21,550.8,1721.49,14.8,1.52, , 
,1721.85,2752,84.0,14.8,11101001,1722.21,2752,45.9,7.21,550.8,1722.56,15.2,1.45, , 
,1722.90,2752,82.5,15.2,11101001,1723.24,2752,48.6,7.21,550.8,1723.58,14.1,1.41, , 
,1723.92,2752,82.5,12.9,11101001,1724.25,2752,53.3,8.24,591.6,1724.60,10.2,1.41, , 
,1724.95,2784,82.5,8.6,11101001,1725.30,2784,53.3,8.24,612.0,1725.65,7.0,1.45, , 
,1725.99,2784,82.5,5.1,11101001,1726.33,2784,62.0,9.27,693.6,1726.68,1.6,1.41, , 
,1727.01,2784,82.5,3.1,11101001,1727.32,2784,54.5,8.24,612.0,1727.65,5.5,1.56, , 
,1727.99,2784,84.0,5.5,11101001,1728.34,2784,54.5,8.24,612.0,1728.68,6.6,1.52, , 
,1729.01,2816,82.5,7.0,11101001,1729.34,2784,54.5,8.24,612.0,1729.66,6.6,1.41, , 
,1730.01,2816,84.0,6.6,11101001,1730.36,2816,75.3,12.36,826.2,1730.73,6.3,1.48, , 
,1731.09,2848,84.0,5.9,11101001,1731.44,2848,75.3,12.36,826.2,1731.79,5.9,1.48, , 
,1732.14,2880,84.0,6.3,11101001,1732.48,2848,73.7,11.33,826.2,1732.81,6.6,1.45, , 
,1733.16,2880,84.0,6.6,11101001,1733.52,2880,73.7,11.33,826.2,1733.87,7.4,1.45, , 
,1734.20,2880,84.0,7.0,11101001,1734.56,2880,75.3,12.36,826.2,1734.89,7.4,1.48, , 
,1735.22,2880,84.0,7.0,11101001,1735.59,2880,73.7,11.33,826.2,1735.93,7.0,1.48, , 
,1736.29,2880,84.0,7.4,11101001,1736.63,2880,75.3,12.36,826.2,1736.95,7.0,1.48, , 
,1737.31,2880,84.0,7.0,11101001,1737.64,2880,82.7,14.42,907.8,1737.97,6.6,1.45, , 
,1738.30,2880,84.0,6.6,11101001,1738.65,2880,84.3,14.42,907.8,1738.98,7.0,1.48, , 
,1739.34,2880,84.0,6.6,11101001,1739.70,2880,84.3,14.42,907.8,1740.07,5.5,1.48, , 
,1740.43,2912,84.0,4.7,11101001,1740.80,2912,84.3,14.42,907.8,1741.19,5.1,1.48, , 
,1741.49,2912,84.0,4.7,11101001,1741.85,2944,84.3,14.42,907.8,1742.18,5.1,1.48, , 
,1742.58,2944,84.0,5.9,11101001,1742.86,2944,82.7,14.42,907.8,1743.13,5.5,1.48, , 
,1743.59,2976,84.0,5.5,11101001,1744.07,2976,84.3,14.42,907.8,1744.43,5.9,1.52, , 
,1744.69,3008,84.0,6.3,11101001,1745.03,3008,84.3,15.45,907.8,1745.40,6.6,1.52, , 
,1745.69,3008,84.0,0.0,11111101,1746.02,2560,0.0,0.00,295.8,1746.35,0.0,3.83, , 
,1746.67,1568,84.0,0.0,11111111,1746.97,1120,23.5,4.12,336.6,1747.37,0.0,3.59, , 
,1747.68,2272,84.0,0.0,11101001,1748.01,2208,17.6,3.09,244.8,1748.36,0.0,1.29, , 
,1748.70,2208,84.0,1.2,11101001,1749.05,2176,35.3,5.15,418.2,1749.40,1.6,1.56, , 
,1749.74,2176,84.0,2.7,11101001,1750.08,2176,51.8,7.21,591.6,1750.42,6.6,1.56, , 
,1750.77,2208,84.0,9.0,11101001,1751.13,2208,50.2,7.21,591.6,1751.48,11.3,1.52, , 
,1751.82,2208,84.0,14.5,11101001,1752.15,2208,36.9,4.12,459.0,1752.47,0.0,1.80, , 
,1752.79,2240,85.5,0.0,11101001,1753.12,2208,16.1,2.06,244.8,1753.46,5.1,1.45, , 
,1753.79,2208,85.5,7.0,11101001,1754.11,2208,16.1,2.06,244.8,1754.45,5.1,1.33, , 
,1754.80,2208,84.0,0.0,11111101,1755.15,2208,0.0,0.00,244.8,1755.50,0.0,3.91, , 
,1755.85,2208,84.0,0.0,11111101,1756.16,2208,0.0,0.00,244.8,1756.51,0.0,3.91, , 
,1756.86,2208,84.0,0.0,11111101,1757.19,2208,0.0,0.00,244.8,1757.53,0.0,3.98, , 
,1757.86,2240,84.0,0.0,11101001,1758.19,2208,16.1,3.09,244.8,1758.52,0.0,1.21, , 
,1758.86,2240,84.0,0.0,11101001,1759.20,2240,16.1,3.09,244.8,1759.54,2.7,1.25, , 
,1759.87,2240,84.0,2.0,11101001,1760.20,2272,16.1,2.06,244.8,1760.54,2.3,1.52, , 
,1760.86,2272,84.0,3.5,11101001,1761.19,2272,16.1,2.06,244.8,1761.52,4.7,1.52, , 
,1761.86,2304,84.0,5.1,11101001,1762.20,2304,16.1,2.06,244.8,1762.55,6.3,1.52, , 
,1762.90,2304,84.0,7.0,11101001,1763.25,2304,16.1,2.06,244.8,1763.58,7.4,1.48, , 
,1763.90,2304,84.0,8.2,11101001,1764.22,2304,16.1,2.06,244.8,1764.55,9.0,1.48, , 
,1764.88,2336,84.0,8.2,11101001,1765.20,2304,16.1,2.06,244.8,1765.53,8.6,1.45, , 
,1765.86,2336,84.0,9.4,11101001,1766.18,2304,16.1,2.06,244.8,1766.52,9.4,1.48, , 
,1766.85,2304,84.0,9.8,11101001,1767.17,2304,16.1,2.06,244.8,1767.52,9.8,1.45, , 
,1767.84,2304,82.5,10.5,11101001,1768.17,2304,20.8,3.09,295.8,1768.50,13.3,1.45, , 
,1768.84,2272,84.0,13.7,11101001,1769.18,2304,35.3,5.15,438.6,1769.52,13.7,1.48, , 
,1769.87,2272,82.5,16.4,11101001,1770.22,2272,53.3,8.24,612.0,1770.54,16.8,1.37, , 
,1770.89,2272,82.5,14.8,11101001,1771.22,2272,57.6,9.27,652.8,1771.56,13.3,1.41, , 
,1771.89,2272,82.5,12.9,11101001,1772.24,2272,56.1,8.24,652.8,1772.58,12.5,1.45, , 
,1772.92,2272,82.5,12.1,11101001,1773.25,2272,56.1,8.24,632.4,1773.59,12.1,1.52, , 
,1773.94,2272,82.5,12.5,11101001,1774.28,2272,56.1,8.24,632.4,1774.62,12.5,1.48, , 
,1774.96,2272,82.5,13.3,11101001,1775.30,2272,53.3,8.24,612.0,1775.64,14.5,1.48, , 
,1775.99,2272,82.5,15.2,11101001,1776.33,2272,50.2,7.21,591.6,1776.68,17.6,1.52, , 
,1777.02,2304,82.5,19.1,11101001,1777.36,2304,50.2,8.24,571.2,1777.71,0.0,1.33, , 
,1778.03,2304,82.5,0.0,11101001,1778.38,2272,23.5,3.09,336.6,1778.70,8.6,1.76, , 
,1779.05,2272,82.5,8.2,11101001,1779.37,2272,25.1,4.12,336.6,1779.71,10.5,1.56, , 
,1780.06,2272,82.5,11.7,11101001,1780.39,2272,26.7,4.12,357.0,1780.74,14.1,1.52, , 
,1781.11,2240,82.5,14.5,11101001,1781.45,2240,29.4,4.12,377.4,1781.80,16.0,1.41, , 
,1782.13,2240,82.5,18.0,11101001,1782.46,2240,50.2,8.24,591.6,1782.82,19.1,1.33, , 
,1783.18,2240,82.5,18.4,11101001,1783.50,2272,54.5,8.24,632.4,1783.83,17.2,1.41, , 
,1784.16,2272,82.5,18.4,11101001,1784.51,2272,48.6,7.21,571.2,1784.85,17.6,1.45, , 
,1785.19,2304,82.5,18.4,11101001,1785.51,2304,48.6,7.21,571.2,1785.85,18.4,1.45, , 
,1786.17,2304,82.5,18.4,11101001,1786.52,2304,48.6,7.21,571.2,1786.86,18.0,1.45, , 
,1787.18,2304,82.5,0.0,11101001,1787.50,2304,22.0,3.09,316.2,1787.84,0.0,1.84, , 
,1788.19,2304,82.5,7.8,11101001,1788.51,2304,20.8,3.09,295.8,1788.85,11.3,1.64, , 
,1789.18,2304,82.5,12.5,11101001,1789.52,2304,20.8,3.09,295.8,1789.87,13.7,1.48, , 
,1790.19,2304,82.5,13.7,11101001,1790.53,2304,20.8,3.09,295.8,1790.85,14.8,1.45, , 
,1791.19,2304,82.5,13.7,11101001,1791.54,2304,20.8,3.09,295.8,1791.85,14.1,1.37, , 
,1792.20,2304,82.5,14.1,11101001,1792.55,2304,20.8,3.09,295.8,1792.87,12.1,1.37, , 
,1793.19,2304,82.5,12.1,11101001,1793.54,2304,22.0,3.09,295.8,1793.87,11.3,1.41, , 
,1794.22,2272,81.0,10.9,11101001,1794.54,2304,38.4,5.15,459.0,1794.88,12.1,1.52, , 
,1795.24,2304,82.5,13.7,11101001,1795.58,2304,48.6,7.21,571.2,1795.90,15.6,1.45, , 
,1796.24,2304,82.5,14.5,11101001,1796.58,2304,51.8,8.24,591.6,1796.94,14.8,1.45, , 
,1797.30,2336,82.5,14.8,11101001,1797.65,2336,51.8,8.24,591.6,1797.98,14.8,1.48, , 
,1798.32,2336,82.5,14.5,11101001,1798.66,2336,50.2,8.24,591.6,1799.03,14.5,1.48, , 
,1799.40,2368,82.5,15.2,11101001,1799.70,2368,48.6,7.21,571.2,1800.03,13.7,1.48, , 
,1800.38,2368,82.5,10.2,11101001,1800.74,2368,32.5,5.15,397.8,1801.08,9.4,1.45, , 
,1801.41,2336,82.5,8.6,11101001,1801.74,2336,32.5,5.15,418.2,1802.11,7.0,1.48, , 
